timestamp,x,y,z
0,7.14,1.07,-6.04
10,7.01,1.0,-5.95
20,6.59,0.93,-5.57
30,6.22,0.87,-5.26
40,6.12,0.78,-5.12
50,6.15,0.78,-5.3
60,6.11,0.86,-5.7
70,6.08,0.92,-5.98
80,5.75,0.84,-5.82
90,5.19,0.86,-5.45
100,4.75,0.91,-5.14
110,4.35,0.93,-4.85
120,4.19,0.86,-4.41
130,4.1,0.51,-3.39
140,3.38,0.69,-4.58
150,3.97,0.78,-5.03
160,4.72,0.68,-5.59
170,4.97,0.69,-6.43
180,5.3,0.62,-7.01
190,5.69,0.51,-7.06
200,5.68,0.56,-7.11
210,5.74,0.55,-6.98
220,5.74,0.44,-6.53
230,5.82,0.35,-6.16
240,5.45,0.45,-6.14
250,4.74,0.78,-6.57
260,4.63,1.06,-7.19
270,4.93,1.08,-7.54
280,5.27,1.3,-8.35
290,5.11,1.82,-8.98
300,4.41,2.04,-8.81
310,3.88,1.75,-7.7
320,3.67,1.08,-5.94
330,3.9,0.44,-4.96
340,4.78,0.1,-5.61
350,6.02,0.12,-6.9
360,6.85,0.32,-8.25
370,7.56,0.61,-9.41
380,7.68,0.79,-9.85
390,7.27,0.57,-9.24
400,6.81,0.03,-7.85
410,7.44,-0.65,-6.82
420,8.29,-1.19,-6.85
430,8.99,-1.54,-7.32
440,9.75,-1.62,-8.22
450,10.52,-1.31,-9.79
460,11.11,-0.91,-10.97
470,10.93,-0.55,-11.43
480,10.3,-0.53,-10.93
490,9.53,-0.59,-10.37
500,9.13,-0.82,-9.5
510,8.87,-1.18,-8.16
520,8.63,-1.36,-7.32
530,8.4,-1.29,-7.34
540,8.36,-1.07,-7.75
550,8.3,-0.82,-8.19
560,8.13,-0.39,-8.82
570,8.14,0.03,-9.46
580,8.21,0.38,-9.99
590,8.13,0.66,-10.32
600,7.9,0.85,-10.48
610,7.81,0.83,-10.11
620,7.8,0.68,-9.45
630,7.69,0.58,-9.14
640,7.67,0.61,-9.43
650,8.11,0.86,-10.46
660,8.04,1.1,-11.09
670,7.94,1.08,-11.23
680,8.07,0.77,-10.59
690,8.58,0.27,-9.64
700,9.07,0.21,-9.8
710,8.82,0.47,-10.59
720,8.54,0.52,-10.87
730,8.22,0.41,-10.66
740,7.71,-0.02,-9.43
750,7.24,-0.35,-8.19
760,7.01,-0.28,-7.73
770,7.02,-0.23,-7.52
780,7.36,-0.33,-7.43
790,7.35,-0.61,-7.37
800,6.86,-0.94,-6.41
810,6.06,-1.11,-5.27
820,4.94,-1.15,-4.55
830,4.33,-1.02,-4.01
840,3.92,-0.87,-4.08
850,3.79,-0.75,-4.43
860,4.32,-0.84,-4.5
870,5.09,-1.07,-4.71
880,5.57,-1.16,-4.8
890,5.59,-0.89,-5.65
900,4.92,-0.45,-6.42
910,4.25,-0.41,-6.12
920,3.73,-0.31,-6.09
930,3.42,-0.6,-5.28
940,3.68,-0.74,-4.25
950,3.96,-0.86,-3.92
960,4.47,-0.85,-4.1
970,5.26,-0.74,-4.51
980,6.06,-0.49,-5.47
990,6.52,-0.25,-5.81
1000,6.19,-0.11,-5.51
