timestamp,x,y,z
0,5.84,1.59,-5.77
10,5.63,1.45,-5.47
20,5.41,1.34,-5.26
30,4.89,1.29,-5.14
40,4.74,0.97,-4.65
50,4.89,0.51,-4.04
60,5.09,0.23,-4.01
70,5.29,0.1,-4.39
80,5.35,0.23,-5.01
90,5.07,0.5,-5.82
100,4.93,0.68,-6.35
110,4.93,0.73,-6.45
120,4.91,0.82,-6.26
130,4.22,0.75,-5.48
140,3.79,0.62,-4.6
150,3.69,0.33,-4.02
160,3.68,-0.01,-3.68
170,3.86,-0.02,-4.5
180,4.36,0.32,-6.56
190,5.16,0.73,-8.64
200,5.86,0.88,-9.84
210,6.06,0.69,-9.87
220,6.1,0.38,-9.3
230,5.49,0.08,-8.45
240,5.57,-0.12,-8.28
250,6.11,-0.31,-8.05
260,7.07,-0.27,-8.46
270,7.59,0.03,-9.0
280,7.33,0.56,-9.8
290,6.17,0.87,-9.99
300,5.66,0.27,-8.55
310,5.97,-0.34,-7.73
320,6.32,-0.83,-7.05
330,7.8,-0.79,-8.27
340,6.71,-0.79,-9.27
350,7.02,-0.16,-10.63
360,8.15,-0.12,-10.97
370,7.91,0.37,-11.88
380,7.22,0.34,-11.18
390,6.49,-0.08,-9.43
400,6.32,-0.45,-8.26
410,6.62,-0.7,-7.82
420,7.02,-0.79,-8.03
430,7.32,-0.6,-8.98
440,7.46,-0.24,-10.13
450,7.44,0.01,-10.75
460,7.27,0.1,-10.88
470,7.36,0.06,-10.83
480,7.55,0.09,-10.88
490,7.42,0.13,-10.87
500,7.29,0.19,-10.67
510,7.23,0.23,-10.31
520,7.33,0.35,-10.13
530,7.27,0.52,-10.11
540,7.1,0.86,-10.29
550,6.9,1.21,-10.44
560,6.53,1.49,-10.24
570,6.32,1.77,-10.17
580,6.13,1.99,-9.99
590,5.94,2.06,-9.75
600,5.88,2.09,-9.69
610,6.01,1.92,-9.21
620,6.24,1.71,-8.75
630,6.51,1.57,-8.5
640,6.95,1.48,-8.61
650,7.34,1.46,-9.03
660,7.43,1.59,-9.48
670,7.28,1.71,-9.7
680,7.13,1.72,-9.7
690,6.94,1.59,-9.72
700,6.66,1.42,-9.47
710,6.61,1.03,-8.47
720,6.57,0.73,-7.35
730,6.38,0.59,-6.56
740,6.39,0.49,-5.99
750,6.31,0.42,-5.59
760,6.16,0.43,-5.71
770,6.3,0.52,-6.35
780,6.46,0.58,-6.85
790,6.12,0.55,-7.19
800,5.55,0.45,-7.27
810,5.32,0.03,-6.63
820,5.24,-0.42,-5.91
830,4.91,-0.57,-5.46
840,4.77,-0.81,-4.87
850,4.97,-0.82,-4.95
860,5.56,-0.74,-6.07
870,6.17,-0.86,-7.13
880,6.56,-1.3,-7.15
890,6.88,-1.98,-6.46
900,6.64,-2.41,-6.03
910,6.21,-2.29,-6.66
920,5.45,-1.58,-8.09
930,4.93,-1.11,-8.47
940,4.38,-0.89,-7.62
950,3.64,-0.91,-5.74
960,3.21,-0.82,-4.49
970,2.69,-0.63,-3.95
980,2.65,-0.43,-4.18
990,3.22,-0.26,-5.13
1000,4.05,-0.09,-6.35
