timestamp,x,y,z
0,7.76,1.27,-5.42
10,7.48,1.09,-4.83
20,6.69,0.96,-4.31
30,6.18,1.07,-4.1
40,5.68,1.17,-4.21
50,5.61,1.41,-4.4
60,5.89,1.74,-4.85
70,6.16,2.05,-5.26
80,6.44,2.14,-5.3
90,6.4,2.08,-5.13
100,5.91,1.82,-4.84
110,5.47,1.44,-4.33
120,5.25,1.05,-3.96
130,5.28,0.69,-3.9
140,5.77,0.55,-4.06
150,6.3,0.52,-4.2
160,6.68,0.67,-4.6
170,6.88,1.06,-5.34
180,7.06,1.39,-6.29
190,7.12,1.57,-6.86
200,7.16,1.5,-6.82
210,6.83,1.21,-6.41
220,6.48,1.2,-6.09
230,6.52,1.6,-6.66
240,6.7,1.96,-7.2
250,6.77,2.42,-7.27
260,6.71,2.75,-7.66
270,6.5,2.83,-7.95
280,6.4,2.72,-7.87
290,6.34,2.36,-7.49
300,5.85,1.84,-7.12
310,5.83,1.6,-7.26
320,6.17,1.5,-7.95
330,5.88,1.45,-8.59
340,6.16,1.73,-9.56
350,7.2,2.06,-10.42
360,7.89,2.37,-10.66
370,7.95,2.87,-11.15
380,7.52,3.1,-11.47
390,7.03,2.7,-10.87
400,6.45,2.19,-10.01
410,6.38,2.01,-10.08
420,6.62,1.94,-9.56
430,9.62,2.24,-9.11
440,4.53,0.5,-7.02
450,2.8,1.02,-8.33
460,6.18,1.5,-9.61
470,7.75,1.95,-10.65
480,6.44,1.99,-10.57
490,5.05,1.74,-9.24
500,4.84,1.67,-8.99
510,5.11,1.85,-9.51
520,5.75,2.01,-9.63
530,5.85,2.29,-9.83
540,5.72,2.52,-9.72
550,5.76,2.66,-9.64
560,5.72,2.64,-9.46
570,5.39,2.64,-9.31
580,5.07,2.58,-8.96
590,5.04,2.49,-8.55
600,5.27,2.51,-8.35
610,5.37,2.68,-8.53
620,5.45,2.9,-8.77
630,5.51,3.04,-9.13
640,5.54,2.99,-9.25
650,5.74,2.86,-9.14
660,5.91,2.74,-9.14
670,6.0,2.62,-9.13
680,6.11,2.59,-9.11
690,6.19,2.47,-8.99
700,6.43,2.06,-8.7
710,6.48,1.57,-8.12
720,6.73,1.28,-7.72
730,7.04,1.13,-7.77
740,7.47,1.2,-8.19
750,7.61,1.22,-8.48
760,7.57,1.25,-8.48
770,7.32,1.1,-8.24
780,6.85,0.86,-7.77
790,6.32,0.59,-7.36
800,5.83,0.18,-7.07
810,5.47,-0.24,-6.63
820,5.22,-0.56,-6.38
830,5.43,-0.95,-6.15
840,5.94,-1.24,-6.06
850,6.01,-1.38,-5.98
860,5.8,-1.38,-6.15
870,5.64,-1.39,-6.32
880,5.15,-1.47,-6.52
890,4.88,-1.45,-6.62
900,4.67,-1.39,-6.89
910,4.45,-1.15,-7.09
920,4.22,-0.84,-7.13
930,4.05,-0.51,-7.35
940,4.31,-0.17,-7.81
950,4.83,-0.06,-8.09
960,5.3,-0.08,-8.01
970,5.38,-0.21,-7.77
980,5.24,-0.4,-7.41
990,5.36,-0.49,-7.08
1000,4.92,-0.66,-5.9
