timestamp,x,y,z
0,5.09,1.71,-6.89
10,5.14,1.76,-7.25
20,5.2,1.95,-7.89
30,5.76,1.97,-8.13
40,5.87,1.96,-8.07
50,5.31,2.0,-8.09
60,4.56,1.91,-7.69
70,4.35,1.69,-7.13
80,4.36,1.47,-6.49
90,4.42,1.39,-6.36
100,4.68,1.41,-6.54
110,4.68,1.44,-6.75
120,4.72,1.54,-7.21
130,4.72,1.69,-7.71
140,4.79,1.64,-7.92
150,5.01,1.52,-7.91
160,5.07,1.54,-8.23
170,5.2,1.68,-8.51
180,5.1,1.67,-8.55
190,4.85,1.53,-8.24
200,4.47,1.43,-7.87
210,4.17,1.28,-7.35
220,3.99,1.28,-6.89
230,3.46,1.29,-6.72
240,3.1,1.26,-6.68
250,2.8,1.14,-6.56
260,2.57,1.16,-6.65
270,2.52,1.23,-6.78
280,2.53,1.35,-7.08
290,2.43,1.46,-7.19
300,2.08,1.47,-6.91
310,1.86,1.54,-6.69
320,1.8,1.38,-6.48
330,1.82,1.02,-6.12
340,1.67,0.56,-5.26
350,1.79,0.26,-5.02
360,1.48,0.17,-5.24
370,1.9,0.11,-5.23
380,2.47,0.34,-6.69
390,4.04,0.7,-8.21
400,5.32,0.55,-9.93
410,5.61,0.77,-10.16
420,5.64,0.79,-12.07
430,6.51,0.62,-11.87
440,6.81,0.64,-11.76
450,6.27,0.55,-11.12
460,6.06,0.27,-10.18
470,7.3,-0.42,-8.98
480,6.93,-0.31,-10.24
490,6.43,-0.06,-11.42
500,6.86,0.17,-11.54
510,10.41,2.27,-15.35
520,5.44,0.85,-11.02
530,4.36,-0.73,-6.49
540,7.05,0.22,-9.06
550,7.11,1.89,-12.04
560,5.77,1.48,-9.93
570,4.68,0.67,-7.35
580,4.21,1.03,-7.4
590,4.28,1.54,-8.32
600,4.9,1.54,-8.3
610,5.08,1.47,-8.14
620,5.07,1.64,-8.31
630,4.67,1.56,-7.96
640,4.39,1.46,-7.6
650,4.2,1.57,-8.06
660,4.1,1.73,-8.7
670,4.37,1.72,-9.06
680,5.08,1.59,-9.46
690,5.21,1.59,-9.68
700,5.26,1.58,-9.48
710,5.39,1.55,-9.5
720,5.46,1.47,-9.35
730,5.27,1.35,-9.12
740,4.98,1.23,-8.8
750,4.84,1.28,-8.78
760,4.66,1.51,-9.17
770,4.59,1.71,-9.43
780,4.73,1.75,-9.16
790,5.21,1.57,-8.81
800,5.6,1.49,-9.09
810,5.98,1.5,-9.72
820,6.17,1.23,-9.86
830,6.6,0.91,-9.85
840,6.87,0.36,-9.31
850,7.64,0.2,-9.89
860,8.28,0.39,-11.28
870,8.93,0.44,-12.07
880,9.36,0.41,-12.43
890,9.09,0.13,-11.88
900,8.54,-0.28,-10.98
910,7.98,-0.47,-10.18
920,7.34,-0.62,-9.49
930,6.51,-0.75,-8.74
940,6.1,-0.98,-7.96
950,6.05,-1.07,-7.53
960,5.98,-0.95,-7.57
970,5.83,-0.77,-7.66
980,5.52,-0.86,-7.61
990,5.39,-0.9,-7.82
1000,5.63,-1.06,-7.97
