timestamp,x,y,z
0,2.32,1.68,-6.12
10,1.43,1.6,-5.73
20,0.9,1.4,-5.54
30,0.46,1.13,-5.44
40,0.47,0.93,-5.89
50,0.86,0.89,-6.64
60,1.24,0.81,-7.04
70,1.2,0.64,-7.01
80,1.13,0.47,-6.9
90,0.97,0.3,-6.98
100,0.18,0.43,-7.43
110,0.03,0.19,-8.19
120,2.67,-0.57,-8.65
130,7.15,-1.31,-9.18
140,10.09,-1.7,-9.41
150,10.03,-1.53,-8.59
160,7.89,-0.96,-8.26
170,7.2,-0.16,-9.28
180,7.86,0.41,-10.37
190,8.11,0.9,-11.52
200,7.91,0.97,-11.79
210,8.38,1.18,-12.02
220,8.77,1.57,-12.31
230,9.44,1.59,-11.95
240,8.85,2.72,-14.11
250,5.31,1.9,-10.04
260,5.08,1.26,-8.25
270,6.69,2.34,-10.87
280,6.75,3.22,-12.62
290,7.25,3.05,-12.32
300,6.51,2.42,-10.72
310,5.29,2.06,-9.99
320,6.33,2.36,-10.72
330,6.68,1.99,-9.5
340,3.81,1.88,-10.0
350,4.54,1.99,-9.78
360,6.63,2.11,-10.41
370,7.3,2.17,-10.94
380,6.23,1.9,-10.33
390,5.55,1.6,-9.75
400,5.36,1.36,-9.18
410,5.05,1.32,-8.95
420,5.21,1.36,-9.25
430,5.97,1.22,-9.53
440,6.57,0.94,-9.68
450,6.86,0.64,-9.69
460,7.06,0.28,-9.72
470,7.35,-0.02,-9.54
480,7.69,-0.21,-9.98
490,8.33,-0.32,-9.68
500,7.12,-0.43,-9.65
510,5.56,-0.93,-9.04
520,4.56,-1.63,-7.92
530,4.45,-2.22,-6.7
540,4.58,-2.37,-6.13
550,4.43,-2.17,-6.33
560,4.2,-1.86,-6.9
570,4.51,-1.13,-8.04
580,5.57,-0.26,-9.71
590,6.03,0.27,-11.64
600,6.6,0.08,-11.42
610,6.05,-0.26,-11.21
620,5.1,-0.51,-10.59
630,5.69,-0.59,-9.37
640,5.45,-1.63,-7.29
650,3.46,-1.65,-6.51
660,2.76,-1.43,-5.83
670,2.78,-1.31,-5.72
680,2.38,-1.3,-5.4
690,2.17,-1.05,-5.93
700,2.73,-0.82,-6.78
710,3.53,-0.31,-8.1
720,4.03,0.31,-9.27
730,4.05,0.68,-9.54
740,3.83,0.8,-9.1
750,3.35,0.75,-8.22
760,2.9,0.61,-7.12
770,2.67,0.4,-5.8
780,2.51,0.28,-4.96
790,2.93,0.23,-4.62
800,3.55,0.48,-5.32
810,4.2,0.44,-5.24
820,4.51,0.72,-5.9
830,5.42,1.21,-6.44
840,6.94,1.9,-6.17
850,7.59,2.52,-3.96
860,3.06,1.9,-2.61
870,1.52,1.59,-3.37
880,4.03,1.75,-6.43
890,6.14,1.7,-7.59
900,6.49,2.0,-8.25
910,7.26,2.04,-8.26
920,7.99,1.94,-7.92
930,7.82,1.98,-7.41
940,7.26,2.13,-7.0
950,6.53,2.26,-6.55
960,6.0,2.43,-6.34
970,5.76,2.54,-6.47
980,5.83,2.72,-6.99
990,5.95,2.72,-7.29
1000,6.35,2.61,-7.17
