timestamp,x,y,z
0,6.02,1.75,-8.37
10,6.04,1.74,-8.29
20,5.95,1.68,-8.28
30,5.72,1.59,-8.11
40,5.69,1.47,-7.87
50,5.61,1.39,-7.77
60,5.43,1.36,-7.82
70,5.29,1.24,-7.78
80,4.71,1.26,-7.6
90,4.19,1.17,-7.22
100,3.83,1.09,-6.78
110,3.36,1.12,-6.52
120,2.95,1.17,-6.65
130,2.46,1.3,-6.73
140,2.07,1.25,-6.53
150,1.81,1.06,-5.98
160,1.65,0.89,-5.61
170,1.01,0.74,-5.32
180,0.95,0.85,-5.93
190,0.92,0.79,-5.88
200,0.51,0.55,-5.4
210,0.27,0.23,-5.22
220,-0.06,-0.34,-4.44
230,-0.6,-0.88,-4.06
240,-0.96,-1.31,-4.56
250,-0.76,-1.42,-5.84
260,0.97,-1.24,-7.54
270,3.55,-0.43,-10.41
280,5.41,0.4,-13.16
290,6.37,0.9,-14.41
300,6.82,1.0,-14.5
310,7.03,0.37,-13.5
320,6.71,-0.44,-11.87
330,6.24,-1.21,-10.79
340,6.19,-1.91,-9.96
350,6.57,-2.23,-9.53
360,6.94,-2.06,-9.72
370,7.36,-1.69,-10.32
380,7.92,-1.32,-10.92
390,8.07,-1.25,-10.85
400,7.89,-1.49,-10.54
410,7.39,-2.04,-9.93
420,7.37,-2.46,-9.55
430,7.69,-2.35,-9.9
440,7.98,-2.02,-10.4
450,8.12,-1.54,-11.05
460,7.87,-0.99,-11.56
470,7.44,-0.35,-11.83
480,6.78,0.26,-11.83
490,6.17,0.67,-11.59
500,5.58,0.96,-11.29
510,5.34,1.19,-11.01
520,5.45,1.34,-10.68
530,5.29,1.42,-9.93
540,4.95,1.5,-9.23
550,4.83,1.64,-8.87
560,4.81,1.73,-8.6
570,4.98,1.93,-8.95
580,5.35,2.26,-9.86
590,5.68,2.44,-10.6
600,5.96,2.6,-11.25
610,6.1,2.56,-11.69
620,6.24,2.35,-11.83
630,6.53,1.94,-11.63
640,6.86,1.34,-11.17
650,6.71,0.68,-10.1
660,6.09,0.04,-9.17
670,5.4,-0.51,-8.58
680,5.29,-0.94,-7.98
690,5.8,-1.21,-7.28
700,6.66,-1.03,-7.75
710,7.35,-0.68,-8.94
720,7.18,-0.75,-9.49
730,6.24,-0.98,-9.36
740,4.7,-1.49,-8.42
750,3.6,-1.91,-6.52
760,3.12,-1.98,-5.37
770,2.98,-1.62,-5.54
780,3.54,-1.22,-6.25
790,3.95,-0.94,-6.6
800,3.52,-0.61,-6.75
810,2.87,-0.37,-6.79
820,2.57,-0.26,-6.6
830,2.75,-0.24,-6.3
840,2.88,-0.2,-5.81
850,2.97,-0.24,-5.32
860,3.17,-0.22,-5.04
870,3.74,-0.17,-5.45
880,4.39,-0.31,-5.29
890,4.4,-0.4,-5.4
900,4.8,-0.3,-5.77
910,5.12,-0.06,-6.73
920,5.87,0.28,-7.84
930,6.43,0.45,-8.27
940,6.73,0.46,-8.16
950,6.61,0.38,-7.43
960,6.01,0.26,-6.34
970,5.47,0.26,-5.56
980,5.26,0.32,-5.39
990,5.58,0.32,-5.43
1000,5.89,0.38,-5.64
