timestamp,x,y,z
0,3.59,1.89,-7.47
10,3.94,1.84,-7.66
20,4.13,1.78,-7.54
30,3.92,1.86,-7.35
40,3.65,1.99,-7.3
50,3.4,2.1,-7.35
60,3.27,2.14,-7.35
70,3.16,2.16,-7.25
80,3.04,2.25,-7.26
90,2.79,2.02,-7.13
100,2.28,1.51,-6.99
110,2.45,1.3,-5.26
120,3.91,-0.55,-2.09
130,1.97,-0.92,-4.16
140,2.16,-0.53,-6.51
150,2.68,-0.18,-7.68
160,3.41,-0.14,-7.99
170,4.61,-0.42,-7.72
180,5.72,-0.92,-7.58
190,6.46,-1.37,-7.68
200,6.82,-1.93,-7.75
210,7.07,-2.2,-8.46
220,7.21,-2.16,-9.39
230,7.55,-1.88,-10.41
240,8.18,-1.38,-11.41
250,8.71,-1.16,-12.1
260,8.81,-1.17,-12.34
270,8.5,-1.44,-12.08
280,8.28,-2.12,-10.68
290,8.01,-2.66,-9.79
300,7.83,-2.69,-10.41
310,8.27,-2.44,-11.06
320,8.78,-2.13,-11.37
330,9.21,-1.87,-11.56
340,9.2,-1.58,-11.73
350,8.77,-1.21,-11.78
360,8.24,-0.96,-11.72
370,7.71,-0.89,-11.37
380,7.26,-0.91,-10.83
390,6.85,-0.91,-10.15
400,6.37,-0.87,-9.57
410,5.82,-0.79,-9.1
420,5.29,-0.59,-8.76
430,4.89,-0.33,-8.48
440,4.86,-0.06,-8.41
450,4.87,0.13,-8.27
460,5.02,0.37,-8.48
470,5.01,0.68,-8.84
480,5.1,1.02,-9.19
490,4.94,1.19,-9.34
500,4.83,1.16,-9.33
510,4.85,1.1,-9.22
520,4.93,1.07,-9.27
530,4.9,1.05,-9.33
540,5.03,1.02,-9.27
550,5.61,1.0,-9.25
560,6.42,0.94,-9.34
570,6.9,0.82,-9.27
580,6.99,0.86,-9.36
590,6.57,0.82,-9.32
600,5.8,0.9,-9.16
610,5.29,1.02,-8.6
620,5.28,1.1,-8.47
630,5.55,1.24,-8.11
640,5.6,1.47,-8.23
650,5.17,1.87,-8.94
660,4.97,2.12,-9.28
670,4.7,2.01,-9.15
680,4.08,1.77,-8.67
690,3.3,1.27,-7.98
700,2.31,1.0,-7.23
710,2.04,0.75,-6.85
720,3.59,0.02,-5.35
730,4.1,-0.19,-6.43
740,4.2,0.15,-7.78
750,4.43,0.33,-8.4
760,4.41,0.38,-8.88
770,4.2,0.32,-9.16
780,3.77,0.26,-9.21
790,3.07,0.02,-8.8
800,2.51,-0.09,-8.1
810,2.1,-0.07,-7.75
820,2.09,-0.23,-6.89
830,2.28,-0.4,-5.9
840,2.22,-0.28,-5.54
850,2.01,0.01,-5.87
860,2.12,0.23,-6.23
870,2.55,0.47,-6.65
880,3.04,0.72,-7.07
890,3.53,0.9,-7.32
900,3.82,1.07,-7.6
910,3.87,1.18,-7.67
920,3.95,1.14,-7.41
930,4.11,1.13,-7.15
940,4.24,1.17,-7.0
950,4.58,1.29,-7.35
960,4.94,1.42,-7.73
970,5.11,1.45,-7.66
980,5.07,1.51,-7.47
990,5.0,1.6,-7.26
1000,5.08,1.69,-7.14
