timestamp,x,y,z
0,6.81,0.68,-6.56
10,6.68,0.76,-6.71
20,6.37,0.79,-6.72
30,5.99,0.81,-6.62
40,5.81,0.8,-6.68
50,5.7,0.77,-6.71
60,5.58,0.77,-6.73
70,5.36,0.85,-6.86
80,5.15,0.87,-6.93
90,4.88,0.88,-6.9
100,4.54,0.86,-6.74
110,3.82,0.8,-6.34
120,3.55,0.72,-6.0
130,3.59,0.53,-5.72
140,3.73,0.35,-5.43
150,3.81,0.29,-5.29
160,3.93,0.28,-5.35
170,3.95,0.54,-5.68
180,3.79,1.03,-6.58
190,3.8,1.52,-7.43
200,3.74,1.77,-7.53
210,3.83,2.0,-7.38
220,3.41,1.99,-7.54
230,3.4,1.68,-6.9
240,3.55,1.22,-6.14
250,3.95,0.84,-5.7
260,4.37,0.56,-5.68
270,5.54,0.81,-6.82
280,6.46,1.33,-8.19
290,6.67,2.04,-9.34
300,5.97,2.1,-9.41
310,5.14,1.45,-8.81
320,5.69,0.63,-7.09
330,6.53,0.19,-7.89
340,7.97,-0.06,-9.16
350,9.28,0.01,-10.25
360,9.77,0.0,-9.87
370,9.32,0.17,-9.73
380,8.31,0.53,-9.66
390,7.0,0.68,-9.1
400,6.34,0.22,-7.3
410,5.95,-0.5,-5.15
420,7.29,-0.51,-6.08
430,8.65,0.33,-8.99
440,8.8,0.85,-10.92
450,12.86,1.73,-12.96
460,7.81,1.29,-10.64
470,5.93,-0.55,-3.66
480,5.98,-0.15,-4.94
490,7.08,0.91,-7.19
500,7.57,1.44,-8.42
510,7.35,1.31,-8.69
520,7.86,1.3,-8.98
530,8.32,1.58,-9.64
540,8.45,1.84,-10.28
550,8.74,2.25,-10.12
560,11.53,2.98,-10.26
570,7.53,2.01,-8.7
580,4.17,1.74,-8.66
590,6.18,2.07,-8.2
600,7.8,2.1,-7.89
610,7.52,2.22,-8.15
620,7.38,2.54,-8.73
630,7.64,2.45,-8.92
640,7.72,2.21,-8.59
650,7.66,2.12,-8.58
660,7.65,2.03,-8.6
670,7.91,1.93,-9.0
680,8.19,1.71,-9.16
690,8.44,1.42,-9.02
700,8.55,1.2,-8.98
710,8.49,1.01,-8.86
720,8.57,0.59,-7.97
730,8.57,0.19,-7.48
740,9.58,-0.2,-7.94
750,10.41,-0.23,-8.47
760,9.64,-0.56,-8.34
770,8.65,-0.49,-8.42
780,8.01,-0.31,-8.45
790,7.53,-0.28,-8.12
800,6.85,-0.51,-7.17
810,5.92,-0.75,-5.9
820,5.29,-0.65,-5.62
830,4.62,-0.65,-5.54
840,3.95,-0.61,-5.47
850,3.95,-0.51,-5.56
860,4.43,-0.42,-6.65
870,4.53,-0.48,-7.01
880,4.41,-0.2,-8.28
890,4.82,-0.12,-8.51
900,4.38,-0.27,-7.13
910,3.41,-0.2,-6.31
920,2.51,-0.11,-5.77
930,2.27,-0.15,-5.08
940,2.7,-0.16,-5.0
950,3.35,-0.24,-4.86
960,4.07,-0.28,-4.71
970,4.63,-0.21,-4.92
980,5.01,-0.21,-4.89
990,5.43,-0.05,-5.26
1000,6.0,0.02,-5.36
