timestamp,x,y,z
0,5.72,2.34,-6.57
10,5.17,2.72,-6.67
20,4.48,3.17,-6.88
30,3.82,3.4,-6.4
40,3.48,3.6,-6.07
50,3.23,3.68,-5.48
60,2.94,3.72,-5.17
70,2.39,3.74,-4.89
80,1.92,3.55,-4.27
90,1.46,3.31,-3.98
100,1.33,3.12,-4.23
110,1.88,2.74,-4.68
120,2.64,2.53,-5.65
130,3.11,2.53,-6.73
140,3.48,2.65,-7.69
150,3.15,2.79,-8.22
160,2.59,2.83,-8.28
170,2.66,2.53,-8.05
180,2.82,2.05,-7.4
190,3.31,1.78,-7.6
200,3.95,1.77,-8.36
210,4.21,2.05,-9.01
220,4.7,2.21,-9.09
230,4.43,2.5,-9.31
240,3.35,2.63,-9.13
250,2.48,2.1,-7.63
260,2.48,1.53,-6.89
270,2.8,1.08,-7.16
280,3.61,0.71,-8.2
290,5.0,0.62,-9.38
300,8.4,1.48,-11.76
310,7.83,-0.15,-11.0
320,8.22,0.89,-13.51
330,7.78,1.23,-13.3
340,6.26,0.42,-10.72
350,5.85,-0.43,-8.31
360,6.75,-1.09,-7.89
370,8.31,-1.37,-8.67
380,9.41,-1.24,-10.03
390,10.25,-0.71,-11.94
400,10.53,0.06,-13.37
410,9.66,0.86,-14.04
420,8.31,1.11,-12.79
430,6.39,0.75,-9.56
440,5.31,0.21,-6.38
450,5.47,0.2,-6.12
460,6.57,0.25,-7.06
470,7.4,0.45,-8.34
480,7.81,1.02,-10.01
490,7.55,1.81,-11.5
500,7.21,2.6,-12.46
510,6.81,2.99,-12.25
520,6.35,2.83,-10.89
530,5.8,2.66,-9.17
540,5.72,2.33,-7.85
550,5.64,2.43,-7.53
560,5.6,2.67,-7.79
570,5.76,2.95,-8.23
580,5.64,3.15,-8.51
590,5.41,3.24,-8.65
600,5.31,3.23,-8.85
610,5.41,3.05,-8.85
620,5.47,2.7,-8.37
630,5.14,2.57,-8.09
640,5.19,2.35,-7.97
650,5.66,2.09,-8.14
660,6.13,1.78,-8.3
670,6.95,1.38,-8.07
680,6.94,1.25,-8.16
690,6.37,1.39,-8.54
700,5.65,1.69,-9.02
710,5.0,1.75,-9.36
720,4.63,1.65,-9.41
730,4.93,1.53,-8.9
740,5.57,1.08,-7.81
750,5.67,0.84,-7.29
760,5.85,0.65,-7.63
770,6.48,0.55,-7.81
780,5.95,0.23,-7.45
790,5.34,0.18,-7.35
800,4.66,0.4,-7.79
810,4.21,0.5,-7.41
820,3.87,0.56,-7.11
830,4.02,0.77,-7.37
840,4.02,0.8,-7.23
850,4.08,0.75,-7.73
860,3.92,0.66,-7.48
870,3.7,0.24,-6.52
880,3.31,0.19,-6.44
890,3.05,0.46,-7.16
900,2.83,0.63,-7.71
910,2.76,0.59,-7.32
920,3.09,0.58,-7.15
930,3.28,0.53,-7.02
940,3.53,0.3,-6.49
950,3.9,0.2,-6.42
960,3.88,0.31,-6.76
970,3.89,0.57,-7.59
980,4.37,0.48,-7.55
990,4.97,0.39,-7.46
1000,5.15,0.38,-7.34
