timestamp,x,y,z
0,4.64,2.79,-7.08
10,4.33,2.96,-6.97
20,3.94,2.97,-6.29
30,3.65,2.89,-5.75
40,3.71,2.85,-5.88
50,3.9,2.88,-6.22
60,3.96,2.86,-6.51
70,4.43,2.9,-7.31
80,4.43,2.67,-7.16
90,4.56,2.33,-6.76
100,4.87,2.1,-6.87
110,4.9,1.98,-7.21
120,4.92,1.96,-7.61
130,4.96,2.08,-8.1
140,4.94,2.19,-8.22
150,4.43,2.36,-7.93
160,3.6,2.52,-7.57
170,2.82,2.43,-6.67
180,2.38,2.0,-5.38
190,2.8,1.61,-4.77
200,3.42,1.36,-5.22
210,4.55,1.54,-7.03
220,4.81,1.84,-7.28
230,4.3,1.76,-6.82
240,2.72,2.14,-6.46
250,1.49,2.17,-6.03
260,0.93,2.24,-6.21
270,1.5,2.42,-7.92
280,2.74,2.55,-10.22
290,3.39,2.28,-11.24
300,3.75,1.88,-10.67
310,4.28,1.69,-10.52
320,6.9,2.21,-11.69
330,3.52,1.26,-9.03
340,2.85,2.07,-10.38
350,3.18,1.22,-8.42
360,2.95,1.08,-8.21
370,3.62,1.51,-10.61
380,4.5,1.63,-11.66
390,4.73,1.59,-12.35
400,4.32,1.04,-11.47
410,4.4,0.78,-10.79
420,4.33,0.75,-10.64
430,4.76,0.39,-10.27
440,5.56,0.3,-10.73
450,6.58,0.22,-11.43
460,7.64,0.01,-11.51
470,7.3,0.28,-11.64
480,5.81,1.1,-12.25
490,5.04,1.55,-12.2
500,4.72,1.54,-11.03
510,4.19,1.53,-9.94
520,3.77,1.54,-9.09
530,3.92,1.62,-9.06
540,4.28,1.78,-9.65
550,4.45,2.02,-10.09
560,4.32,2.35,-10.36
570,3.81,2.63,-10.19
580,3.39,2.75,-9.74
590,3.15,2.77,-9.37
600,2.93,2.72,-8.86
610,2.98,2.68,-8.55
620,3.4,2.61,-8.55
630,3.56,2.56,-8.6
640,3.66,2.79,-9.34
650,3.8,2.84,-9.76
660,3.96,2.77,-9.76
670,3.72,2.67,-9.39
680,3.63,2.55,-9.12
690,3.85,2.46,-9.08
700,4.16,2.4,-9.17
710,4.33,2.31,-9.13
720,4.44,2.31,-9.09
730,4.49,2.27,-9.09
740,4.4,2.16,-8.64
750,4.3,2.16,-8.55
760,4.07,2.39,-9.11
770,4.27,2.51,-9.56
780,4.52,2.27,-9.27
790,4.94,1.9,-8.35
800,5.11,1.65,-7.97
810,5.24,1.48,-8.34
820,5.81,1.37,-9.24
830,6.52,1.09,-9.19
840,6.71,0.86,-9.48
850,6.6,0.87,-9.78
860,5.79,1.23,-10.09
870,5.1,1.47,-10.43
880,4.88,1.27,-9.71
890,4.81,0.99,-8.76
900,4.68,0.9,-8.41
910,4.44,0.79,-8.37
920,4.34,0.67,-8.05
930,4.09,0.59,-7.44
940,3.96,0.5,-7.06
950,3.17,0.43,-6.7
960,3.03,0.16,-5.74
970,3.14,0.06,-5.43
980,3.44,-0.22,-5.19
990,4.11,-0.5,-5.06
1000,4.36,-0.56,-5.23
