timestamp,x,y,z
0,6.8,1.22,-6.22
10,6.78,1.2,-6.19
20,6.83,1.11,-5.96
30,6.65,1.09,-5.73
40,6.39,1.16,-5.69
50,6.22,1.18,-5.74
60,6.46,1.13,-5.99
70,6.83,1.16,-6.41
80,6.95,1.23,-6.68
90,6.87,1.2,-6.59
100,6.75,1.13,-6.36
110,6.61,1.02,-5.96
120,6.53,0.91,-5.58
130,6.37,0.96,-5.64
140,6.3,1.04,-6.08
150,6.33,1.08,-6.3
160,6.41,1.1,-6.34
170,6.25,1.21,-6.75
180,6.21,1.24,-6.83
190,5.64,1.42,-7.02
200,5.02,1.6,-7.1
210,4.44,1.49,-6.71
220,3.7,1.27,-5.8
230,3.3,1.09,-5.16
240,3.33,0.93,-4.89
250,3.62,1.0,-5.2
260,3.8,1.28,-5.88
270,3.51,1.54,-6.49
280,3.42,1.77,-7.16
290,3.48,1.95,-7.56
300,3.56,1.99,-7.94
310,3.48,1.93,-7.92
320,3.58,1.71,-7.12
330,3.86,1.42,-6.1
340,4.09,1.21,-5.5
350,3.97,1.15,-5.37
360,3.71,1.02,-5.28
370,3.67,0.82,-5.08
380,3.79,0.58,-5.26
390,4.53,0.53,-6.31
400,5.66,0.57,-7.76
410,6.79,0.92,-9.3
420,7.62,1.48,-10.88
430,7.94,1.76,-11.5
440,7.24,1.52,-10.18
450,6.26,0.86,-7.77
460,5.84,0.12,-5.49
470,6.05,-0.06,-4.97
480,6.41,0.35,-6.73
490,7.33,1.2,-9.4
500,7.67,2.12,-11.89
510,8.27,2.27,-11.91
520,7.23,1.92,-10.77
530,7.67,1.3,-8.51
540,10.3,1.2,-7.97
550,5.06,0.07,-7.3
560,4.55,0.61,-7.84
570,6.94,1.21,-9.36
580,7.93,1.2,-9.67
590,8.8,1.17,-10.04
600,8.97,1.43,-11.33
610,8.18,1.38,-11.26
620,7.96,1.11,-10.04
630,8.55,1.02,-9.57
640,8.97,1.23,-10.08
650,9.39,1.55,-10.74
660,9.34,1.76,-10.89
670,8.75,1.97,-10.79
680,8.29,2.13,-10.52
690,8.17,2.23,-10.22
700,8.15,2.32,-9.81
710,8.14,2.47,-9.55
720,8.31,2.51,-9.39
730,8.28,2.49,-9.44
740,7.86,2.44,-9.24
750,7.78,2.4,-9.2
760,8.23,2.27,-9.57
770,9.04,2.09,-10.03
780,9.38,1.88,-10.22
790,9.36,1.66,-10.19
800,8.81,1.53,-9.93
810,7.96,1.38,-9.08
820,7.01,1.0,-7.29
830,6.59,0.87,-6.26
840,6.36,0.88,-6.4
850,6.28,0.93,-6.61
860,6.18,0.91,-6.72
870,5.57,1.1,-7.86
880,6.58,0.78,-6.43
890,5.54,0.47,-6.41
900,4.92,0.63,-6.92
910,4.82,0.58,-6.8
920,4.38,0.3,-6.1
930,3.61,0.42,-5.71
940,2.89,0.51,-5.37
950,2.4,0.57,-5.26
960,2.37,0.47,-5.22
970,2.81,0.09,-4.54
980,3.23,-0.19,-4.13
990,3.01,0.07,-4.93
1000,2.93,0.09,-5.08
