timestamp,x,y,z
0,5.36,0.09,-13.34
10,6.09,0.3,-14.1
20,6.34,0.41,-13.79
30,5.68,0.49,-12.39
40,4.35,0.56,-10.37
50,3.14,0.55,-8.8
60,2.4,0.25,-7.06
70,2.43,0.15,-6.91
80,3.01,0.36,-8.06
90,3.46,0.75,-9.62
100,3.71,1.23,-10.98
110,3.97,1.46,-11.58
120,3.88,1.36,-11.04
130,3.64,1.05,-9.89
140,3.42,0.69,-8.78
150,3.22,0.52,-8.38
160,3.19,0.56,-8.54
170,3.37,0.76,-9.2
180,3.63,0.92,-9.83
190,3.82,1.13,-10.39
200,3.91,1.19,-10.46
210,3.93,1.2,-10.36
220,3.69,1.12,-9.82
230,3.33,1.01,-9.22
240,3.19,0.87,-8.82
250,3.26,0.72,-8.44
260,3.4,0.7,-8.43
270,3.53,0.72,-8.64
280,3.57,0.91,-9.21
290,3.42,1.05,-9.52
300,3.35,1.04,-9.39
310,3.12,0.97,-9.13
320,3.07,0.77,-8.79
330,3.14,0.63,-8.77
340,3.21,0.65,-9.1
350,3.19,0.83,-9.59
360,3.16,0.87,-9.78
370,3.23,0.94,-9.91
380,3.18,0.93,-9.82
390,3.36,0.85,-9.8
400,3.59,0.79,-9.8
410,3.79,0.8,-10.33
420,4.05,0.77,-10.76
430,4.21,0.7,-10.75
440,4.15,0.57,-10.23
450,4.17,0.45,-9.92
460,4.48,0.51,-10.38
470,5.02,0.55,-10.93
480,5.1,0.26,-10.27
490,5.01,0.11,-9.68
500,4.87,0.19,-9.86
510,5.02,0.27,-10.32
520,5.3,0.35,-10.52
530,5.48,0.41,-10.67
540,5.46,0.39,-10.37
550,5.23,0.36,-9.51
560,4.54,0.5,-9.01
570,3.73,0.52,-8.41
580,3.3,0.38,-7.64
590,3.14,0.43,-7.57
600,3.37,0.56,-8.13
610,3.9,0.67,-8.71
620,4.33,0.72,-9.13
630,4.44,0.83,-9.48
640,3.85,0.91,-9.48
650,3.01,0.71,-8.74
660,2.72,0.28,-7.67
670,2.97,0.1,-7.81
680,3.26,0.22,-8.77
690,3.92,0.26,-9.72
700,4.5,0.25,-10.52
710,4.28,-0.02,-10.21
720,4.17,-0.49,-9.22
730,4.29,-1.0,-8.09
740,4.39,-1.32,-7.48
750,4.43,-1.26,-7.95
760,4.28,-0.99,-8.77
770,4.02,-0.71,-9.17
780,3.79,-0.55,-9.04
790,3.64,-0.6,-8.16
800,3.52,-0.62,-7.5
810,3.24,-0.57,-7.02
820,3.18,-0.55,-6.56
830,3.11,-0.52,-6.17
840,3.04,-0.49,-5.82
850,3.21,-0.39,-5.76
860,3.43,-0.26,-6.1
870,3.46,-0.11,-6.49
880,3.51,0.05,-6.8
890,3.74,0.03,-6.84
900,4.04,-0.07,-6.58
910,3.96,-0.15,-6.14
920,3.88,-0.34,-5.5
930,4.14,-0.33,-5.54
940,4.34,-0.21,-5.95
950,4.52,-0.13,-6.11
960,4.69,-0.13,-6.22
970,4.9,-0.14,-6.32
980,5.35,-0.23,-6.39
990,5.67,-0.29,-6.62
1000,5.86,-0.27,-6.44
