timestamp,x,y,z
0,3.09,1.81,-8.88
10,2.63,1.67,-7.98
20,2.16,1.39,-7.16
30,2.25,1.15,-6.52
40,2.63,1.01,-6.38
50,2.74,1.17,-6.96
60,2.73,1.58,-7.93
70,2.11,2.27,-9.1
80,1.27,2.88,-10.08
90,-0.27,2.92,-8.78
100,-1.12,2.53,-6.74
110,-0.84,2.14,-5.84
120,0.41,1.75,-6.41
130,1.79,1.53,-7.73
140,2.91,1.57,-9.28
150,3.45,1.75,-10.77
160,3.55,1.99,-12.08
170,3.18,1.61,-10.79
180,2.28,0.58,-8.51
190,3.7,0.21,-7.87
200,4.05,-0.49,-5.61
210,4.36,-0.27,-7.66
220,6.03,-0.06,-9.74
230,6.69,0.25,-11.55
240,6.01,0.64,-12.45
250,4.96,0.43,-10.88
260,4.71,-0.16,-9.05
270,5.02,-0.81,-7.8
280,5.73,-0.73,-9.07
290,6.31,-0.3,-11.4
300,6.85,0.31,-13.62
310,7.64,0.85,-15.23
320,8.36,1.2,-15.71
330,8.08,1.3,-13.61
340,6.78,1.61,-11.19
350,5.43,2.09,-9.24
360,4.36,2.47,-7.89
370,3.81,2.92,-7.65
380,3.57,3.31,-8.2
390,3.54,3.59,-8.98
400,3.66,3.79,-9.84
410,3.86,3.81,-10.38
420,4.11,3.68,-10.42
430,4.25,3.61,-10.68
440,4.13,3.44,-10.32
450,3.83,3.17,-9.51
460,3.37,3.11,-9.3
470,3.06,2.99,-9.11
480,3.62,2.81,-9.17
490,3.8,2.7,-9.5
500,3.54,2.65,-9.84
510,3.65,2.49,-10.02
520,4.06,2.19,-9.76
530,4.24,1.98,-9.75
540,3.9,1.83,-9.12
550,3.58,1.68,-8.36
560,3.37,1.5,-8.0
570,3.41,1.36,-7.82
580,3.82,1.1,-7.52
590,4.01,0.88,-7.47
600,4.54,0.65,-7.84
610,4.68,0.5,-8.29
620,4.41,0.42,-8.29
630,4.01,-0.03,-6.45
640,3.91,-0.18,-5.62
650,4.11,-0.03,-6.13
660,3.26,0.67,-8.05
670,3.69,-0.1,-5.91
680,3.68,-0.49,-5.41
690,4.14,-0.33,-7.53
700,4.27,-0.35,-8.68
710,4.3,-0.77,-8.09
720,4.24,-1.08,-7.59
730,3.99,-1.11,-7.46
740,3.54,-1.03,-7.46
750,3.28,-0.94,-7.45
760,2.92,-0.88,-7.2
770,2.72,-0.88,-6.67
780,3.23,-0.95,-6.73
790,3.69,-0.94,-7.24
800,4.17,-0.96,-7.43
810,4.37,-0.95,-7.22
820,4.19,-0.76,-7.1
830,4.01,-0.4,-7.54
840,4.07,-0.22,-7.59
850,4.51,-0.31,-7.12
860,4.87,-0.3,-6.86
870,5.11,-0.08,-6.99
880,5.32,0.14,-7.32
890,6.01,0.33,-8.02
900,6.52,0.42,-8.4
910,6.38,0.62,-8.42
920,6.12,0.78,-8.24
930,6.2,0.83,-8.11
940,6.16,0.95,-7.9
950,6.02,1.19,-8.09
960,5.74,1.44,-8.31
970,5.53,1.55,-8.07
980,5.5,1.57,-7.76
990,5.4,1.6,-7.66
1000,5.16,1.74,-7.76
