timestamp,x,y,z
0,3.44,3.87,-7.45
10,3.03,3.87,-6.99
20,2.59,3.93,-6.65
30,2.24,4.0,-6.62
40,2.1,4.12,-6.9
50,1.85,4.24,-7.06
60,1.52,4.2,-6.96
70,1.32,3.96,-6.64
80,1.38,3.68,-6.39
90,1.72,3.33,-6.22
100,2.13,2.96,-6.09
110,2.51,2.65,-6.1
120,2.7,2.37,-6.17
130,2.74,2.13,-6.29
140,2.71,1.93,-6.58
150,2.61,1.78,-6.81
160,2.6,1.78,-7.34
170,2.77,1.8,-7.98
180,2.96,1.85,-8.5
190,3.29,1.83,-8.76
200,3.8,1.92,-9.15
210,4.23,2.07,-9.39
220,4.17,2.01,-9.11
230,3.58,1.68,-8.15
240,2.91,1.11,-6.65
250,2.47,0.65,-5.82
260,2.4,0.59,-6.25
270,2.6,0.71,-7.25
280,3.07,1.08,-8.69
290,3.06,1.87,-10.56
300,2.63,2.44,-11.69
310,2.62,2.52,-11.44
320,2.35,2.21,-10.52
330,2.12,1.2,-8.2
340,1.79,0.5,-6.25
350,2.49,0.16,-6.92
360,2.27,-0.61,-6.42
370,3.08,-0.95,-6.89
380,3.45,-0.43,-9.69
390,4.48,0.13,-12.46
400,5.36,0.76,-14.77
410,5.64,0.98,-15.39
420,5.09,0.68,-14.08
430,4.09,0.09,-11.94
440,3.58,-0.39,-10.36
450,3.62,-0.65,-9.86
460,3.88,-0.72,-9.9
470,4.24,-0.49,-10.83
480,4.75,-0.11,-11.93
490,4.96,0.24,-12.61
500,4.98,0.45,-12.53
510,4.66,0.51,-12.05
520,3.99,0.28,-10.69
530,3.45,0.06,-9.65
540,3.39,-0.13,-9.04
550,3.53,-0.15,-9.0
560,3.56,0.06,-9.62
570,3.46,0.37,-10.13
580,3.15,0.74,-10.65
590,2.87,1.16,-11.18
600,2.69,1.37,-11.3
610,2.68,1.36,-11.05
620,2.74,1.31,-10.82
630,2.9,1.33,-10.72
640,2.97,1.37,-10.6
650,3.11,1.38,-10.47
660,3.35,1.45,-10.61
670,3.5,1.47,-10.51
680,3.62,1.59,-10.57
690,3.8,1.75,-10.77
700,3.8,1.88,-10.93
710,4.0,1.92,-10.98
720,3.98,1.89,-10.67
730,3.7,1.94,-10.34
740,3.52,1.9,-9.98
750,3.49,1.86,-9.67
760,3.68,1.68,-9.4
770,4.16,1.55,-9.29
780,4.06,1.37,-9.55
790,3.93,0.99,-8.82
800,4.17,0.67,-8.07
810,4.64,0.64,-7.89
820,4.41,0.78,-8.12
830,3.71,0.99,-8.19
840,3.03,1.19,-8.43
850,2.88,1.31,-9.04
860,3.52,1.31,-9.78
870,4.2,1.29,-10.76
880,3.92,1.12,-10.91
890,3.39,0.75,-9.89
900,2.64,0.24,-8.16
910,1.68,-0.32,-6.29
920,1.32,-0.66,-5.23
930,1.75,-0.72,-5.77
940,2.62,-0.87,-6.51
950,3.56,-0.8,-8.13
960,4.28,-0.83,-9.24
970,4.8,-0.8,-10.37
980,5.33,-0.87,-11.02
990,4.93,-0.98,-10.62
1000,3.53,-1.01,-9.63
