timestamp,x,y,z
0,3.06,2.12,-5.88
10,3.19,1.93,-6.03
20,3.34,1.85,-6.39
30,3.5,1.95,-6.8
40,3.43,2.16,-7.1
50,2.97,2.54,-7.21
60,2.19,2.66,-6.8
70,1.46,2.52,-6.04
80,0.97,2.26,-5.43
90,0.9,1.85,-5.22
100,0.93,1.64,-5.91
110,0.84,1.52,-6.84
120,1.11,1.51,-7.95
130,1.38,1.62,-9.27
140,1.7,1.76,-10.52
150,1.85,1.63,-11.05
160,1.75,1.24,-10.44
170,1.72,0.83,-9.99
180,1.74,0.33,-9.42
190,2.04,0.01,-9.32
200,2.51,-0.1,-9.65
210,2.71,0.08,-10.46
220,2.93,0.39,-11.2
230,2.52,0.63,-11.12
240,2.55,0.73,-12.01
250,3.34,-0.36,-9.02
260,3.28,-0.8,-8.68
270,3.21,-1.0,-9.22
280,3.22,-1.1,-10.17
290,3.31,-0.76,-12.27
300,3.74,-0.61,-13.5
310,4.15,-0.27,-14.83
320,4.37,0.09,-15.72
330,4.54,0.17,-15.44
340,4.52,0.04,-14.06
350,4.21,-0.16,-12.23
360,3.82,-0.36,-10.58
370,3.42,-0.42,-9.54
380,3.23,-0.29,-9.17
390,3.08,-0.15,-9.28
400,3.03,0.04,-9.59
410,2.98,0.24,-9.9
420,2.89,0.41,-10.05
430,2.74,0.47,-10.11
440,2.69,0.52,-10.15
450,2.78,0.59,-10.34
460,2.8,0.65,-10.39
470,2.66,0.71,-10.35
480,2.46,0.79,-10.16
490,2.21,0.88,-10.01
500,2.0,1.05,-10.08
510,1.85,1.26,-10.25
520,1.7,1.51,-10.61
530,1.74,1.69,-10.85
540,1.69,1.81,-10.78
550,1.73,1.84,-10.66
560,1.89,1.82,-10.4
570,2.19,1.67,-9.98
580,2.39,1.48,-9.76
590,2.6,1.14,-9.59
600,2.81,0.97,-9.84
610,3.08,0.84,-10.16
620,3.39,1.02,-11.16
630,3.37,1.38,-12.45
640,3.02,1.5,-12.63
650,2.9,1.52,-12.56
660,3.06,1.51,-12.73
670,3.32,1.26,-12.3
680,3.81,0.79,-11.41
690,4.47,0.28,-10.35
700,4.89,-0.07,-9.36
710,4.78,-0.39,-8.44
720,4.58,-0.56,-7.98
730,4.24,-0.47,-8.24
740,3.94,-0.4,-8.07
750,3.45,-0.18,-8.2
760,2.6,0.03,-8.17
770,1.93,0.11,-7.74
780,1.74,0.11,-7.55
790,1.98,-0.13,-7.71
800,2.6,-0.62,-8.05
810,3.32,-1.01,-8.85
820,4.14,-1.26,-9.76
830,4.41,-1.31,-10.46
840,3.9,-1.34,-10.57
850,2.96,-1.16,-10.53
860,2.25,-0.91,-10.32
870,1.63,-0.77,-9.55
880,0.55,-0.66,-8.57
890,-0.22,-0.83,-7.39
900,-0.28,-1.24,-5.78
910,0.3,-1.54,-5.04
920,0.99,-1.54,-5.49
930,1.77,-1.37,-6.47
940,2.35,-1.08,-7.62
950,2.76,-0.97,-8.26
960,2.76,-1.09,-8.07
970,2.23,-1.25,-7.15
980,1.69,-1.31,-6.35
990,1.34,-1.27,-5.88
1000,1.52,-1.14,-6.07
