timestamp,x,y,z
0,5.01,0.77,-7.46
10,4.97,0.7,-7.32
20,4.82,0.7,-7.22
30,4.67,0.81,-7.3
40,4.62,0.95,-7.41
50,4.41,1.13,-7.63
60,4.27,1.21,-7.73
70,4.11,1.21,-7.64
80,3.9,1.21,-7.32
90,3.56,1.21,-6.99
100,3.03,1.39,-6.93
110,2.49,1.57,-6.89
120,2.1,1.72,-6.71
130,1.96,1.66,-6.23
140,2.01,1.63,-5.95
150,1.91,1.52,-5.58
160,1.96,1.48,-5.37
170,2.02,1.68,-5.7
180,1.85,2.01,-6.18
190,1.37,2.23,-6.64
200,1.05,2.52,-7.14
210,0.93,2.75,-7.27
220,1.0,2.95,-7.65
230,0.76,3.08,-8.09
240,0.87,2.92,-8.17
250,1.13,2.65,-7.81
260,1.46,2.42,-7.67
270,1.53,2.03,-7.2
280,1.24,1.37,-6.33
290,0.84,0.59,-5.54
300,0.67,0.18,-5.38
310,0.74,-0.3,-5.75
320,1.1,-0.39,-7.21
330,1.64,-0.46,-8.84
340,2.92,-0.17,-10.84
350,5.02,0.94,-13.62
360,4.35,-0.24,-11.34
370,1.8,-0.03,-13.85
380,2.58,-0.98,-11.88
390,3.53,-1.97,-10.49
400,3.93,-2.27,-11.4
410,4.45,-2.35,-12.2
420,5.25,-2.3,-13.01
430,5.74,-2.01,-13.68
440,5.93,-1.45,-14.62
450,5.54,-0.85,-15.33
460,4.64,-0.66,-14.96
470,3.55,-0.92,-13.51
480,2.67,-1.4,-11.88
490,2.34,-1.86,-10.84
500,2.57,-2.03,-10.48
510,3.22,-2.03,-10.83
520,3.68,-1.68,-11.5
530,3.97,-1.34,-11.87
540,3.95,-0.96,-11.86
550,3.71,-0.61,-11.51
560,3.25,-0.32,-11.08
570,2.79,-0.12,-10.53
580,2.43,-0.0,-9.84
590,1.77,0.23,-9.4
600,1.32,0.51,-9.11
610,1.09,0.62,-8.59
620,1.03,0.8,-8.35
630,0.99,1.05,-8.55
640,1.1,1.21,-8.83
650,1.09,1.31,-9.09
660,1.03,1.45,-9.22
670,1.3,1.5,-9.4
680,1.93,1.48,-9.73
690,2.24,1.49,-9.98
700,2.28,1.56,-10.63
710,2.19,1.45,-10.49
720,2.01,1.27,-10.09
730,2.02,1.2,-10.16
740,2.12,1.17,-10.43
750,2.31,1.27,-10.86
760,2.55,1.44,-11.5
770,2.88,1.59,-12.34
780,3.03,1.57,-12.78
790,3.15,1.34,-12.68
800,3.11,1.16,-12.3
810,2.74,1.12,-12.09
820,2.33,1.24,-12.06
830,1.48,1.4,-11.68
840,0.72,1.49,-10.81
850,0.37,1.52,-10.21
860,0.52,1.59,-10.16
870,0.68,1.35,-9.91
880,0.77,1.13,-9.76
890,1.27,1.18,-9.79
900,1.29,1.3,-9.85
910,1.1,1.37,-9.78
920,0.81,1.39,-9.78
930,0.35,1.4,-9.68
940,-0.15,1.33,-9.41
950,-0.33,0.92,-8.76
960,-0.67,0.52,-8.09
970,-0.7,0.36,-7.58
980,-0.9,0.44,-7.4
990,-1.04,0.67,-7.63
1000,-1.13,0.79,-7.57
