timestamp,x,y,z
0,6.31,1.63,-6.38
10,5.76,1.43,-5.45
20,5.04,1.39,-5.15
30,4.38,1.48,-5.24
40,3.77,1.54,-5.41
50,3.38,1.58,-5.43
60,3.02,1.66,-5.66
70,3.41,1.87,-6.29
80,3.36,2.18,-6.75
90,2.81,2.44,-7.02
100,1.96,2.77,-7.4
110,1.64,2.85,-7.77
120,1.85,2.51,-7.51
130,2.15,2.05,-6.7
140,2.51,1.84,-6.63
150,3.13,1.78,-7.02
160,3.49,1.88,-7.56
170,3.47,2.03,-7.82
180,2.81,2.01,-7.59
190,2.34,1.6,-6.51
200,2.34,0.97,-5.11
210,2.54,0.57,-4.93
220,3.72,0.51,-6.53
230,5.09,0.82,-8.74
240,5.72,1.31,-10.41
250,5.32,1.73,-10.92
260,4.77,1.93,-10.82
270,4.72,1.32,-9.49
280,4.73,0.28,-7.78
290,5.51,-0.47,-6.85
300,6.23,-0.65,-7.6
310,7.5,-0.25,-10.24
320,8.0,0.28,-11.94
330,7.52,0.75,-12.72
340,6.69,0.6,-12.17
350,7.32,0.42,-11.6
360,7.39,0.31,-11.17
370,7.58,0.06,-9.56
380,7.5,-0.02,-9.16
390,5.61,0.39,-11.01
400,4.31,-0.44,-7.1
410,4.42,-0.57,-6.88
420,5.88,0.56,-10.42
430,6.02,0.94,-10.83
440,5.49,1.27,-11.07
450,4.88,1.2,-10.02
460,3.96,0.82,-8.39
470,3.98,0.61,-7.31
480,4.16,0.63,-7.47
490,4.78,1.11,-9.05
500,5.09,1.46,-10.21
510,4.88,1.55,-10.32
520,4.55,1.61,-9.93
530,4.61,1.67,-9.96
540,5.07,1.72,-10.1
550,5.53,1.78,-10.05
560,5.51,2.0,-10.31
570,5.26,2.27,-10.45
580,5.05,2.42,-10.51
590,4.81,2.46,-10.04
600,4.69,2.44,-9.37
610,4.52,2.46,-9.31
620,4.83,2.55,-9.45
630,5.35,2.71,-9.69
640,5.7,2.84,-9.97
650,6.17,2.63,-9.63
660,6.36,2.44,-9.7
670,6.7,2.22,-9.68
680,6.97,2.02,-9.82
690,7.62,1.89,-10.34
700,7.71,1.78,-10.85
710,8.19,1.56,-11.15
720,8.43,1.27,-10.9
730,7.85,1.12,-10.5
740,7.17,1.07,-10.23
750,6.62,0.99,-10.0
760,6.39,0.68,-9.41
770,6.16,0.31,-8.42
780,5.63,0.06,-7.44
790,4.96,-0.14,-6.81
800,4.43,-0.36,-5.86
810,4.06,-0.42,-5.45
820,3.74,-0.34,-5.52
830,3.89,-0.22,-5.93
840,3.96,-0.03,-6.67
850,4.07,-0.1,-6.22
860,3.15,0.23,-6.76
870,2.37,0.5,-7.02
880,2.24,0.23,-6.24
890,2.33,-0.21,-4.95
900,2.55,-0.49,-3.99
910,2.64,-0.47,-3.9
920,3.03,-0.27,-4.5
930,3.83,-0.04,-5.4
940,4.34,0.17,-6.36
950,4.96,0.25,-7.02
960,5.32,0.25,-7.03
970,5.24,0.27,-6.61
980,5.1,0.22,-5.87
990,5.35,0.21,-5.35
1000,5.53,0.36,-5.41
