timestamp,x,y,z
0,4.02,0.79,-6.78
10,3.95,0.73,-6.94
20,3.6,0.93,-7.24
30,3.16,1.13,-7.24
40,2.75,1.3,-7.02
50,2.0,1.33,-6.53
60,1.72,0.77,-4.88
70,2.14,0.41,-4.7
80,2.45,0.4,-5.6
90,2.95,0.68,-7.37
100,3.29,1.25,-9.48
110,3.41,1.72,-10.5
120,2.83,1.91,-9.62
130,2.41,1.65,-8.02
140,2.02,1.17,-6.34
150,2.48,0.97,-6.95
160,3.51,1.15,-9.15
170,5.17,1.15,-11.01
180,6.52,1.05,-12.14
190,7.25,1.1,-12.49
200,6.73,1.3,-12.05
210,5.27,1.12,-9.89
220,4.73,0.88,-7.59
230,5.29,1.44,-8.55
240,5.69,0.56,-7.16
250,5.43,0.94,-9.07
260,6.39,1.46,-11.56
270,6.16,1.93,-12.42
280,5.64,2.21,-12.34
290,4.69,1.96,-10.62
300,4.64,1.36,-8.56
310,5.11,1.18,-8.46
320,5.66,1.34,-9.73
330,6.02,1.56,-10.61
340,6.08,1.7,-11.36
350,5.96,1.85,-11.41
360,5.48,2.1,-11.19
370,4.92,2.04,-9.91
380,4.87,1.85,-8.64
390,4.96,1.85,-8.57
400,5.21,2.07,-9.47
410,5.63,2.18,-10.3
420,5.8,2.32,-10.71
430,5.6,2.43,-10.5
440,5.33,2.47,-9.9
450,5.1,2.46,-9.11
460,4.92,2.58,-8.83
470,4.62,2.75,-8.8
480,4.43,2.93,-9.11
490,4.47,3.09,-9.75
500,4.33,3.34,-10.26
510,4.2,3.45,-10.22
520,3.93,3.41,-9.72
530,3.93,3.28,-8.98
540,3.95,3.18,-8.59
550,3.75,3.19,-8.41
560,4.05,3.16,-8.68
570,4.45,3.07,-9.23
580,4.91,2.85,-9.4
590,5.03,2.56,-9.14
600,5.34,2.24,-8.97
610,5.64,2.04,-9.15
620,5.89,1.88,-9.63
630,5.09,2.02,-9.65
640,3.96,2.12,-9.0
650,3.65,1.81,-7.87
660,4.28,1.51,-7.68
670,5.27,0.98,-7.95
680,5.78,1.17,-9.02
690,6.26,0.59,-7.41
700,5.94,-0.17,-5.13
710,5.87,-0.07,-5.78
720,4.86,0.85,-8.02
730,3.78,1.07,-7.86
740,2.87,1.05,-7.3
750,2.75,0.78,-6.54
760,2.78,0.63,-6.53
770,3.42,0.24,-6.51
780,4.08,-0.05,-6.83
790,4.31,-0.16,-7.07
800,3.99,-0.2,-6.79
810,3.29,-0.01,-6.94
820,2.94,-0.07,-6.57
830,2.88,-0.18,-6.1
840,3.21,-0.3,-6.02
850,3.84,-0.32,-6.31
860,4.77,-0.36,-6.56
870,5.2,-0.25,-6.85
880,5.45,-0.19,-6.63
890,5.34,-0.12,-6.47
900,5.05,0.09,-6.66
910,4.69,0.36,-7.16
920,4.65,0.47,-7.4
930,4.99,0.32,-7.2
940,5.82,-0.1,-6.66
950,6.45,-0.22,-6.94
960,6.38,-0.05,-7.42
970,6.44,0.03,-7.53
980,6.33,0.08,-7.24
990,6.1,0.18,-7.01
1000,6.26,0.13,-6.8
