timestamp,x,y,z
0,7.53,-0.88,-6.43
10,7.35,-0.74,-6.39
20,7.16,-0.63,-6.33
30,6.96,-0.6,-6.23
40,6.91,-0.54,-6.15
50,6.86,-0.51,-6.09
60,6.89,-0.44,-6.12
70,6.83,-0.4,-6.16
80,6.75,-0.44,-6.04
90,6.82,-0.4,-6.07
100,7.04,-0.35,-6.26
110,7.19,-0.29,-6.43
120,7.29,-0.26,-6.52
130,7.35,-0.25,-6.47
140,7.32,-0.25,-6.45
150,7.24,-0.25,-6.38
160,7.14,-0.23,-6.34
170,7.07,-0.28,-6.28
180,7.05,-0.37,-6.21
190,7.01,-0.48,-6.06
200,6.96,-0.6,-5.94
210,6.93,-0.62,-5.86
220,7.02,-0.58,-5.92
230,7.12,-0.51,-6.11
240,7.34,-0.51,-6.29
250,7.53,-0.49,-6.44
260,7.6,-0.49,-6.5
270,7.6,-0.57,-6.46
280,7.44,-0.62,-6.45
290,7.18,-0.65,-6.37
300,6.94,-0.63,-6.31
310,6.97,-0.58,-6.31
320,7.11,-0.55,-6.41
330,7.19,-0.54,-6.58
340,7.27,-0.57,-6.65
350,7.45,-0.61,-6.51
360,7.4,-0.7,-6.24
370,7.2,-0.69,-5.98
380,6.85,-0.66,-5.85
390,6.71,-0.48,-5.98
400,6.77,-0.49,-6.21
410,6.93,-0.6,-6.06
420,7.08,-0.53,-5.96
430,7.15,-0.38,-6.29
440,7.07,-0.32,-6.26
450,6.94,-0.44,-5.68
460,6.11,-0.31,-5.47
470,5.09,-0.25,-5.42
480,4.34,-0.35,-5.15
490,3.46,-0.43,-5.12
500,2.66,-0.34,-5.73
510,2.43,-0.23,-6.26
520,2.98,0.03,-7.26
530,4.03,0.3,-7.93
540,5.07,0.55,-8.1
550,5.65,0.77,-8.27
560,5.66,1.04,-8.59
570,5.12,0.85,-8.52
580,4.41,0.42,-7.32
590,3.72,0.11,-5.82
600,2.76,0.22,-5.13
610,2.14,0.56,-5.19
620,1.87,0.99,-5.97
630,2.67,1.56,-6.83
640,3.49,2.05,-7.71
650,4.04,2.24,-8.22
660,4.28,2.03,-8.24
670,3.79,1.76,-7.92
680,3.28,1.36,-7.49
690,2.66,0.47,-6.67
700,2.79,-0.26,-5.77
710,3.59,-0.62,-5.77
720,4.37,-0.65,-6.17
730,5.24,-0.33,-7.05
740,6.28,0.03,-7.73
750,6.79,0.2,-8.51
760,6.49,-0.09,-8.63
770,5.82,-0.88,-8.12
780,5.02,-1.69,-7.86
790,4.77,-2.18,-8.2
800,5.53,-1.89,-9.9
810,6.83,-1.54,-11.34
820,8.13,-1.02,-12.76
830,8.88,-0.61,-13.55
840,9.26,-0.45,-13.32
850,9.11,-0.37,-13.2
860,8.59,0.19,-12.81
870,8.27,0.21,-13.53
880,6.99,-0.54,-11.95
890,6.42,-0.47,-12.38
900,7.27,-0.85,-11.13
910,9.48,-0.76,-10.31
920,9.79,-0.3,-10.48
930,8.57,0.27,-10.9
940,7.12,0.71,-10.85
950,6.04,1.14,-10.83
960,5.73,1.36,-10.35
970,6.32,1.34,-10.01
980,6.93,1.45,-10.81
990,7.07,1.42,-10.99
1000,6.85,1.24,-10.53
