timestamp,x,y,z
0,4.96,2.45,-8.01
10,5.1,2.44,-8.33
20,4.89,2.39,-8.32
30,4.45,2.29,-8.03
40,4.17,2.29,-7.92
50,3.66,2.42,-8.3
60,2.85,2.51,-8.48
70,1.78,2.38,-7.78
80,1.21,2.22,-6.94
90,0.98,2.16,-6.7
100,0.95,2.04,-6.63
110,0.67,1.98,-6.61
120,0.67,1.99,-7.23
130,1.37,1.77,-7.63
140,2.16,1.49,-7.74
150,2.62,1.4,-8.08
160,2.98,1.37,-8.21
170,3.14,1.45,-8.17
180,2.92,1.61,-8.17
190,2.66,1.44,-7.7
200,2.56,0.92,-6.49
210,2.61,0.42,-5.63
220,3.2,0.1,-5.5
230,3.97,0.23,-6.37
240,4.65,0.77,-8.11
250,6.83,1.25,-9.78
260,5.07,0.55,-8.53
270,2.95,-0.07,-9.08
280,4.81,-0.81,-9.17
290,7.41,-1.47,-9.39
300,9.09,-1.51,-10.83
310,9.56,-1.15,-12.44
320,10.14,-0.62,-13.6
330,10.13,-0.06,-14.21
340,9.34,0.48,-14.23
350,8.29,0.69,-13.27
360,7.34,0.49,-11.54
370,6.66,0.01,-9.58
380,6.22,-0.16,-8.42
390,6.16,0.12,-8.6
400,6.19,0.58,-9.25
410,6.09,1.02,-9.73
420,5.61,1.45,-9.91
430,5.1,1.88,-10.08
440,4.51,2.13,-9.9
450,3.9,2.19,-9.44
460,3.62,2.11,-8.85
470,3.58,1.96,-8.3
480,3.57,1.96,-8.18
490,3.43,1.96,-8.31
500,3.28,2.11,-8.57
510,3.31,2.4,-9.24
520,3.51,2.52,-9.77
530,3.52,2.36,-9.48
540,3.49,2.4,-9.62
550,3.6,2.36,-9.84
560,3.77,2.32,-9.87
570,3.73,2.32,-9.83
580,3.68,2.21,-9.56
590,3.42,1.95,-9.08
600,3.32,1.73,-8.67
610,3.54,1.62,-8.77
620,4.02,1.6,-9.23
630,4.53,1.55,-9.7
640,5.05,1.56,-9.97
650,5.43,1.58,-10.3
660,5.72,1.47,-10.59
670,5.91,1.25,-10.53
680,6.04,0.96,-10.25
690,6.25,0.8,-10.13
700,6.57,0.77,-10.08
710,6.71,0.81,-10.02
720,6.74,0.84,-9.82
730,6.72,0.61,-9.36
740,6.76,0.17,-8.82
750,6.56,-0.36,-8.26
760,6.1,-0.85,-7.55
770,5.69,-1.12,-6.88
780,5.68,-0.86,-6.74
790,5.86,-0.06,-8.03
800,6.0,0.78,-9.79
810,6.0,1.11,-10.51
820,5.91,1.06,-10.64
830,5.54,0.73,-10.69
840,5.26,0.33,-10.18
850,4.64,-0.03,-9.15
860,3.83,-0.3,-8.21
870,3.48,-0.47,-7.63
880,3.18,-0.52,-7.2
890,2.71,-0.58,-6.81
900,2.74,-0.78,-6.3
910,3.15,-0.88,-6.24
920,3.36,-0.72,-6.75
930,3.39,-0.53,-7.09
940,3.47,-0.55,-6.83
950,3.38,-0.4,-6.67
960,3.16,-0.23,-6.75
970,3.08,-0.19,-6.69
980,3.19,-0.16,-6.63
990,3.39,-0.06,-6.57
1000,3.6,0.12,-6.43
