timestamp,x,y,z
0,5.73,3.08,-7.1
10,5.64,3.06,-7.14
20,5.2,3.29,-7.64
30,5.01,3.33,-7.59
40,4.89,3.34,-7.44
50,4.92,3.33,-7.28
60,4.97,3.36,-7.19
70,5.05,3.38,-7.28
80,5.16,3.4,-7.29
90,5.17,3.48,-7.29
100,5.28,3.45,-7.16
110,5.28,3.45,-7.11
120,5.02,3.58,-7.18
130,4.8,3.64,-7.02
140,4.68,3.71,-6.96
150,4.58,3.81,-7.0
160,4.67,3.81,-6.9
170,4.74,3.76,-6.79
180,4.76,3.74,-6.76
190,4.67,3.75,-6.73
200,4.68,3.75,-6.89
210,4.81,3.79,-7.11
220,4.95,3.72,-7.31
230,4.9,3.82,-7.48
240,4.7,3.91,-7.47
250,4.57,3.98,-7.34
260,4.44,4.1,-7.21
270,4.51,4.12,-7.11
280,4.65,4.12,-6.81
290,4.72,4.13,-6.79
300,4.49,4.23,-7.02
310,4.7,4.4,-7.38
320,4.84,4.41,-7.62
330,4.63,4.49,-7.76
340,4.41,4.6,-7.72
350,4.12,4.71,-7.59
360,3.94,4.77,-7.41
370,3.84,4.77,-7.07
380,3.63,4.71,-6.89
390,3.47,4.64,-6.57
400,2.96,4.65,-6.32
410,2.72,4.69,-6.03
420,2.93,4.68,-5.78
430,3.14,4.74,-6.04
440,3.59,4.71,-5.77
450,3.52,4.62,-6.46
460,3.48,4.82,-7.08
470,3.41,4.48,-6.05
480,3.54,4.24,-5.62
490,3.55,4.1,-5.76
500,3.84,4.1,-6.45
510,4.04,3.96,-6.83
520,4.19,3.91,-7.35
530,4.12,3.89,-7.35
540,4.14,3.66,-6.86
550,4.38,3.28,-6.33
560,4.67,3.09,-6.1
570,4.73,2.73,-6.08
580,4.86,2.86,-6.93
590,5.38,2.52,-7.28
600,5.56,2.55,-7.97
610,5.33,2.72,-8.22
620,5.29,2.61,-7.94
630,4.95,2.55,-7.92
640,4.79,2.4,-7.41
650,4.51,2.37,-6.93
660,4.49,2.28,-6.31
670,4.49,2.27,-6.2
680,4.55,2.2,-6.06
690,4.58,2.26,-6.37
700,4.69,2.37,-6.68
710,4.32,2.38,-6.69
720,4.11,2.43,-6.83
730,4.36,2.25,-6.84
740,4.58,2.09,-7.09
750,4.48,1.99,-7.14
760,4.46,1.98,-7.48
770,4.66,2.02,-7.97
780,4.89,1.9,-7.9
790,5.15,1.61,-7.58
800,5.2,1.35,-7.28
810,5.03,1.12,-6.82
820,4.74,1.03,-6.51
830,4.5,1.01,-6.58
840,4.59,0.98,-7.06
850,4.78,0.97,-7.54
860,4.69,1.14,-8.31
870,4.67,1.13,-8.76
880,5.04,0.84,-8.3
890,4.98,0.74,-8.14
900,4.57,0.79,-8.07
910,4.04,0.89,-7.85
920,3.87,1.01,-8.09
930,3.75,1.13,-8.44
940,3.84,1.39,-8.92
950,3.83,1.62,-9.67
960,4.14,1.59,-10.22
970,4.75,1.47,-10.34
980,4.97,1.27,-9.92
990,4.05,1.45,-10.26
1000,3.63,1.53,-10.11
