timestamp,x,y,z
0,4.1,1.93,-7.95
10,4.06,1.96,-7.98
20,3.95,2.05,-8.19
30,3.94,2.06,-8.18
40,4.15,1.97,-8.15
50,4.23,1.95,-8.24
60,4.19,2.03,-8.34
70,4.09,2.06,-8.4
80,4.09,2.1,-8.35
90,4.11,2.11,-8.13
100,4.07,2.13,-7.99
110,4.0,2.17,-7.99
120,3.98,2.19,-8.0
130,3.96,2.2,-8.03
140,3.93,2.21,-7.98
150,3.92,2.24,-8.08
160,4.07,2.23,-8.31
170,4.19,2.24,-8.39
180,4.15,2.26,-8.4
190,4.04,2.26,-8.27
200,3.86,2.28,-8.04
210,3.82,2.26,-7.93
220,3.68,2.3,-7.84
230,3.64,2.33,-7.85
240,3.68,2.34,-7.75
250,3.82,2.32,-7.71
260,3.87,2.27,-7.82
270,3.95,2.3,-8.0
280,3.98,2.28,-8.08
290,3.88,2.25,-8.07
300,3.79,2.32,-8.15
310,3.78,2.3,-8.01
320,3.86,2.24,-7.83
330,3.83,2.23,-7.86
340,3.82,2.27,-8.03
350,3.81,2.29,-8.17
360,3.8,2.28,-8.31
370,3.87,2.22,-8.36
380,4.06,2.14,-8.52
390,4.12,2.1,-8.39
400,3.92,2.12,-8.28
410,3.85,2.13,-8.37
420,4.01,2.09,-8.2
430,4.07,2.1,-8.1
440,4.09,2.13,-8.1
450,4.16,2.1,-8.11
460,4.15,2.15,-8.27
470,4.01,2.2,-8.3
480,3.94,2.22,-8.23
490,3.94,2.21,-8.04
500,3.85,2.2,-7.95
510,3.8,2.28,-8.08
520,3.66,2.31,-8.09
530,3.72,2.34,-8.09
540,3.79,2.29,-7.86
550,3.89,2.29,-7.86
560,3.99,2.27,-7.94
570,4.03,2.29,-8.13
580,3.96,2.32,-8.31
590,3.9,2.33,-8.33
600,3.82,2.32,-8.21
610,3.79,2.25,-8.18
620,3.88,2.21,-8.13
630,3.91,2.17,-8.08
640,3.99,2.21,-8.25
650,4.07,2.21,-8.3
660,4.07,2.21,-8.24
670,3.99,2.25,-8.26
680,3.86,2.28,-8.1
690,3.86,2.28,-7.95
700,3.89,2.25,-7.94
710,3.89,2.32,-8.1
720,3.93,2.35,-8.15
730,3.91,2.4,-8.22
740,3.93,2.42,-8.2
750,4.01,2.44,-8.14
760,3.96,2.45,-8.19
770,3.93,2.55,-8.26
780,3.86,2.61,-8.18
790,3.71,2.67,-8.13
800,3.42,2.74,-8.12
810,3.27,2.82,-8.12
820,3.16,2.79,-7.84
830,3.16,2.78,-7.71
840,3.33,2.8,-7.77
850,3.52,2.76,-7.72
860,3.55,2.8,-7.8
870,3.29,2.96,-8.03
880,2.97,3.06,-8.07
890,2.66,3.03,-7.74
900,2.62,2.89,-7.39
910,2.78,2.76,-7.38
920,2.95,2.63,-7.57
930,3.11,2.56,-7.95
940,3.15,2.54,-8.38
950,3.17,2.41,-8.33
960,3.22,2.49,-8.79
970,2.77,2.49,-9.15
980,2.88,2.55,-9.17
990,2.94,2.38,-8.71
1000,3.02,2.29,-8.5
