timestamp,x,y,z
0,5.43,1.56,-7.63
10,5.46,1.6,-7.33
20,5.74,1.59,-7.41
30,5.77,1.71,-7.53
40,5.48,1.9,-7.64
50,5.16,2.08,-7.59
60,4.9,2.24,-7.31
70,4.63,2.41,-7.01
80,4.2,2.6,-6.88
90,3.94,2.74,-6.8
100,3.73,2.83,-6.58
110,3.62,2.88,-6.3
120,3.67,2.84,-5.97
130,3.7,2.89,-6.02
140,3.47,2.95,-6.21
150,3.33,2.99,-6.22
160,3.35,2.85,-5.95
170,3.58,2.69,-6.01
180,3.72,2.5,-6.28
190,3.87,2.36,-6.74
200,3.95,2.26,-7.14
210,3.95,2.15,-7.52
220,4.06,1.99,-7.89
230,4.26,1.79,-7.9
240,4.47,1.61,-7.79
250,4.77,1.3,-7.78
260,5.04,1.04,-7.9
270,5.13,0.91,-8.15
280,5.0,0.87,-8.49
290,4.79,0.85,-8.75
300,4.72,0.65,-8.59
310,4.78,0.4,-8.2
320,4.96,0.26,-7.82
330,4.92,0.13,-7.57
340,4.69,0.11,-7.27
350,4.34,0.05,-6.97
360,4.36,-0.11,-6.59
370,4.52,-0.21,-6.56
380,4.75,-0.24,-6.88
390,4.85,-0.19,-7.38
400,4.85,-0.69,-6.97
410,5.87,-0.1,-9.07
420,5.27,-0.2,-9.42
430,5.22,-0.27,-9.36
440,5.2,-0.37,-8.94
450,5.11,-0.47,-8.53
460,4.99,-0.57,-8.04
470,5.02,-0.59,-8.17
480,5.23,-0.47,-8.51
490,5.3,-0.33,-8.69
500,5.05,-0.06,-8.78
510,5.23,-0.2,-8.51
520,5.3,-0.39,-8.19
530,5.06,-0.37,-8.14
540,4.76,-0.19,-7.71
550,4.51,-0.02,-7.53
560,4.47,0.04,-7.52
570,4.33,0.04,-7.78
580,4.33,-0.01,-7.82
590,4.69,-0.22,-7.73
600,5.24,-0.39,-7.77
610,5.78,-0.49,-7.9
620,6.1,-0.36,-8.78
630,6.28,-0.05,-10.01
640,6.07,0.35,-11.08
650,5.96,0.59,-11.37
660,5.77,0.63,-10.92
670,5.7,0.89,-10.67
680,5.39,1.31,-10.54
690,4.97,1.92,-10.68
700,5.15,2.45,-11.5
710,5.29,3.05,-12.46
720,5.1,3.57,-12.77
730,4.67,3.98,-12.52
740,4.42,4.1,-11.76
750,4.17,4.15,-11.06
760,3.89,4.27,-10.44
770,3.67,4.32,-9.57
780,3.5,4.37,-8.82
790,3.25,4.44,-8.24
800,3.1,4.5,-7.86
810,3.12,4.7,-8.0
820,3.04,4.91,-8.4
830,2.84,5.09,-8.77
840,2.68,5.15,-8.75
850,2.68,5.1,-8.38
860,2.78,5.13,-8.25
870,2.95,5.16,-8.29
880,3.12,5.22,-8.61
890,3.13,5.26,-8.9
900,2.96,5.12,-8.82
910,2.86,4.98,-8.71
920,2.72,4.85,-8.72
930,3.12,4.59,-8.46
940,3.35,4.32,-8.1
950,3.52,4.1,-7.96
960,3.53,3.97,-7.65
970,3.51,3.84,-7.29
980,3.32,3.61,-6.82
990,3.21,3.34,-6.09
1000,3.27,3.17,-5.65
