timestamp,x,y,z
0,4.72,1.56,-9.61
10,4.07,1.75,-9.89
20,3.17,2.29,-9.91
30,2.82,2.08,-9.33
40,3.39,1.94,-8.57
50,3.74,1.99,-8.4
60,3.26,2.23,-8.49
70,2.88,2.47,-8.49
80,2.86,2.63,-8.16
90,2.94,2.71,-7.71
100,2.94,2.73,-7.35
110,2.9,2.83,-7.39
120,3.0,2.89,-7.49
130,3.36,2.86,-7.55
140,3.38,2.88,-7.7
150,3.09,3.0,-7.86
160,3.17,3.06,-8.22
170,3.03,3.1,-8.13
180,3.07,3.05,-7.88
190,3.07,3.05,-7.65
200,2.96,3.11,-7.33
210,2.93,3.14,-7.25
220,3.19,3.11,-7.19
230,3.25,3.09,-7.24
240,3.23,3.1,-7.39
250,3.25,3.12,-7.51
260,3.39,3.03,-7.45
270,3.38,3.0,-7.2
280,3.18,3.05,-7.02
290,3.08,3.03,-6.99
300,2.99,2.99,-7.08
310,3.0,2.95,-7.21
320,3.01,2.88,-7.4
330,3.11,2.74,-7.59
340,3.39,2.69,-8.04
350,3.32,2.66,-8.37
360,3.4,2.57,-8.53
370,3.57,2.41,-8.61
380,3.74,2.28,-8.76
390,3.89,2.24,-8.9
400,3.76,2.21,-8.92
410,3.63,2.21,-8.9
420,3.66,2.24,-8.76
430,3.59,2.26,-8.6
440,3.43,2.37,-8.45
450,3.33,2.38,-8.02
460,3.3,2.32,-7.81
470,3.37,2.33,-7.84
480,3.31,2.42,-8.08
490,3.28,2.53,-8.42
500,3.44,2.55,-8.69
510,3.49,2.6,-8.87
520,3.31,2.67,-8.7
530,3.13,2.73,-8.35
540,3.0,2.71,-7.98
550,2.89,2.7,-7.68
560,2.88,2.65,-7.35
570,2.83,2.66,-7.47
580,2.8,2.73,-7.75
590,2.77,2.76,-7.98
600,2.68,2.78,-8.06
610,2.75,2.85,-7.98
620,2.69,2.79,-7.63
630,2.55,2.65,-7.13
640,2.67,2.5,-6.79
650,2.68,2.42,-7.05
660,2.63,2.45,-7.77
670,2.54,2.47,-8.27
680,2.12,2.34,-7.65
690,3.6,2.43,-8.36
700,2.61,2.21,-8.36
710,2.67,2.2,-8.53
720,2.6,2.12,-8.78
730,2.5,2.01,-8.78
740,2.57,1.83,-8.67
750,2.7,1.64,-8.65
760,2.89,1.58,-8.85
770,2.88,1.61,-9.25
780,2.95,1.58,-9.47
790,2.96,1.57,-9.33
800,2.87,1.57,-9.0
810,2.61,1.58,-8.64
820,2.46,1.6,-8.3
830,2.39,1.47,-7.65
840,2.45,1.35,-7.42
850,2.31,1.42,-7.52
860,2.0,1.6,-7.87
870,1.76,1.7,-8.19
880,1.81,1.6,-8.02
890,1.82,1.4,-7.42
900,1.98,1.12,-6.88
910,2.15,1.0,-7.1
920,2.13,0.97,-7.82
930,2.21,1.05,-9.07
940,2.13,1.2,-10.42
950,2.27,0.91,-10.05
960,2.68,0.68,-9.42
970,2.66,0.54,-8.94
980,2.54,0.75,-9.27
990,2.2,0.91,-9.46
1000,1.98,0.92,-9.19
