timestamp,x,y,z
0,6.22,1.24,-8.15
10,6.52,1.3,-8.45
20,6.78,1.23,-8.57
30,6.87,1.14,-8.58
40,6.8,1.05,-8.32
50,6.84,1.04,-8.17
60,6.99,0.98,-7.97
70,7.17,1.02,-7.88
80,7.34,0.99,-7.75
90,7.35,1.01,-7.65
100,7.21,1.17,-7.62
110,7.17,1.39,-7.67
120,6.92,1.68,-7.81
130,6.78,1.95,-7.89
140,6.65,2.27,-8.32
150,6.47,2.67,-8.76
160,6.33,3.06,-9.03
170,6.09,3.36,-9.05
180,5.94,3.59,-8.78
190,6.02,3.73,-8.1
200,5.85,3.79,-7.46
210,5.85,3.81,-6.83
220,5.85,3.84,-6.48
230,6.04,3.87,-6.43
240,6.24,4.01,-6.52
250,6.28,4.01,-6.26
260,6.23,3.97,-6.11
270,5.82,4.19,-6.42
280,5.19,4.5,-7.11
290,4.76,4.81,-7.92
300,4.54,4.93,-8.5
310,4.6,4.86,-8.42
320,4.76,4.7,-7.83
330,4.84,4.44,-6.96
340,5.01,4.23,-6.38
350,5.15,4.15,-6.11
360,5.09,4.12,-6.03
370,5.16,4.03,-5.85
380,5.04,3.96,-5.78
390,4.59,4.04,-6.34
400,4.27,4.09,-6.8
410,4.17,3.92,-6.54
420,4.31,3.62,-6.02
430,4.64,3.39,-5.65
440,4.72,3.16,-5.18
450,4.72,2.95,-4.8
460,4.74,2.79,-4.61
470,4.79,2.58,-4.57
480,4.9,2.39,-4.67
490,5.12,2.22,-4.77
500,5.23,2.18,-5.26
510,5.23,2.21,-5.89
520,5.23,2.25,-6.28
530,5.2,2.17,-6.28
540,5.41,2.06,-6.2
550,5.57,1.93,-5.83
560,5.64,1.87,-5.66
570,5.52,1.93,-5.58
580,5.13,1.98,-5.4
590,4.78,1.96,-5.07
600,4.53,1.93,-4.91
610,4.29,1.87,-4.85
620,4.14,1.69,-4.63
630,4.19,1.6,-4.87
640,4.21,1.56,-5.39
650,4.4,1.54,-5.76
660,4.78,1.63,-6.05
670,5.14,1.75,-6.25
680,5.31,1.92,-6.58
690,5.33,1.99,-6.85
700,5.16,1.89,-6.46
710,5.14,1.59,-5.83
720,5.34,1.23,-5.5
730,5.36,1.01,-5.85
740,5.47,0.92,-7.03
750,5.85,0.8,-7.86
760,6.25,0.62,-8.0
770,6.33,0.86,-8.35
780,6.82,0.42,-8.32
790,6.17,0.24,-7.95
800,6.14,0.19,-8.12
810,6.36,-0.16,-7.45
820,6.32,-0.31,-7.28
830,6.29,-0.37,-7.4
840,6.56,-0.35,-7.92
850,6.52,-0.32,-8.59
860,6.58,-0.32,-8.97
870,6.73,-0.42,-8.96
880,6.81,-0.61,-8.71
890,6.77,-0.82,-8.32
900,6.76,-1.02,-8.02
910,6.59,-0.98,-7.93
920,6.17,-0.82,-7.99
930,5.91,-0.78,-7.71
940,5.84,-0.85,-7.58
950,5.94,-0.99,-7.44
960,5.84,-1.06,-7.24
970,5.61,-0.89,-7.72
980,5.55,-0.8,-8.13
990,5.69,-0.85,-7.93
1000,5.9,-1.01,-7.43
