timestamp,x,y,z
0,7.81,0.51,-6.28
10,7.73,0.61,-6.29
20,7.79,0.7,-6.32
30,7.7,0.87,-6.46
40,7.31,1.14,-6.78
50,7.21,1.28,-6.74
60,7.01,1.4,-6.66
70,6.72,1.54,-6.47
80,6.62,1.65,-6.34
90,6.38,1.81,-6.43
100,6.18,2.04,-6.75
110,6.04,2.1,-6.82
120,6.0,2.08,-6.7
130,6.07,2.05,-6.63
140,6.27,1.93,-6.56
150,6.44,1.84,-6.58
160,6.6,1.79,-6.63
170,6.59,1.84,-6.74
180,6.3,1.94,-6.78
190,5.94,2.0,-6.54
200,5.72,1.96,-6.1
210,5.64,1.87,-5.65
220,5.6,1.83,-5.42
230,5.53,1.86,-5.47
240,5.41,1.9,-5.49
250,5.31,2.02,-5.7
260,5.36,2.09,-5.88
270,5.31,2.05,-5.82
280,5.09,1.91,-5.45
290,5.0,1.83,-5.26
300,4.9,1.78,-5.31
310,4.95,1.78,-5.54
320,5.0,1.82,-5.86
330,5.13,1.83,-6.08
340,5.12,1.87,-6.28
350,4.8,1.94,-6.5
360,4.62,1.75,-6.41
370,4.38,1.31,-5.49
380,4.47,0.8,-4.75
390,4.89,0.52,-4.88
400,5.08,0.49,-5.79
410,5.29,0.58,-7.18
420,5.62,0.59,-8.27
430,5.74,0.33,-8.26
440,5.52,-0.0,-7.64
450,5.23,-0.5,-6.33
460,5.18,-0.92,-5.39
470,5.39,-1.02,-5.23
480,5.29,-1.25,-6.29
490,6.59,-1.62,-6.08
500,5.97,-1.12,-8.26
510,6.34,-1.22,-8.24
520,6.39,-1.3,-8.12
530,5.92,-1.35,-7.45
540,5.5,-1.58,-6.13
550,5.27,-1.55,-6.0
560,5.12,-1.36,-6.51
570,4.82,-0.9,-8.33
580,5.12,-0.8,-9.18
590,5.49,-0.94,-9.54
600,6.14,-1.13,-9.69
610,6.62,-1.48,-9.28
620,6.82,-1.71,-8.87
630,6.95,-1.93,-8.57
640,7.2,-2.09,-8.57
650,7.4,-2.11,-8.89
660,7.31,-2.07,-8.88
670,7.18,-2.03,-8.76
680,7.18,-2.02,-8.61
690,7.4,-2.06,-8.53
700,7.53,-2.13,-8.3
710,7.51,-2.14,-8.4
720,7.57,-2.13,-8.59
730,7.68,-1.97,-9.36
740,7.78,-1.47,-10.56
750,7.57,-0.78,-11.96
760,7.22,0.17,-13.18
770,6.79,1.04,-14.31
780,7.32,1.84,-14.68
790,4.93,2.71,-15.39
800,4.89,3.22,-14.53
810,4.42,3.8,-14.93
820,4.2,4.24,-14.47
830,4.13,4.63,-14.06
840,3.84,5.06,-13.86
850,3.69,5.37,-13.55
860,3.5,5.57,-13.12
870,3.11,5.8,-13.04
880,2.61,6.11,-13.31
890,2.19,6.24,-13.03
900,1.76,6.23,-12.18
910,1.36,6.23,-11.21
920,0.91,6.12,-9.95
930,0.57,5.91,-8.63
940,0.56,5.74,-7.68
950,0.88,5.53,-7.05
960,1.54,5.22,-6.83
970,2.03,4.93,-6.59
980,2.26,4.63,-6.44
990,2.78,4.2,-6.11
1000,3.13,3.82,-5.68
