timestamp,x,y,z
0,2.94,1.83,-9.24
10,2.73,1.81,-8.91
20,2.6,1.76,-8.56
30,2.47,1.78,-8.36
40,2.35,1.75,-8.24
50,2.17,1.74,-8.07
60,2.09,1.83,-8.06
70,1.98,1.82,-7.68
80,1.84,1.84,-7.57
90,1.65,1.9,-7.94
100,1.71,1.93,-8.11
110,1.77,1.89,-8.09
120,1.98,1.86,-8.26
130,2.19,1.76,-8.36
140,2.32,1.73,-8.61
150,2.29,1.66,-8.5
160,2.24,1.48,-8.05
170,2.15,1.29,-7.62
180,2.0,1.16,-7.38
190,1.99,0.96,-7.0
200,2.06,0.83,-6.86
210,2.31,0.76,-7.18
220,2.58,0.66,-7.54
230,2.67,0.6,-7.74
240,2.55,0.67,-8.13
250,2.48,0.72,-8.46
260,2.43,0.76,-8.49
270,2.42,0.75,-8.22
280,2.39,0.77,-8.03
290,2.39,0.83,-7.84
300,2.17,1.07,-8.31
310,1.91,1.32,-8.74
320,1.43,1.55,-9.34
330,1.53,1.51,-8.78
340,1.77,1.22,-7.35
350,1.97,0.96,-6.45
360,2.37,0.63,-5.66
370,2.42,0.22,-5.28
380,2.58,0.05,-5.44
390,2.57,-0.01,-6.16
400,2.27,0.02,-7.45
410,2.02,0.07,-8.8
420,1.95,0.18,-10.43
430,2.11,0.29,-12.23
440,2.41,0.31,-13.73
450,2.82,0.21,-14.34
460,2.82,0.13,-14.47
470,2.94,0.08,-14.37
480,3.11,0.08,-13.99
490,3.3,0.23,-13.6
500,3.06,0.39,-12.87
510,2.52,0.63,-12.24
520,2.08,0.9,-11.76
530,1.83,1.17,-11.41
540,1.72,1.4,-10.97
550,1.71,1.61,-10.64
560,1.62,1.86,-10.86
570,1.64,2.03,-10.69
580,1.47,2.27,-10.97
590,1.47,2.63,-11.16
600,1.4,2.85,-10.72
610,1.1,3.11,-10.37
620,0.74,3.37,-9.98
630,0.67,3.59,-9.71
640,0.78,3.69,-9.46
650,0.99,3.67,-8.81
660,1.28,3.69,-8.29
670,0.9,4.12,-9.17
680,0.83,4.25,-8.78
690,0.63,4.42,-8.56
700,0.22,4.76,-8.96
710,-0.05,5.14,-9.65
720,-0.11,5.32,-9.81
730,-0.1,5.41,-9.86
740,0.03,5.6,-10.23
750,0.16,5.73,-10.41
760,0.27,5.84,-10.47
770,0.47,5.89,-10.16
780,0.76,5.91,-9.55
790,-0.17,5.86,-9.3
800,-0.62,6.16,-9.94
810,-0.48,6.01,-9.04
820,-0.46,5.93,-8.39
830,-0.85,5.81,-7.85
840,-0.92,5.72,-7.41
850,-0.91,5.58,-6.87
860,-0.91,5.46,-6.7
870,-0.84,5.37,-6.85
880,-0.67,5.21,-6.76
890,-0.41,4.96,-6.21
900,-0.13,4.72,-5.45
910,-0.14,4.41,-4.6
920,0.07,4.1,-4.02
930,0.16,3.84,-3.96
940,0.27,3.6,-4.21
950,0.11,3.35,-4.77
960,-0.01,3.04,-5.44
970,0.21,2.71,-6.21
980,0.79,2.38,-6.76
990,1.13,2.03,-7.21
1000,1.2,1.74,-7.41
