timestamp,x,y,z
0,6.47,2.11,-9.07
10,6.47,2.3,-9.09
20,6.2,2.47,-9.11
30,6.0,2.62,-8.94
40,5.69,2.78,-8.78
50,5.56,3.0,-8.81
60,5.35,3.25,-8.7
70,5.19,3.43,-8.57
80,5.03,3.66,-8.47
90,4.85,3.84,-8.21
100,4.39,4.03,-7.8
110,3.92,4.24,-7.66
120,3.52,4.39,-7.45
130,3.25,4.41,-7.07
140,3.22,4.38,-6.8
150,3.23,4.27,-6.51
160,3.22,4.19,-6.18
170,3.26,4.11,-6.02
180,3.25,3.96,-5.9
190,3.51,3.79,-5.72
200,3.77,3.67,-5.89
210,3.84,3.65,-6.28
220,3.56,3.72,-6.74
230,3.51,3.71,-7.1
240,3.61,3.58,-6.76
250,3.54,3.35,-5.86
260,3.47,3.09,-4.95
270,3.49,2.92,-4.41
280,3.6,2.76,-4.22
290,3.72,2.66,-4.58
300,3.89,2.54,-5.07
310,4.11,2.26,-5.45
320,4.53,2.06,-5.82
330,4.75,1.92,-5.98
340,4.71,1.86,-6.13
350,4.59,1.79,-6.17
360,4.5,1.66,-5.93
370,4.45,1.44,-5.58
380,4.56,1.35,-5.39
390,4.7,1.39,-5.48
400,4.83,1.41,-5.77
410,4.62,1.37,-5.77
420,4.47,1.23,-5.79
430,4.67,0.95,-5.73
440,4.95,0.74,-5.82
450,5.08,0.7,-6.34
460,5.16,0.69,-7.01
470,5.11,0.83,-7.81
480,5.27,0.7,-7.58
490,5.51,0.42,-7.0
500,5.7,0.26,-7.2
510,5.67,0.11,-7.24
520,5.65,0.0,-7.47
530,5.69,-0.12,-7.74
540,5.78,-0.22,-8.05
550,5.89,-0.26,-8.39
560,5.77,-0.28,-8.32
570,5.49,-0.28,-8.16
580,5.16,-0.34,-7.66
590,5.13,-0.45,-7.21
600,5.32,-0.62,-7.21
610,6.05,-0.61,-8.03
620,5.8,-1.03,-7.07
630,6.46,-1.06,-7.24
640,6.54,-1.01,-7.95
650,7.29,-0.83,-8.32
660,6.04,-1.23,-7.64
670,6.11,-0.8,-9.02
680,5.78,-0.68,-9.54
690,5.86,-0.8,-9.16
700,5.84,-0.81,-8.77
710,5.82,-0.83,-8.43
720,5.96,-0.81,-8.25
730,5.94,-0.68,-8.18
740,5.77,-0.49,-8.38
750,5.45,-0.33,-8.54
760,5.04,-0.27,-8.66
770,5.01,-0.24,-8.96
780,5.09,-0.29,-8.75
790,5.14,-0.33,-8.3
800,5.34,-0.29,-7.97
810,5.27,-0.11,-8.3
820,5.34,-0.04,-8.11
830,5.42,-0.0,-8.0
840,5.38,0.09,-8.26
850,5.49,0.11,-8.71
860,5.74,0.11,-8.95
870,5.99,0.12,-9.3
880,6.26,0.21,-9.7
890,6.29,0.36,-10.13
900,6.29,0.61,-10.37
910,6.14,0.74,-10.25
920,6.08,1.03,-10.52
930,6.0,1.36,-10.98
940,5.81,1.61,-11.08
950,5.64,1.85,-11.01
960,5.4,2.12,-10.99
970,5.24,2.43,-11.15
980,5.15,2.67,-11.08
990,5.16,2.84,-11.02
1000,5.18,3.02,-11.0
