timestamp,x,y,z
0,5.08,3.2,-7.3
10,3.61,3.67,-7.07
20,2.77,4.09,-6.93
30,2.34,4.56,-7.21
40,2.42,4.76,-6.86
50,2.23,4.83,-6.25
60,1.72,4.98,-5.7
70,1.26,5.23,-5.39
80,1.06,5.36,-4.99
90,0.46,5.09,-4.21
100,1.74,5.16,-4.21
110,1.56,4.75,-3.92
120,2.23,4.34,-4.15
130,2.46,3.87,-4.42
140,2.46,3.66,-5.33
150,2.53,3.57,-6.87
160,2.92,3.39,-8.15
170,3.68,3.06,-8.74
180,4.3,2.78,-9.17
190,5.22,2.3,-9.12
200,5.77,1.84,-8.68
210,5.51,1.77,-8.88
220,5.1,1.79,-9.11
230,4.73,1.79,-9.11
240,4.59,1.63,-8.87
250,4.36,1.56,-8.41
260,4.09,1.6,-7.92
270,3.92,1.62,-7.49
280,3.71,1.65,-7.42
290,3.39,1.78,-7.35
300,3.36,1.91,-7.63
310,3.21,1.92,-7.95
320,3.56,1.73,-7.85
330,3.78,1.53,-7.83
340,3.54,1.53,-8.0
350,3.14,1.54,-8.3
360,3.17,1.5,-7.93
370,3.04,1.5,-7.89
380,2.88,1.37,-7.92
390,3.05,1.3,-7.83
400,3.03,1.31,-7.76
410,3.16,1.24,-7.64
420,3.38,1.08,-7.5
430,3.78,0.96,-7.74
440,4.05,0.91,-8.19
450,4.05,1.03,-8.81
460,3.7,1.2,-9.35
470,3.65,1.22,-9.42
480,3.85,1.15,-9.23
490,3.94,1.08,-9.07
500,4.1,0.97,-8.77
510,4.29,0.85,-8.64
520,4.48,0.85,-9.25
530,3.93,1.18,-10.04
540,3.27,1.51,-10.6
550,3.17,1.67,-10.8
560,3.3,1.7,-10.7
570,2.82,1.64,-10.17
580,2.32,1.67,-9.96
590,2.42,1.62,-9.18
600,2.35,1.71,-9.24
610,2.37,1.83,-9.6
620,2.64,1.88,-9.85
630,2.73,1.84,-10.01
640,2.87,1.74,-10.38
650,2.87,1.66,-10.59
660,2.74,1.62,-10.64
670,2.49,1.66,-10.58
680,2.58,1.5,-9.99
690,2.99,1.23,-9.22
700,3.13,1.01,-8.94
710,3.52,0.81,-8.82
720,3.92,0.66,-8.97
730,4.03,0.58,-9.23
740,3.86,0.53,-9.66
750,3.98,0.58,-10.11
760,4.32,0.63,-10.3
770,4.12,0.72,-10.65
780,4.55,0.8,-10.14
790,4.19,0.89,-9.78
800,3.81,1.1,-9.63
810,3.42,1.59,-10.14
820,5.87,2.25,-10.67
830,0.42,2.04,-10.41
840,1.42,2.45,-10.1
850,1.87,2.9,-10.8
860,1.74,3.45,-11.67
870,1.36,3.57,-11.3
880,1.04,3.64,-10.63
890,1.16,3.65,-10.07
900,1.62,3.64,-9.79
910,1.82,3.63,-9.4
920,1.55,3.64,-9.05
930,1.29,3.89,-9.3
940,1.15,4.03,-9.28
950,1.09,4.09,-9.03
960,1.26,4.06,-8.57
970,1.51,3.96,-7.99
980,1.48,4.0,-7.79
990,1.43,4.26,-8.13
1000,1.29,4.39,-8.22
