timestamp,x,y,z
0,6.14,2.21,-6.87
10,6.09,2.16,-6.41
20,6.01,2.23,-6.64
30,5.99,2.32,-6.98
40,6.14,2.32,-7.25
50,5.98,2.38,-7.4
60,5.83,2.35,-7.26
70,5.89,2.33,-6.98
80,5.81,2.43,-6.96
90,5.74,2.48,-6.88
100,5.71,2.51,-6.9
110,5.81,2.48,-6.85
120,5.94,2.42,-6.94
130,5.97,2.43,-7.05
140,6.03,2.39,-7.01
150,6.0,2.36,-6.93
160,5.94,2.34,-6.89
170,5.94,2.29,-6.88
180,6.03,2.25,-6.92
190,6.03,2.27,-7.05
200,6.15,2.31,-7.2
210,5.89,2.33,-7.22
220,6.09,2.31,-6.96
230,6.06,2.41,-7.16
240,5.95,2.52,-7.34
250,5.86,2.65,-7.49
260,5.78,2.71,-7.63
270,5.82,2.71,-7.44
280,5.81,2.77,-7.42
290,5.62,2.88,-7.47
300,5.51,2.97,-7.55
310,5.46,3.0,-7.49
320,5.46,3.0,-7.33
330,5.59,2.98,-7.26
340,5.6,2.93,-7.15
350,5.29,3.07,-7.51
360,5.0,3.13,-7.43
370,5.09,2.99,-7.12
380,5.29,2.88,-6.97
390,5.49,2.76,-7.05
400,5.61,2.64,-7.15
410,6.01,2.41,-6.75
420,6.08,2.44,-6.94
430,6.05,2.44,-6.91
440,6.06,2.46,-7.0
450,5.89,2.43,-6.79
460,6.04,2.31,-6.42
470,6.28,2.27,-6.43
480,6.29,2.3,-6.6
490,6.2,2.46,-6.94
500,6.16,2.55,-7.1
510,6.05,2.58,-7.07
520,6.09,2.6,-6.87
530,5.96,2.55,-6.46
540,5.85,2.57,-6.4
550,5.68,2.65,-6.5
560,5.63,2.71,-6.79
570,5.58,2.83,-6.88
580,5.63,2.81,-6.8
590,5.58,2.79,-6.75
600,5.56,2.79,-6.59
610,5.55,2.74,-6.39
620,5.67,2.75,-6.36
630,5.75,2.62,-6.17
640,5.54,2.58,-6.4
650,5.7,2.65,-6.62
660,5.77,2.62,-6.62
670,5.67,2.6,-6.46
680,5.7,2.55,-6.33
690,5.62,2.45,-6.31
700,5.65,2.36,-6.31
710,5.67,2.31,-6.43
720,5.73,2.33,-6.65
730,5.76,2.38,-6.82
740,5.73,2.41,-6.85
750,5.57,2.43,-6.73
760,5.46,2.43,-6.66
770,5.2,2.44,-6.42
780,5.09,2.39,-6.17
790,5.14,2.25,-5.98
800,5.2,2.16,-6.2
810,5.4,2.07,-6.5
820,5.47,2.09,-6.78
830,5.41,2.16,-6.98
840,5.33,2.2,-7.02
850,5.3,2.1,-6.84
860,5.27,1.87,-6.71
870,5.38,1.75,-6.83
880,5.43,1.58,-6.51
890,5.48,1.81,-7.83
900,5.32,2.0,-8.28
910,5.33,1.87,-7.9
920,5.29,1.86,-7.64
930,5.12,1.84,-7.48
940,5.01,1.81,-7.31
950,4.9,1.75,-7.26
960,4.88,1.72,-7.3
970,4.66,1.75,-7.37
980,4.5,1.74,-7.18
990,4.3,1.79,-7.1
1000,4.06,1.7,-6.77
