timestamp,x,y,z
0,5.39,4.1,-7.34
10,5.35,4.13,-7.57
20,5.4,4.17,-7.87
30,5.43,4.12,-7.87
40,5.49,4.04,-7.89
50,5.7,4.03,-7.84
60,5.85,4.08,-7.8
70,6.0,4.03,-7.56
80,6.15,3.95,-7.32
90,6.08,3.99,-7.2
100,5.83,4.07,-7.3
110,5.64,4.13,-7.13
120,5.43,4.15,-7.08
130,5.43,4.23,-7.34
140,5.59,4.27,-7.52
150,5.79,4.22,-7.52
160,5.84,4.19,-7.37
170,5.77,4.19,-7.13
180,5.71,4.18,-6.79
190,5.61,4.25,-6.67
200,5.21,4.43,-6.88
210,4.77,4.63,-7.03
220,4.47,4.7,-6.83
230,4.32,4.58,-6.22
240,4.38,4.4,-5.68
250,4.42,4.14,-5.26
260,4.53,4.0,-5.24
270,4.73,3.85,-5.21
280,4.95,3.67,-5.3
290,4.78,3.69,-5.78
300,4.43,3.78,-6.14
310,4.42,3.58,-5.76
320,4.62,3.27,-5.09
330,4.69,3.01,-4.6
340,4.76,2.85,-4.41
350,4.94,2.72,-4.45
360,5.27,2.61,-4.71
370,5.37,2.57,-5.15
380,5.24,2.52,-5.56
390,5.25,2.42,-5.88
400,5.32,2.27,-5.68
410,5.32,2.12,-5.45
420,5.36,1.98,-5.53
430,5.29,1.92,-5.67
440,5.32,1.95,-5.92
450,5.34,1.92,-5.73
460,5.24,1.81,-5.43
470,5.06,1.66,-5.22
480,5.08,1.44,-5.12
490,5.21,1.17,-4.84
500,5.54,0.93,-4.94
510,5.81,0.82,-5.59
520,6.16,0.94,-6.56
530,6.41,0.99,-7.0
540,6.21,0.91,-6.53
550,6.09,0.82,-5.59
560,5.88,0.78,-5.14
570,5.6,0.78,-5.05
580,5.7,0.83,-5.18
590,5.85,0.82,-5.33
600,5.93,0.78,-5.69
610,5.98,0.59,-5.68
620,6.09,0.33,-5.4
630,6.44,0.01,-5.27
640,7.01,-0.3,-5.4
650,7.45,-0.42,-5.95
660,7.48,-0.32,-6.97
670,7.24,0.03,-8.26
680,7.13,0.07,-8.43
690,6.91,-0.04,-8.02
700,6.46,-0.23,-7.6
710,6.25,-0.46,-7.1
720,6.28,-0.69,-6.86
730,5.54,-1.14,-5.69
740,7.86,-0.93,-7.15
750,6.35,-1.05,-8.2
760,7.03,-0.94,-9.02
770,7.58,-1.2,-8.75
780,7.6,-1.29,-8.4
790,7.31,-1.27,-8.2
800,6.77,-1.27,-7.98
810,6.46,-1.17,-7.65
820,6.17,-1.18,-7.35
830,6.04,-1.06,-7.67
840,5.93,-0.99,-8.05
850,6.0,-1.0,-8.11
860,6.21,-1.1,-7.89
870,6.51,-1.34,-7.34
880,6.72,-1.47,-7.23
890,6.74,-1.48,-7.35
900,6.77,-1.62,-6.87
910,6.49,-1.54,-7.1
920,6.45,-1.42,-7.25
930,6.43,-1.41,-7.38
940,6.56,-1.45,-7.29
950,6.47,-1.4,-7.25
960,6.22,-1.1,-7.88
970,6.06,-0.67,-9.05
980,6.06,-0.62,-8.56
990,8.28,-0.24,-7.45
1000,4.82,-1.03,-6.41
