timestamp,x,y,z
0,4.72,1.86,-8.0
10,4.56,1.86,-7.74
20,4.46,1.82,-7.41
30,4.39,1.77,-7.14
40,4.48,1.67,-6.87
50,4.72,1.59,-6.99
60,4.89,1.6,-7.32
70,4.82,1.7,-7.64
80,4.7,1.73,-7.9
90,4.56,1.63,-7.85
100,4.45,1.45,-7.66
110,4.79,1.25,-7.93
120,5.22,1.13,-8.37
130,5.54,1.01,-8.66
140,5.84,0.9,-8.71
150,6.1,0.88,-8.84
160,6.07,0.85,-8.73
170,5.86,0.82,-8.69
180,5.81,0.74,-8.59
190,5.9,0.55,-8.41
200,5.96,0.34,-8.23
210,6.23,0.2,-8.28
220,6.32,0.23,-8.7
230,6.13,0.28,-8.93
240,6.06,0.18,-8.73
250,6.23,0.0,-8.27
260,6.59,-0.12,-7.73
270,6.33,-0.2,-7.41
280,6.2,-0.24,-6.95
290,6.33,-0.12,-7.0
300,6.42,-0.02,-6.96
310,6.46,0.23,-7.14
320,6.42,0.65,-7.69
330,6.34,1.18,-8.19
340,6.12,1.66,-8.72
350,5.9,2.17,-9.39
360,5.59,2.51,-9.61
370,5.5,2.82,-9.76
380,5.51,3.1,-9.82
390,5.37,3.45,-9.94
400,5.26,3.75,-9.92
410,5.13,3.98,-9.75
420,5.08,4.08,-9.37
430,5.07,4.16,-9.18
440,4.94,4.22,-8.91
450,4.76,4.3,-8.82
460,4.88,4.25,-8.49
470,5.06,4.11,-8.01
480,5.19,4.01,-7.58
490,5.07,4.03,-7.31
500,4.96,4.11,-7.21
510,4.91,4.16,-7.24
520,4.87,4.23,-7.48
530,4.8,4.29,-7.71
540,4.64,4.34,-8.04
550,4.36,4.36,-8.02
560,4.16,4.33,-7.85
570,3.99,4.26,-7.47
580,3.9,4.14,-6.74
590,3.99,3.9,-6.05
600,4.06,3.69,-5.62
610,4.29,3.52,-5.21
620,4.65,3.39,-5.09
630,4.86,3.27,-5.11
640,4.74,3.26,-5.25
650,4.5,3.41,-5.64
660,4.14,3.51,-6.26
670,3.86,3.43,-6.44
680,3.99,3.25,-6.13
690,4.12,3.05,-5.78
700,4.17,2.89,-5.49
710,4.13,2.77,-5.27
720,4.22,2.62,-5.11
730,4.51,2.38,-4.99
740,4.86,2.25,-5.35
750,5.1,2.31,-5.96
760,5.04,2.35,-6.34
770,5.04,2.3,-6.13
780,4.96,2.28,-6.01
790,4.93,2.41,-6.16
800,4.8,2.41,-5.64
810,4.54,2.39,-5.05
820,3.89,2.34,-4.62
830,3.34,2.18,-4.15
840,3.4,1.88,-4.21
850,3.78,1.66,-4.87
860,4.13,1.51,-5.73
870,4.5,1.44,-6.6
880,4.92,1.35,-7.16
890,5.09,1.19,-7.27
900,5.2,1.07,-7.16
910,5.2,0.98,-7.1
920,5.17,0.88,-7.02
930,5.08,0.85,-7.02
940,4.89,0.89,-7.25
950,4.82,0.79,-7.02
960,4.7,0.52,-6.41
970,4.66,0.32,-6.33
980,4.91,0.15,-6.75
990,4.47,-0.53,-6.76
1000,5.88,-0.57,-7.03
