timestamp,x,y,z
0,3.08,1.41,-7.8
10,3.01,1.39,-7.98
20,3.11,1.39,-8.06
30,3.22,1.37,-8.17
40,3.35,1.34,-8.16
50,3.43,1.26,-8.14
60,3.42,1.18,-7.92
70,3.36,1.14,-7.77
80,3.13,1.11,-7.72
90,3.18,1.11,-7.58
100,3.15,1.05,-7.53
110,3.16,0.99,-7.41
120,3.07,0.94,-7.59
130,3.17,1.0,-7.91
140,3.16,0.91,-7.71
150,3.21,0.82,-7.51
160,3.2,0.78,-7.42
170,3.2,0.69,-7.28
180,3.27,0.58,-7.2
190,3.22,0.56,-7.2
200,3.26,0.53,-7.25
210,3.41,0.5,-7.36
220,3.52,0.45,-7.25
230,3.5,0.49,-7.48
240,3.43,0.49,-7.67
250,3.29,0.52,-7.88
260,3.14,0.63,-8.54
270,3.51,0.26,-7.68
280,3.68,-0.19,-6.75
290,3.68,-0.47,-6.63
300,3.88,-0.73,-6.63
310,3.92,-0.78,-7.33
320,3.75,-0.69,-8.32
330,3.69,-0.51,-9.57
340,3.78,-0.31,-10.78
350,4.04,-0.33,-11.17
360,4.38,-0.6,-11.03
370,4.78,-0.91,-10.83
380,4.96,-1.14,-10.53
390,4.81,-1.28,-10.56
400,4.69,-1.2,-10.97
410,4.54,-1.1,-11.31
420,4.43,-0.98,-11.5
430,4.47,-0.79,-11.53
440,4.46,-0.68,-11.48
450,4.22,-0.56,-11.26
460,3.97,-0.56,-10.43
470,3.72,-0.53,-9.8
480,3.58,-0.36,-9.77
490,3.71,-0.25,-9.61
500,3.65,-0.05,-9.88
510,3.83,0.08,-9.9
520,4.02,0.12,-9.84
530,4.21,0.22,-10.02
540,4.68,0.41,-10.34
550,4.98,0.6,-10.53
560,4.93,0.8,-10.58
570,4.54,0.96,-10.14
580,3.96,1.11,-9.69
590,3.38,1.3,-9.52
600,3.1,1.53,-9.33
610,2.83,1.69,-8.91
620,2.65,1.88,-8.64
630,2.48,2.12,-8.5
640,2.33,2.37,-8.43
650,2.19,2.64,-8.54
660,2.28,2.91,-8.79
670,2.22,3.31,-9.21
680,2.35,3.72,-10.06
690,1.97,3.85,-10.15
700,0.92,4.65,-12.68
710,1.58,5.09,-13.48
720,1.37,5.35,-13.71
730,1.17,5.6,-13.86
740,0.86,5.48,-12.61
750,0.41,5.22,-10.98
760,0.22,5.15,-9.77
770,0.01,5.13,-8.71
780,-0.03,5.19,-8.2
790,0.11,5.27,-8.05
800,0.27,5.31,-7.88
810,0.18,5.39,-8.02
820,-0.13,5.48,-8.06
830,-0.48,5.51,-8.19
840,-0.42,5.38,-8.05
850,-0.27,5.16,-7.76
860,-0.03,4.92,-7.38
870,0.33,4.76,-7.48
880,0.61,4.54,-7.4
890,0.89,4.26,-6.98
900,0.9,4.09,-6.79
910,0.69,3.93,-6.79
920,0.81,3.68,-6.44
930,0.85,3.4,-5.84
940,0.7,3.19,-5.71
950,0.56,3.01,-5.86
960,0.33,2.75,-6.1
970,0.26,2.33,-6.23
980,0.6,1.64,-6.17
990,1.19,0.86,-5.97
1000,1.8,0.28,-6.37
