timestamp,x,y,z
0,6.05,0.89,-6.95
10,6.08,0.89,-7.01
20,5.98,0.94,-7.19
30,5.96,0.96,-7.21
40,6.01,0.98,-7.28
50,6.09,0.96,-7.21
60,6.14,0.94,-7.14
70,6.11,0.95,-7.08
80,5.99,0.99,-7.16
90,6.03,1.04,-7.31
100,6.0,1.04,-7.24
110,5.94,1.06,-7.19
120,5.93,1.05,-7.16
130,6.1,1.0,-7.32
140,6.28,0.92,-7.35
150,6.21,0.95,-7.39
160,6.1,0.96,-7.24
170,6.17,0.92,-7.15
180,6.25,0.86,-7.07
190,6.26,0.87,-7.16
200,6.22,0.91,-7.13
210,6.17,0.91,-7.06
220,6.2,0.92,-7.03
230,6.24,0.88,-7.04
240,6.21,0.86,-6.93
250,6.23,0.84,-6.96
260,6.52,0.8,-7.13
270,6.66,0.82,-7.24
280,6.74,0.85,-7.36
290,6.78,0.87,-7.41
300,6.66,0.93,-7.37
310,6.54,0.98,-7.13
320,6.29,1.0,-6.68
330,5.72,1.13,-6.48
340,5.38,1.27,-6.33
350,5.17,1.42,-6.31
360,5.04,1.61,-6.4
370,4.95,1.7,-6.4
380,4.78,1.8,-6.39
390,4.72,1.96,-6.5
400,4.67,2.09,-6.51
410,4.69,2.16,-6.66
420,4.64,2.2,-6.82
430,4.65,2.2,-7.02
440,4.61,2.17,-7.01
450,4.39,2.13,-7.1
460,4.21,2.04,-7.32
470,4.15,1.82,-6.98
480,4.16,1.55,-6.66
490,4.29,1.29,-6.63
500,4.38,1.02,-6.87
510,4.7,0.83,-7.54
520,5.02,0.65,-8.13
530,5.06,0.43,-8.26
540,4.84,0.26,-7.93
550,4.64,0.06,-7.47
560,4.56,-0.15,-7.14
570,4.69,-0.36,-7.07
580,5.02,-0.51,-7.04
590,5.26,-0.63,-6.91
600,5.34,-0.68,-7.1
610,5.46,-0.68,-7.13
620,5.76,-0.98,-7.1
630,5.66,-1.26,-6.53
640,5.74,-1.26,-7.11
650,5.87,-1.3,-7.32
660,5.49,-1.22,-7.91
670,5.41,-1.15,-8.15
680,5.46,-1.13,-8.4
690,5.74,-1.23,-8.44
700,5.94,-1.33,-8.39
710,5.78,-1.38,-7.98
720,5.25,-1.85,-6.56
730,6.18,-1.04,-8.75
740,5.3,-0.81,-9.41
750,5.1,-0.77,-8.91
760,5.21,-0.72,-8.77
770,5.25,-0.65,-8.87
780,5.23,-0.58,-8.82
790,5.16,-0.5,-9.0
800,5.07,-0.46,-8.72
810,4.84,-0.37,-8.61
820,4.75,-0.27,-8.28
830,4.63,-0.09,-8.35
840,4.61,-0.01,-8.29
850,4.8,-0.09,-8.11
860,5.07,-0.32,-7.86
870,5.32,-0.47,-7.95
880,5.51,-0.48,-8.34
890,5.71,-0.48,-8.74
900,5.73,-0.4,-9.13
910,5.6,-0.28,-9.31
920,5.32,-0.1,-9.49
930,5.1,0.1,-9.64
940,4.92,0.33,-9.87
950,4.72,0.58,-10.18
960,4.61,0.89,-10.6
970,4.53,1.23,-11.25
980,4.59,1.48,-11.76
990,4.66,1.64,-11.74
1000,4.42,1.82,-11.78
