timestamp,x,y,z
0,3.44,3.53,-7.59
10,2.57,3.98,-7.75
20,1.48,4.48,-7.6
30,1.06,4.93,-7.55
40,0.27,4.95,-6.6
50,0.56,4.98,-5.62
60,1.04,5.02,-5.4
70,0.86,5.33,-6.03
80,0.37,5.68,-6.45
90,0.23,5.9,-6.82
100,0.53,6.08,-7.18
110,0.4,5.79,-6.56
120,0.55,5.76,-6.23
130,0.39,5.65,-5.68
140,0.12,5.89,-6.63
150,0.0,5.83,-6.96
160,0.16,5.61,-6.88
170,0.44,5.47,-7.13
180,0.7,5.19,-7.18
190,1.12,4.97,-6.97
200,1.25,4.89,-6.81
210,0.77,4.74,-6.59
220,0.69,4.68,-6.26
230,0.78,4.53,-6.45
240,0.56,4.4,-6.43
250,0.63,4.08,-5.9
260,0.84,3.77,-6.04
270,1.08,3.44,-6.59
280,1.64,2.89,-6.51
290,2.21,2.36,-6.53
300,2.44,2.07,-6.94
310,2.6,1.97,-7.73
320,2.74,1.89,-8.3
330,2.87,1.79,-8.44
340,2.95,1.7,-8.61
350,2.96,1.53,-8.4
360,3.09,1.38,-8.24
370,3.34,1.24,-8.27
380,3.66,1.16,-8.6
390,3.83,1.09,-8.81
400,3.89,1.07,-8.85
410,3.74,1.12,-8.94
420,3.52,1.18,-8.84
430,3.28,1.27,-8.57
440,2.97,1.43,-8.57
450,2.6,1.54,-8.7
460,2.43,1.66,-9.08
470,2.68,1.74,-9.54
480,3.16,1.7,-10.07
490,3.45,1.73,-10.41
500,3.25,1.88,-10.57
510,3.04,1.98,-10.33
520,2.74,1.78,-9.51
530,3.1,1.73,-9.23
540,3.62,1.53,-8.76
550,4.45,1.52,-9.15
560,4.36,1.59,-10.0
570,4.02,1.76,-10.6
580,3.53,2.01,-11.01
590,3.32,2.14,-10.99
600,3.22,2.12,-10.33
610,2.98,2.08,-9.68
620,3.1,1.91,-8.97
630,3.38,1.68,-8.29
640,3.72,1.56,-8.26
650,3.9,1.58,-8.94
660,3.81,1.77,-9.84
670,3.77,2.0,-10.73
680,3.75,2.15,-11.16
690,3.51,2.28,-11.03
700,3.25,2.53,-10.99
710,2.94,2.62,-10.43
720,2.68,2.82,-10.15
730,2.13,3.07,-9.97
740,1.92,3.5,-10.09
750,1.62,3.85,-10.2
760,1.54,4.18,-10.55
770,1.25,4.37,-10.34
780,1.21,4.59,-10.12
790,1.1,4.81,-9.97
800,1.05,5.01,-9.9
810,1.02,5.04,-9.64
820,0.99,5.12,-9.5
830,0.84,5.23,-9.45
840,0.66,5.38,-9.45
850,0.52,5.46,-9.28
860,0.35,5.38,-8.83
870,0.31,5.3,-8.55
880,0.38,5.24,-8.23
890,0.57,4.98,-7.59
900,0.96,4.82,-7.42
910,1.11,4.72,-7.47
920,1.2,4.64,-7.54
930,1.38,4.56,-7.58
940,1.66,4.43,-7.59
950,1.75,4.27,-7.34
960,1.7,4.25,-7.39
970,1.6,4.24,-7.58
980,1.5,4.22,-7.6
990,1.39,4.12,-7.58
1000,1.52,3.99,-7.29
