timestamp,x,y,z
0,6.83,2.27,-6.73
10,6.62,2.39,-6.81
20,6.25,2.58,-7.02
30,5.87,2.79,-7.24
40,5.62,2.93,-7.26
50,5.67,2.9,-6.89
60,5.96,2.75,-6.36
70,6.09,2.72,-6.2
80,5.95,2.85,-6.34
90,5.84,3.01,-6.63
100,5.82,3.13,-6.83
110,5.88,3.13,-6.62
120,5.79,3.16,-6.44
130,5.48,3.34,-6.44
140,5.0,3.53,-6.73
150,4.83,3.73,-6.9
160,4.71,3.87,-7.04
170,4.64,3.91,-6.88
180,4.75,3.88,-6.75
190,4.7,3.87,-6.64
200,4.52,3.87,-6.27
210,4.3,3.9,-5.98
220,3.93,3.96,-5.97
230,3.68,4.0,-5.83
240,3.59,3.85,-5.39
250,3.66,3.68,-5.17
260,3.89,3.5,-5.22
270,4.1,3.37,-5.58
280,4.18,3.25,-5.93
290,4.38,3.06,-6.13
300,4.67,2.8,-6.22
310,4.9,2.54,-6.37
320,5.05,2.3,-6.43
330,5.16,2.06,-6.57
340,5.22,1.89,-6.88
350,5.26,1.71,-7.0
360,5.38,1.6,-7.34
370,5.53,1.49,-7.66
380,5.68,1.4,-7.81
390,5.77,1.23,-7.63
400,6.62,1.2,-7.4
410,6.0,0.95,-7.29
420,5.28,0.64,-6.52
430,5.47,0.94,-7.89
440,5.52,0.65,-7.48
450,5.63,0.69,-7.9
460,5.74,0.69,-8.16
470,5.83,0.57,-8.04
480,5.96,0.4,-7.69
490,5.92,0.27,-7.7
500,5.95,0.23,-7.84
510,6.01,0.11,-7.66
520,5.88,0.03,-7.6
530,5.66,0.06,-7.5
540,5.41,0.14,-7.68
550,5.21,0.09,-7.49
560,5.22,0.11,-7.46
570,5.34,0.11,-7.49
580,5.38,0.16,-7.75
590,5.31,0.27,-8.15
600,5.18,0.33,-8.24
610,5.09,0.38,-8.29
620,5.08,0.39,-8.24
630,4.98,0.34,-7.9
640,4.87,0.29,-7.5
650,4.68,0.29,-7.21
660,4.42,0.41,-7.35
670,4.31,0.49,-7.43
680,4.21,0.51,-7.43
690,4.39,0.56,-7.74
700,4.75,0.49,-8.04
710,5.07,0.36,-8.14
720,4.97,0.36,-8.49
730,4.92,0.43,-8.71
740,4.88,0.44,-8.95
750,4.99,0.53,-9.66
760,5.11,0.64,-10.55
770,5.47,0.7,-11.02
780,5.58,0.83,-11.5
790,5.67,0.95,-12.01
800,5.94,0.92,-12.04
810,6.07,0.85,-11.54
820,6.04,0.73,-10.91
830,5.88,0.64,-10.35
840,5.57,0.68,-10.02
850,5.26,0.67,-9.57
860,5.04,0.74,-9.34
870,4.83,0.74,-8.79
880,4.8,0.7,-8.21
890,4.96,0.65,-8.0
900,5.23,0.72,-8.35
910,5.09,0.88,-8.73
920,4.95,1.06,-9.01
930,4.99,1.16,-8.76
940,4.97,1.23,-8.52
950,4.87,1.39,-8.46
960,4.77,1.57,-8.79
970,4.57,1.69,-8.91
980,4.56,1.84,-8.8
990,4.43,2.03,-8.63
1000,4.1,2.3,-8.54
