timestamp,x,y,z
0,2.56,4.47,-5.33
10,2.55,4.42,-5.54
20,2.44,4.49,-6.16
30,2.21,4.67,-7.13
40,1.85,4.82,-7.83
50,1.59,4.79,-7.88
60,1.4,4.65,-7.46
70,1.36,4.45,-6.91
80,1.46,4.29,-6.4
90,1.35,4.18,-5.95
100,1.24,4.09,-5.67
110,1.14,3.97,-5.68
120,1.17,3.92,-6.05
130,1.24,3.76,-6.6
140,1.38,3.58,-6.87
150,1.62,3.31,-6.91
160,1.78,3.0,-6.84
170,1.98,2.76,-6.9
180,2.49,2.5,-7.08
190,2.85,2.35,-7.31
200,2.69,2.25,-7.28
210,2.46,2.12,-7.09
220,2.12,1.9,-6.99
230,2.02,1.76,-6.96
240,2.01,1.63,-6.68
250,1.82,1.56,-6.49
260,1.66,1.5,-6.27
270,1.66,1.31,-5.81
280,2.16,0.97,-5.61
290,2.69,0.76,-6.0
300,2.86,0.82,-7.02
310,2.64,0.98,-8.33
320,2.76,1.1,-8.97
330,2.71,1.15,-9.05
340,2.33,1.03,-8.93
350,2.45,0.72,-8.34
360,2.68,0.37,-7.64
370,2.61,-0.25,-7.97
380,3.45,-0.79,-7.29
390,3.64,-0.64,-8.84
400,3.47,-0.63,-9.94
410,3.21,-0.42,-11.19
420,3.04,-0.23,-12.35
430,3.17,-0.31,-12.61
440,3.29,-0.7,-11.04
450,3.36,-1.17,-9.89
460,3.37,-1.3,-9.62
470,3.19,-1.32,-9.86
480,3.17,-1.25,-9.98
490,3.16,-1.17,-9.84
500,3.27,-1.11,-9.57
510,3.25,-0.98,-9.27
520,2.96,-0.91,-8.8
530,2.99,-0.86,-8.25
540,2.93,-0.96,-7.48
550,2.83,-1.07,-7.09
560,2.59,-0.97,-7.32
570,2.43,-0.75,-7.83
580,1.26,-0.99,-7.3
590,2.42,-0.09,-9.6
600,1.18,-0.28,-10.2
610,1.51,-0.26,-10.06
620,1.59,-0.22,-10.22
630,1.72,-0.08,-10.58
640,1.46,0.06,-11.04
650,1.63,0.09,-11.15
660,2.07,0.0,-10.59
670,2.28,0.06,-10.22
680,2.19,0.26,-10.29
690,1.91,0.5,-10.55
700,1.74,0.66,-10.83
710,1.84,0.73,-11.07
720,2.0,0.83,-11.32
730,2.14,0.86,-11.14
740,2.47,0.85,-11.2
750,3.32,0.67,-10.92
760,4.13,0.57,-11.03
770,4.55,0.66,-11.45
780,4.49,0.82,-11.86
790,4.09,1.15,-12.12
800,3.4,1.57,-11.9
810,2.86,2.0,-11.36
820,2.42,2.47,-10.9
830,2.01,2.94,-10.56
840,1.63,3.67,-11.71
850,0.95,4.11,-12.32
860,0.96,4.47,-12.63
870,0.72,4.92,-12.98
880,0.17,5.34,-13.15
890,-0.32,5.49,-12.77
900,-0.6,5.66,-12.29
910,-0.78,5.76,-11.53
920,-0.71,5.63,-10.55
930,-0.43,5.41,-9.45
940,-0.34,5.22,-8.72
950,-0.03,5.03,-8.1
960,0.26,4.81,-7.71
970,0.47,4.59,-7.46
980,0.45,4.46,-7.59
990,0.45,4.24,-7.87
1000,0.64,4.08,-8.18
