timestamp,x,y,z
0,7.09,0.94,-6.79
10,7.03,0.93,-6.78
20,7.02,0.91,-6.77
30,7.1,0.8,-6.45
40,7.14,0.64,-6.28
50,7.29,0.77,-6.81
60,7.61,0.98,-7.72
70,7.75,1.05,-8.06
80,7.77,1.04,-7.89
90,7.68,1.11,-7.56
100,7.33,1.16,-7.15
110,6.98,1.16,-6.66
120,7.08,1.14,-6.54
130,7.57,1.19,-7.0
140,8.19,1.34,-7.96
150,8.89,1.41,-8.81
160,9.33,1.13,-7.95
170,9.35,1.08,-7.66
180,8.82,1.21,-7.63
190,8.39,1.35,-7.23
200,8.08,1.36,-6.51
210,7.8,1.23,-5.52
220,7.68,1.18,-4.67
230,7.78,1.34,-4.55
240,8.1,1.64,-5.07
250,8.29,1.8,-5.24
260,8.3,1.89,-5.31
270,8.31,2.0,-5.52
280,8.25,2.2,-5.76
290,8.27,2.32,-5.93
300,8.17,2.55,-6.12
310,7.9,2.8,-6.36
320,7.82,2.99,-6.51
330,7.78,2.96,-6.19
340,7.76,2.92,-5.83
350,7.87,2.9,-5.69
360,7.91,2.89,-5.45
370,7.78,2.99,-5.22
380,7.56,3.16,-5.15
390,7.19,3.37,-5.11
400,7.09,3.49,-5.09
410,7.14,3.46,-4.95
420,7.08,3.38,-4.83
430,6.73,3.49,-4.94
440,6.51,3.54,-5.05
450,6.55,3.48,-4.88
460,6.79,3.26,-4.55
470,7.18,3.12,-4.37
480,7.33,3.14,-4.65
490,7.19,3.3,-5.12
500,6.75,3.52,-5.45
510,6.22,3.66,-5.48
520,5.68,3.76,-5.35
530,5.07,3.81,-5.1
540,4.66,3.89,-5.09
550,4.29,3.8,-4.55
560,4.36,3.5,-3.7
570,4.42,3.15,-3.05
580,4.49,2.92,-3.04
590,4.39,2.78,-3.2
600,4.19,2.77,-3.76
610,4.23,2.68,-4.46
620,4.36,2.5,-4.85
630,4.71,2.24,-4.93
640,5.17,2.0,-5.12
650,5.04,1.73,-4.87
660,4.82,1.5,-4.3
670,4.67,1.15,-3.73
680,4.57,0.91,-3.61
690,4.59,0.68,-3.61
700,5.04,0.47,-4.13
710,5.75,0.28,-5.1
720,6.13,0.13,-5.9
730,5.95,0.09,-6.82
740,9.21,0.0,-5.34
750,6.63,-1.38,-4.08
760,7.78,-1.35,-5.12
770,8.56,-0.93,-6.66
780,8.5,-0.65,-7.89
790,8.22,-0.41,-8.51
800,7.65,-0.49,-7.74
810,7.12,-0.55,-7.25
820,7.05,-0.82,-6.45
830,7.37,-1.14,-5.53
840,7.47,-0.93,-7.32
850,7.72,-0.91,-7.98
860,7.73,-0.92,-7.95
870,7.57,-0.8,-7.55
880,6.71,-0.77,-6.33
890,6.45,-0.84,-5.62
900,6.68,-0.99,-5.86
910,7.02,-0.91,-6.6
920,7.28,-0.7,-7.58
930,7.96,-0.6,-8.66
940,8.39,-0.74,-9.11
950,9.24,-0.81,-9.09
960,9.39,-0.99,-8.86
970,8.92,-0.93,-9.02
980,8.08,-0.65,-9.28
990,7.95,-0.78,-8.51
1000,8.32,-0.9,-8.18
