timestamp,x,y,z
0,2.22,5.04,-7.0
10,1.79,5.09,-6.51
20,1.39,5.1,-5.78
30,1.25,5.0,-5.36
40,1.37,4.88,-4.77
50,1.52,4.78,-4.74
60,1.36,4.91,-5.03
70,1.26,5.08,-5.54
80,1.42,4.95,-5.85
90,1.6,4.7,-5.81
100,1.65,4.37,-5.67
110,1.49,4.01,-5.56
120,1.56,3.77,-5.57
130,1.52,3.43,-5.29
140,1.27,3.45,-6.41
150,1.44,3.33,-6.43
160,1.56,3.1,-6.66
170,1.71,2.89,-6.91
180,1.83,2.47,-6.66
190,2.04,2.03,-6.45
200,2.03,1.75,-6.35
210,1.72,1.47,-6.39
220,1.49,1.35,-6.96
230,1.58,1.24,-7.74
240,1.72,1.05,-8.19
250,1.7,0.85,-8.59
260,2.01,0.66,-9.34
270,2.75,0.42,-9.98
280,3.87,0.11,-10.68
290,4.51,-0.06,-11.05
300,4.2,-0.03,-11.51
310,3.77,0.12,-12.2
320,3.37,0.16,-12.43
330,3.8,0.16,-11.96
340,4.49,0.35,-11.14
350,3.09,0.18,-10.09
360,2.87,0.35,-10.03
370,2.97,0.63,-10.64
380,3.19,1.0,-11.69
390,3.42,1.25,-12.3
400,3.61,1.41,-12.9
410,3.34,1.42,-12.65
420,3.02,1.26,-11.34
430,2.45,1.15,-10.19
440,2.0,1.13,-9.49
450,1.87,1.18,-8.86
460,1.78,1.23,-8.45
470,1.77,1.44,-8.94
480,1.88,1.62,-10.09
490,2.13,1.59,-10.77
500,2.45,1.47,-10.74
510,2.56,1.36,-10.42
520,2.4,1.15,-9.77
530,2.55,1.06,-8.77
540,2.49,0.98,-8.46
550,2.89,1.0,-8.72
560,3.0,1.07,-9.49
570,3.08,1.26,-10.3
580,2.62,1.57,-11.22
590,2.44,1.6,-11.06
600,2.34,1.86,-11.39
610,2.26,2.11,-11.82
620,2.12,2.35,-12.09
630,1.91,2.6,-12.02
640,1.78,2.76,-11.88
650,1.67,3.01,-11.55
660,1.72,3.17,-10.63
670,1.72,3.4,-10.18
680,1.51,3.72,-9.98
690,1.17,4.23,-10.08
700,0.76,4.66,-10.07
710,0.38,5.01,-9.78
720,0.11,5.47,-10.01
730,-0.73,5.64,-9.76
740,-0.68,5.79,-8.93
750,-0.88,5.89,-8.39
760,-0.96,6.17,-8.51
770,-1.1,6.39,-8.4
780,-1.06,6.55,-8.53
790,-0.83,6.59,-8.57
800,-0.56,6.42,-8.42
810,-0.09,6.21,-7.59
820,-0.12,6.39,-9.2
830,0.36,6.14,-8.59
840,0.4,5.91,-7.66
850,0.12,5.91,-7.28
860,-0.18,5.79,-6.78
870,-0.14,5.6,-6.37
880,-0.01,5.39,-6.33
890,0.38,5.25,-6.65
900,0.93,4.95,-6.49
910,1.32,4.8,-6.75
920,1.4,4.74,-7.08
930,1.39,4.64,-6.96
940,1.32,4.59,-7.0
950,1.41,4.6,-7.12
960,1.64,4.54,-7.23
970,1.82,4.4,-6.94
980,1.75,4.3,-6.45
990,1.38,4.27,-6.09
1000,0.86,4.16,-5.55
