timestamp,x,y,z
0,2.98,6.44,-7.82
10,2.94,6.25,-7.92
20,3.05,6.29,-8.16
30,2.31,6.38,-8.1
40,1.46,6.48,-7.94
50,0.8,6.62,-8.28
60,0.46,6.29,-8.4
70,0.29,5.66,-8.11
80,0.29,4.89,-7.83
90,0.36,4.01,-7.63
100,1.02,3.13,-7.61
110,1.74,2.53,-7.95
120,2.35,1.99,-7.94
130,2.73,1.25,-7.65
140,2.56,0.23,-7.09
150,3.07,-1.19,-6.61
160,4.68,-2.29,-6.57
170,6.57,-2.83,-7.24
180,7.85,-3.0,-7.94
190,8.61,-2.92,-8.41
200,9.09,-2.95,-8.92
210,8.88,-3.39,-9.04
220,9.44,-3.66,-6.99
230,10.2,-4.85,-4.87
240,9.75,-4.56,-7.03
250,9.81,-4.24,-8.72
260,10.72,-4.41,-7.52
270,11.18,-4.51,-7.75
280,10.51,-4.49,-6.84
290,10.34,-4.62,-5.84
300,9.94,-3.94,-7.87
310,9.24,-3.66,-6.79
320,8.42,-3.2,-6.98
330,7.91,-2.72,-7.84
340,8.1,-2.4,-8.08
350,8.25,-2.25,-7.73
360,7.95,-2.27,-7.24
370,7.53,-2.16,-7.01
380,7.18,-1.66,-6.38
390,6.56,-1.9,-5.77
400,5.88,-1.52,-7.51
410,6.31,-1.21,-7.39
420,6.03,-1.33,-5.98
430,6.26,-1.47,-5.43
440,6.2,-1.23,-5.94
450,6.12,-1.02,-6.25
460,5.99,-0.79,-6.24
470,6.05,-0.38,-6.54
480,5.95,0.01,-6.73
490,5.77,0.28,-6.42
500,5.31,0.4,-6.43
510,5.14,0.26,-6.15
520,5.31,0.36,-6.29
530,5.23,0.73,-6.59
540,5.04,1.19,-6.71
550,4.96,1.6,-6.76
560,4.66,2.05,-6.9
570,4.3,2.31,-6.25
580,2.91,2.72,-6.39
590,2.15,3.17,-6.54
600,2.51,3.35,-6.63
610,4.24,3.62,-7.65
620,5.25,3.83,-8.29
630,5.36,4.11,-8.36
640,4.57,4.48,-8.25
650,3.45,5.07,-8.2
660,3.03,5.73,-8.58
670,3.32,6.12,-8.92
680,3.82,6.42,-9.18
690,4.19,6.65,-9.56
700,4.62,6.62,-9.51
710,4.47,6.47,-9.08
720,4.19,6.37,-8.59
730,4.0,6.51,-8.43
740,3.88,6.77,-8.47
750,3.79,7.02,-8.78
760,3.94,7.16,-9.0
770,4.01,7.05,-9.01
780,3.97,6.79,-8.61
790,3.84,6.58,-8.3
800,3.71,6.51,-8.44
810,3.79,6.51,-8.48
820,3.78,6.48,-8.42
830,3.55,6.37,-8.48
840,3.29,5.96,-8.56
850,3.09,5.62,-8.27
860,3.49,5.21,-7.71
870,3.55,4.98,-8.12
880,3.36,4.86,-8.29
890,3.62,4.73,-8.21
900,3.95,4.65,-8.41
910,3.96,4.52,-8.79
920,3.95,4.3,-9.09
930,2.52,3.85,-9.04
940,2.09,3.32,-8.4
950,2.58,2.94,-8.36
960,3.09,2.55,-8.37
970,3.22,2.32,-8.33
980,2.79,2.07,-8.27
990,2.42,1.36,-8.0
1000,2.22,0.29,-7.3
