timestamp,x,y,z
0,5.31,3.61,-8.6
10,5.07,4.04,-9.34
20,4.7,4.35,-9.34
30,4.91,4.58,-9.05
40,4.95,4.77,-8.7
50,4.66,5.04,-8.51
60,3.86,5.48,-8.48
70,2.98,5.91,-8.66
80,2.06,6.24,-8.7
90,1.76,6.43,-9.02
100,1.76,6.4,-8.97
110,1.67,6.27,-8.87
120,1.55,6.41,-9.61
130,1.51,6.47,-10.37
140,1.96,6.2,-10.64
150,1.8,5.92,-10.52
160,1.46,5.58,-10.26
170,0.7,5.14,-9.7
180,0.19,4.67,-8.86
190,-0.05,3.92,-7.33
200,0.72,2.95,-6.22
210,1.34,2.3,-5.35
220,1.74,1.83,-5.65
230,1.8,1.56,-6.68
240,1.82,0.86,-6.36
250,1.89,0.22,-6.28
260,1.96,-0.25,-7.14
270,2.7,-0.85,-7.52
280,3.34,-1.26,-8.14
290,3.84,-1.78,-8.33
300,3.62,-1.92,-8.28
310,4.43,-3.26,-5.58
320,4.86,-3.89,-4.97
330,4.82,-4.03,-6.77
340,5.56,-3.98,-9.09
350,6.23,-4.86,-9.22
360,7.02,-4.98,-10.01
370,7.3,-5.09,-10.42
380,7.01,-5.3,-9.87
390,6.87,-5.41,-9.47
400,7.79,-6.06,-7.74
410,7.19,-5.6,-9.09
420,7.21,-5.65,-9.26
430,7.43,-5.55,-9.14
440,7.21,-5.31,-8.73
450,6.92,-4.99,-8.28
460,6.81,-4.7,-7.97
470,6.54,-4.36,-7.67
480,6.16,-4.03,-7.67
490,5.83,-3.61,-8.09
500,5.64,-3.39,-8.09
510,5.04,-2.81,-8.67
520,4.84,-2.59,-8.44
530,4.24,-2.32,-7.64
540,3.63,-1.84,-7.79
550,2.86,-1.42,-7.84
560,2.17,-0.88,-7.96
570,2.26,-0.57,-8.27
580,2.54,-0.68,-6.97
590,3.75,-0.73,-7.24
600,3.43,-0.78,-6.53
610,2.66,-0.23,-6.89
620,2.84,0.14,-8.05
630,3.05,0.03,-7.07
640,3.31,0.04,-6.77
650,3.55,-0.04,-6.39
660,3.95,0.03,-6.78
670,4.15,0.17,-7.33
680,4.67,0.17,-7.51
690,4.93,0.19,-7.52
700,4.98,0.3,-7.77
710,5.51,0.22,-7.63
720,6.02,0.18,-7.47
730,6.11,0.18,-7.36
740,5.92,0.37,-7.65
750,5.58,0.69,-8.23
760,5.2,1.03,-8.59
770,4.57,1.53,-9.08
780,4.1,2.0,-9.53
790,3.73,2.44,-9.54
800,3.69,2.77,-9.29
810,3.66,3.15,-9.33
820,3.54,3.61,-9.66
830,3.08,4.16,-10.13
840,2.43,4.79,-10.69
850,1.71,5.37,-11.16
860,1.56,5.78,-11.84
870,0.56,6.28,-11.9
880,1.19,6.12,-11.22
890,2.0,6.09,-10.81
900,2.11,5.96,-9.89
910,1.76,6.08,-9.8
920,1.41,6.19,-9.95
930,1.51,6.16,-9.9
940,1.62,6.06,-9.99
950,1.95,5.82,-9.82
960,2.27,5.55,-9.42
970,2.57,5.21,-8.77
980,2.92,4.83,-7.98
990,3.1,4.61,-7.6
1000,2.77,4.64,-7.89
