timestamp,x,y,z
0,8.03,-2.53,-9.96
10,7.77,-2.53,-9.25
20,7.28,-2.54,-8.35
30,6.38,-2.26,-7.77
40,5.86,-2.03,-7.96
50,5.66,-2.02,-7.41
60,5.21,-1.79,-7.8
70,5.05,-1.71,-7.7
80,4.86,-1.48,-7.59
90,4.47,-1.29,-7.38
100,4.13,-0.96,-7.41
110,3.71,-0.55,-7.3
120,3.48,-0.24,-6.71
130,3.39,0.05,-6.21
140,3.38,0.39,-5.8
150,3.38,0.77,-5.52
160,3.38,1.29,-5.52
170,3.38,1.86,-5.52
180,3.58,2.44,-5.54
190,3.62,2.98,-5.63
200,3.57,3.5,-6.11
210,3.51,4.09,-7.04
220,3.35,4.79,-8.14
230,3.36,5.38,-8.51
240,3.28,5.86,-8.23
250,2.91,6.45,-8.08
260,2.28,7.02,-7.79
270,1.74,7.52,-7.27
280,1.26,7.98,-6.92
290,0.91,8.36,-6.62
300,0.46,8.65,-6.45
310,0.13,8.85,-6.37
320,-0.24,9.06,-6.54
330,-0.6,9.14,-6.8
340,-0.7,9.13,-7.24
350,-0.49,8.98,-7.38
360,-0.13,8.64,-7.18
370,0.23,8.21,-6.8
380,0.5,7.82,-6.37
390,0.85,7.27,-5.83
400,1.42,6.6,-5.23
410,1.98,5.93,-5.06
420,2.5,5.38,-5.49
430,2.98,4.96,-6.67
440,3.37,4.71,-8.51
450,3.76,4.44,-9.94
460,4.35,3.96,-10.01
470,4.77,3.39,-9.1
480,4.72,2.99,-8.09
490,4.17,2.72,-7.27
500,3.74,2.38,-6.34
510,3.63,1.96,-5.63
520,3.81,1.57,-5.64
530,3.9,1.31,-6.31
540,3.89,1.17,-7.34
550,3.85,0.96,-7.84
560,3.65,0.68,-7.84
570,3.14,0.51,-8.18
580,2.76,0.26,-8.41
590,2.78,-0.25,-7.97
600,1.87,-0.7,-7.13
610,3.48,-0.99,-7.86
620,3.76,-2.43,-6.04
630,5.28,-2.66,-7.62
640,5.3,-2.69,-9.26
650,6.06,-2.87,-10.4
660,6.19,-3.2,-10.57
670,6.06,-3.69,-9.58
680,6.51,-4.21,-8.55
690,6.76,-4.63,-8.07
700,7.36,-4.98,-8.26
710,7.25,-5.08,-9.0
720,7.42,-5.12,-9.54
730,7.84,-5.37,-9.65
740,7.71,-5.41,-9.95
750,7.87,-5.48,-9.66
760,7.4,-5.48,-8.98
770,6.81,-5.26,-8.75
780,6.49,-5.03,-8.86
790,6.1,-4.85,-8.4
800,5.81,-4.55,-8.25
810,5.23,-4.19,-8.32
820,4.7,-3.89,-8.08
830,4.07,-3.54,-8.12
840,3.95,-3.43,-7.81
850,3.95,-3.45,-7.02
860,4.27,-3.37,-6.83
870,3.98,-3.04,-7.42
880,3.8,-2.67,-8.14
890,3.32,-2.15,-8.67
900,3.1,-1.84,-9.08
910,2.61,-1.49,-8.37
920,2.44,-1.13,-8.62
930,2.38,-0.98,-7.86
940,2.34,-0.71,-7.78
950,1.87,-0.38,-7.44
960,2.43,-0.17,-7.2
970,2.13,0.21,-7.12
980,2.43,0.45,-7.04
990,2.81,0.63,-6.98
1000,3.01,0.83,-6.93
