timestamp,x,y,z
0,5.21,4.31,-12.13
10,4.81,4.77,-12.89
20,4.13,5.45,-13.34
30,3.17,6.18,-13.46
40,2.01,6.83,-13.1
50,0.4,7.33,-12.39
60,-1.28,7.71,-11.96
70,-1.63,7.7,-11.41
80,-0.83,6.9,-10.1
90,0.29,6.05,-9.06
100,0.71,5.62,-9.06
110,0.49,5.4,-9.09
120,0.38,4.74,-7.76
130,0.02,4.21,-6.76
140,-0.38,3.51,-6.05
150,0.11,2.43,-5.42
160,2.28,0.53,-3.85
170,5.66,-1.44,-2.77
180,8.19,-2.62,-3.44
190,9.63,-3.14,-5.53
200,10.27,-2.92,-8.51
210,9.33,-2.09,-11.46
220,7.73,-1.75,-11.96
230,6.51,-2.19,-9.47
240,6.29,-3.05,-6.1
250,7.19,-3.68,-4.96
260,8.44,-4.02,-5.8
270,9.4,-4.15,-7.08
280,9.65,-4.02,-8.31
290,8.95,-3.7,-9.08
300,8.36,-3.72,-8.15
310,7.75,-3.96,-6.24
320,7.03,-4.0,-5.44
330,6.54,-4.0,-5.8
340,6.64,-4.09,-6.51
350,6.76,-4.14,-7.11
360,7.21,-4.26,-7.39
370,7.48,-4.36,-7.09
380,7.58,-4.28,-6.96
390,7.64,-4.13,-6.84
400,7.24,-3.85,-6.85
410,6.84,-3.6,-6.89
420,6.65,-3.47,-6.99
430,6.37,-3.26,-7.35
440,6.16,-3.15,-7.58
450,6.35,-3.19,-7.35
460,6.32,-3.1,-7.09
470,5.89,-2.83,-6.95
480,5.54,-2.64,-6.83
490,5.33,-2.5,-6.96
500,5.27,-2.48,-7.02
510,5.14,-2.44,-7.13
520,5.17,-2.48,-7.14
530,5.23,-2.54,-7.24
540,5.44,-2.54,-7.36
550,5.05,-2.23,-7.2
560,5.1,-2.17,-7.2
570,5.37,-2.24,-6.86
580,4.87,-1.86,-7.82
590,4.59,-1.63,-8.43
600,4.49,-1.67,-8.05
610,4.36,-1.71,-7.71
620,4.37,-1.6,-7.79
630,4.76,-1.41,-8.13
640,5.22,-1.1,-8.36
650,5.31,-0.8,-7.95
660,4.86,-0.44,-7.48
670,4.88,-0.12,-7.31
680,4.25,0.25,-7.55
690,3.79,0.74,-8.64
700,3.57,1.33,-10.21
710,3.24,1.85,-11.03
720,3.15,2.32,-11.17
730,2.78,2.77,-10.8
740,2.39,3.09,-9.84
750,1.88,3.21,-8.66
760,1.49,3.36,-8.07
770,1.17,3.55,-8.2
780,0.96,3.9,-9.1
790,1.57,4.13,-10.25
800,1.37,4.37,-11.31
810,1.4,4.7,-12.5
820,1.57,4.8,-12.56
830,1.39,4.72,-11.8
840,1.33,4.89,-11.37
850,1.48,4.89,-10.22
860,1.52,4.87,-8.99
870,1.47,4.94,-8.42
880,1.43,4.96,-8.46
890,1.53,4.9,-8.98
900,1.92,4.78,-9.69
910,2.34,4.56,-10.24
920,2.84,4.3,-10.1
930,2.96,4.02,-9.62
940,2.81,3.93,-9.56
950,2.41,4.0,-10.43
960,2.18,4.07,-11.32
970,2.49,3.82,-11.33
980,2.57,3.48,-10.92
990,2.66,3.21,-10.47
1000,2.69,3.12,-10.11
