timestamp,x,y,z
0,2.91,-0.86,-6.45
10,3.02,-0.74,-5.44
20,2.85,-0.53,-4.98
30,2.66,-0.12,-5.5
40,2.66,0.24,-6.02
50,2.54,0.5,-6.38
60,2.01,0.88,-7.07
70,0.81,1.46,-8.04
80,-0.17,1.95,-8.5
90,-1.15,2.41,-8.55
100,-2.13,2.93,-9.01
110,-2.36,3.31,-9.11
120,-1.96,3.37,-8.49
130,-2.37,3.87,-9.08
140,-2.8,4.28,-9.73
150,-2.61,4.47,-9.85
160,-3.06,4.89,-10.45
170,-3.23,5.15,-10.68
180,-4.1,5.81,-11.32
190,-4.16,6.01,-10.96
200,-4.13,6.19,-10.67
210,-4.47,6.33,-10.35
220,-4.7,6.43,-10.17
230,-4.98,6.47,-10.17
240,-4.06,6.12,-9.8
250,-2.76,5.6,-9.51
260,-1.72,5.23,-9.67
270,-1.65,5.22,-10.71
280,-1.98,5.25,-11.78
290,-2.18,5.08,-11.86
300,-2.42,4.76,-11.16
310,-2.81,4.41,-10.17
320,-3.04,3.82,-8.7
330,-3.22,3.03,-7.21
340,-2.04,2.04,-5.8
350,-0.22,1.11,-5.16
360,0.57,0.7,-6.14
370,1.14,0.52,-7.77
380,1.33,0.56,-9.48
390,1.4,0.1,-10.37
400,0.57,-0.43,-8.12
410,2.36,-2.05,-5.78
420,3.47,-2.55,-6.6
430,4.56,-3.0,-8.15
440,5.66,-3.03,-10.82
450,6.36,-2.99,-12.92
460,7.14,-3.17,-13.59
470,7.06,-3.48,-12.36
480,7.16,-4.11,-10.23
490,6.95,-4.31,-9.29
500,6.51,-4.11,-9.45
510,6.07,-4.15,-9.07
520,6.06,-4.03,-9.0
530,5.77,-4.12,-8.3
540,5.84,-4.18,-8.14
550,5.78,-4.3,-8.35
560,5.76,-4.19,-8.93
570,5.3,-4.04,-9.59
580,4.73,-3.82,-9.87
590,4.49,-3.77,-9.27
600,4.23,-3.7,-8.6
610,4.15,-3.58,-8.34
620,3.96,-3.43,-8.11
630,3.89,-3.23,-8.1
640,3.56,-3.19,-7.81
650,3.28,-3.12,-7.64
660,3.37,-3.1,-7.73
670,3.48,-3.12,-7.99
680,2.92,-2.8,-8.81
690,2.84,-2.35,-10.34
700,2.35,-2.15,-10.44
710,1.58,-2.04,-9.74
720,0.7,-1.76,-8.71
730,0.33,-1.58,-7.81
740,0.99,-1.5,-7.27
750,1.78,-1.58,-6.85
760,2.27,-1.45,-7.06
770,2.24,-1.23,-7.56
780,2.35,-1.19,-7.06
790,2.24,-0.97,-6.88
800,1.64,-0.63,-6.92
810,1.41,-0.29,-7.18
820,2.03,-0.2,-7.04
830,2.63,-0.19,-7.7
840,2.85,0.28,-9.29
850,2.81,0.19,-8.9
860,2.41,0.39,-8.69
870,1.4,0.79,-8.71
880,0.39,1.28,-8.88
890,0.31,1.58,-8.88
900,0.94,1.7,-8.98
910,1.46,1.83,-9.22
920,1.87,2.05,-9.76
930,1.94,2.18,-10.35
940,1.35,2.61,-11.51
950,0.56,2.88,-12.06
960,-0.78,3.41,-12.46
970,-1.46,3.82,-12.38
980,-1.16,3.9,-11.57
990,-0.22,3.8,-10.54
1000,0.89,3.64,-9.66
