timestamp,x,y,z
0,6.55,0.04,-7.58
10,6.75,0.23,-7.98
20,6.91,0.34,-8.3
30,6.84,0.33,-8.43
40,6.56,0.33,-8.27
50,6.45,0.28,-7.91
60,6.47,0.29,-7.75
70,6.51,0.37,-7.59
80,6.51,0.47,-7.57
90,6.28,0.55,-7.32
100,5.98,0.81,-7.16
110,5.69,1.18,-7.17
120,5.56,1.65,-7.35
130,5.18,2.16,-7.59
140,4.7,2.57,-7.54
150,3.68,3.06,-7.42
160,2.3,3.7,-7.51
170,1.09,4.37,-7.72
180,0.89,4.73,-8.19
190,0.63,5.1,-8.59
200,-0.14,5.92,-9.38
210,-1.25,6.5,-9.88
220,-2.16,6.81,-10.34
230,-2.14,7.15,-11.38
240,-1.93,7.43,-12.64
250,-1.42,7.3,-13.37
260,-0.95,6.76,-13.3
270,-0.81,5.95,-12.74
280,-0.02,4.85,-11.93
290,1.41,3.6,-10.93
300,2.4,2.45,-9.76
310,3.38,1.61,-8.48
320,3.45,1.08,-7.43
330,2.9,0.59,-6.0
340,1.89,-0.08,-4.51
350,1.39,-0.83,-3.46
360,1.89,-1.35,-3.59
370,3.19,-1.81,-4.62
380,4.7,-2.16,-6.28
390,5.88,-2.45,-7.6
400,6.38,-3.04,-8.16
410,7.09,-3.9,-8.03
420,8.5,-4.95,-7.84
430,9.93,-5.86,-7.31
440,11.07,-6.22,-8.35
450,11.66,-6.85,-7.74
460,12.71,-7.5,-7.14
470,14.02,-7.7,-7.51
480,16.34,-6.94,-5.89
490,11.1,-7.59,-10.0
500,12.5,-6.39,-10.72
510,13.38,-5.62,-11.35
520,13.81,-5.22,-10.89
530,11.97,-4.85,-10.7
540,9.77,-4.54,-10.09
550,8.22,-4.28,-8.29
560,6.73,-3.9,-6.79
570,5.66,-3.28,-6.03
580,5.25,-2.89,-5.75
590,5.03,-2.61,-5.63
600,5.08,-2.45,-5.55
610,4.88,-2.22,-5.41
620,4.36,-1.69,-5.43
630,3.89,-1.03,-5.83
640,3.52,-0.47,-6.31
650,3.03,-0.13,-6.62
660,2.58,0.19,-6.7
670,2.51,0.33,-6.74
680,3.09,0.38,-6.75
690,3.71,0.7,-7.23
700,3.85,1.17,-7.86
710,3.72,1.66,-8.11
720,3.44,2.07,-8.19
730,3.03,2.35,-8.31
740,2.99,2.68,-8.82
750,2.84,2.91,-9.07
760,2.52,3.07,-8.87
770,2.77,2.88,-8.26
780,3.91,2.84,-7.94
790,5.11,2.86,-8.35
800,4.88,2.81,-6.72
810,1.83,3.56,-9.27
820,1.5,4.22,-10.42
830,2.2,4.53,-10.69
840,2.05,4.86,-10.97
850,1.59,5.17,-11.15
860,1.34,5.36,-10.93
870,1.55,5.34,-10.58
880,1.93,5.22,-10.28
890,2.43,5.14,-10.16
900,2.66,5.1,-10.2
910,2.4,5.15,-10.58
920,1.93,5.26,-10.97
930,2.25,5.4,-10.87
940,2.68,5.31,-10.27
950,2.93,5.15,-9.73
960,2.87,5.17,-9.92
970,2.6,5.24,-10.05
980,1.72,4.94,-9.23
990,1.56,4.67,-8.77
1000,1.33,4.53,-8.71
