timestamp,x,y,z
0,5.43,5.44,-6.55
10,5.55,5.52,-6.69
20,5.71,5.55,-6.68
30,5.94,5.47,-5.97
40,5.84,5.48,-5.23
50,5.41,5.66,-4.63
60,4.96,5.92,-4.52
70,4.5,6.42,-5.53
80,4.25,6.96,-6.96
90,4.32,7.26,-7.73
100,4.28,7.37,-7.58
110,4.11,7.32,-6.93
120,3.92,7.12,-6.32
130,3.81,6.8,-5.81
140,3.71,6.44,-5.44
150,3.75,6.18,-5.64
160,4.08,5.91,-6.27
170,4.85,5.49,-6.81
180,4.82,5.23,-7.46
190,4.77,5.02,-8.44
200,4.41,4.78,-8.93
210,3.94,4.04,-7.66
220,3.48,3.05,-5.66
230,3.14,2.2,-4.72
240,3.04,1.53,-4.94
250,3.71,0.77,-5.62
260,4.52,0.23,-7.4
270,5.94,-0.34,-9.22
280,6.72,-0.9,-10.42
290,6.24,-1.52,-10.24
300,5.83,-2.47,-8.15
310,6.1,-3.52,-6.69
320,6.26,-4.28,-6.03
330,7.09,-4.94,-6.17
340,7.81,-5.16,-7.88
350,8.6,-5.26,-9.83
360,8.9,-5.56,-10.52
370,9.16,-6.3,-9.31
380,9.38,-6.81,-8.38
390,8.8,-7.08,-7.89
400,8.8,-7.38,-7.25
410,9.03,-7.45,-7.27
420,8.25,-7.7,-6.73
430,8.54,-7.8,-6.86
440,8.51,-7.76,-7.07
450,8.86,-7.85,-7.03
460,9.43,-7.99,-6.54
470,9.57,-7.83,-6.87
480,9.6,-7.5,-7.46
490,9.02,-7.07,-7.74
500,8.55,-6.81,-7.14
510,7.88,-6.48,-6.58
520,7.24,-6.01,-6.51
530,6.18,-5.37,-6.8
540,6.31,-4.87,-7.6
550,5.93,-4.48,-6.85
560,5.27,-3.9,-6.57
570,4.05,-3.19,-6.17
580,4.11,-2.62,-6.13
590,4.15,-2.38,-4.83
600,3.9,-1.92,-4.86
610,3.69,-1.51,-4.7
620,3.54,-1.12,-4.47
630,3.59,-0.66,-4.93
640,3.66,-0.09,-6.02
650,3.91,0.44,-7.2
660,4.11,0.93,-8.21
670,4.18,1.43,-9.08
680,4.39,1.76,-9.03
690,4.63,2.0,-8.43
700,4.77,2.3,-7.97
710,4.62,2.58,-7.62
720,4.22,3.11,-8.11
730,3.72,3.72,-8.85
740,3.25,4.24,-9.2
750,3.08,4.66,-9.48
760,3.11,4.93,-9.42
770,3.17,5.14,-9.2
780,3.18,5.34,-9.05
790,3.18,5.42,-8.61
800,3.35,5.43,-8.31
810,3.61,5.48,-8.38
820,3.86,5.57,-8.77
830,4.15,5.58,-9.08
840,4.29,5.6,-9.22
850,4.41,5.57,-9.46
860,4.53,5.62,-10.06
870,4.8,5.55,-10.41
880,4.96,5.39,-10.51
890,4.95,5.21,-10.41
900,4.9,4.92,-9.99
910,4.98,4.64,-9.58
920,4.98,4.42,-9.44
930,5.0,4.21,-9.55
940,5.01,3.96,-9.63
950,5.14,3.73,-9.8
960,5.12,3.54,-9.84
970,5.43,3.22,-9.46
980,5.54,2.94,-9.13
990,5.88,2.62,-8.87
1000,6.0,2.32,-8.65
