timestamp,x,y,z
0,2.85,6.07,-12.02
10,3.02,6.17,-12.03
20,3.09,6.25,-11.8
30,3.05,6.13,-10.98
40,2.51,6.16,-10.08
50,1.79,6.23,-9.11
60,1.01,6.43,-8.63
70,0.33,6.65,-8.52
80,0.26,6.8,-8.99
90,0.37,6.84,-9.69
100,0.74,6.8,-10.11
110,1.26,6.43,-9.85
120,1.47,6.03,-9.34
130,1.48,5.61,-8.55
140,1.27,5.29,-8.05
150,0.62,5.09,-7.79
160,0.4,4.68,-7.32
170,0.58,4.13,-6.7
180,0.92,3.64,-6.58
190,1.13,3.34,-7.07
200,1.05,3.26,-8.22
210,0.88,3.1,-9.29
220,0.77,2.61,-9.09
230,0.7,1.86,-7.98
240,1.04,1.02,-6.46
250,2.16,0.09,-4.95
260,4.53,-0.89,-3.93
270,6.44,-1.59,-4.02
280,5.73,-1.68,-5.0
290,2.47,-1.18,-6.34
300,0.33,-0.67,-6.42
310,-2.28,-1.59,-6.18
320,1.74,-3.41,-5.01
330,6.57,-4.64,-4.78
340,8.02,-5.61,-5.87
350,8.66,-5.83,-8.04
360,8.48,-5.79,-10.39
370,8.67,-5.6,-12.74
380,8.36,-5.41,-14.69
390,8.32,-5.63,-14.31
400,8.36,-5.96,-13.19
410,8.44,-6.25,-12.06
420,8.58,-6.09,-11.97
430,8.26,-6.11,-11.12
440,8.24,-6.38,-9.67
450,8.4,-6.38,-8.29
460,8.22,-6.26,-7.79
470,8.28,-5.83,-8.66
480,7.86,-5.3,-9.44
490,7.14,-4.49,-10.55
500,6.19,-3.91,-10.71
510,5.07,-3.8,-9.08
520,4.24,-3.91,-7.08
530,3.11,-3.58,-6.17
540,2.36,-3.08,-5.99
550,2.89,-2.88,-5.85
560,4.13,-3.17,-5.39
570,5.45,-3.25,-5.91
580,5.32,-3.0,-7.1
590,4.61,-2.23,-9.32
600,3.44,-1.73,-10.02
610,2.62,-1.59,-8.86
620,2.15,-1.63,-7.13
630,2.89,-1.6,-5.41
640,2.77,-2.19,-3.86
650,5.38,-1.81,-5.97
660,7.64,-2.24,-6.15
670,10.47,-3.07,-5.45
680,11.3,-3.84,-5.31
690,9.53,-3.78,-6.23
700,5.6,-2.72,-8.26
710,1.89,-1.06,-11.05
720,-0.36,0.66,-13.68
730,-0.66,1.72,-14.76
740,0.08,2.13,-14.28
750,0.85,2.24,-13.11
760,1.13,2.31,-11.71
770,1.6,2.41,-10.34
780,2.21,2.35,-8.94
790,2.25,2.65,-7.76
800,2.03,3.24,-8.07
810,1.79,3.95,-8.75
820,1.5,4.46,-9.05
830,1.26,4.86,-8.98
840,1.01,5.1,-8.58
850,0.97,5.34,-8.63
860,1.37,5.55,-8.83
870,1.43,5.75,-8.78
880,1.41,5.99,-8.97
890,0.93,6.09,-8.44
900,-0.54,5.69,-7.12
910,0.31,5.84,-7.31
920,1.17,5.83,-8.0
930,1.46,5.85,-9.22
940,2.02,5.72,-10.23
950,2.6,5.4,-10.27
960,2.82,4.98,-9.79
970,2.66,4.64,-9.2
980,2.26,4.53,-9.14
990,1.67,4.5,-9.48
1000,1.23,4.37,-9.59
