timestamp,x,y,z
0,3.8,5.53,-7.92
10,4.08,5.75,-8.49
20,4.4,5.8,-8.72
30,4.31,5.94,-9.05
40,2.34,6.4,-9.98
50,-0.18,6.93,-10.69
60,-1.73,7.21,-10.13
70,-2.23,7.12,-8.98
80,-2.01,6.75,-8.0
90,-1.3,6.35,-7.75
100,0.06,5.68,-7.36
110,-0.05,5.14,-7.6
120,-0.53,4.93,-9.22
130,-0.94,4.56,-10.43
140,-0.78,4.08,-10.89
150,-0.84,3.7,-10.99
160,-1.17,3.45,-10.88
170,-1.6,3.12,-10.19
180,-2.42,2.5,-8.4
190,-2.7,1.62,-5.96
200,-1.14,0.24,-3.2
210,0.68,-1.06,-1.6
220,1.92,-1.5,-3.38
230,1.84,-1.62,-6.48
240,2.03,-1.6,-9.55
250,1.82,-1.7,-11.59
260,3.25,-1.96,-11.11
270,0.82,-3.4,-7.98
280,3.95,-4.96,-5.62
290,5.43,-5.73,-5.52
300,6.06,-5.7,-7.74
310,6.79,-5.38,-10.67
320,6.67,-5.08,-12.09
330,6.06,-5.06,-11.9
340,6.16,-5.64,-9.34
350,6.95,-6.36,-7.37
360,7.69,-6.52,-7.69
370,7.74,-6.17,-9.68
380,7.88,-6.62,-9.82
390,8.05,-6.39,-11.09
400,7.8,-6.2,-11.51
410,8.03,-6.57,-9.74
420,7.83,-6.47,-9.04
430,7.28,-6.57,-8.47
440,7.11,-6.31,-8.72
450,6.66,-5.93,-9.45
460,6.64,-5.51,-9.9
470,6.32,-5.15,-10.08
480,6.15,-4.89,-9.71
490,5.75,-4.65,-9.3
500,4.56,-4.47,-8.09
510,3.7,-3.77,-9.02
520,2.92,-3.65,-7.99
530,2.29,-3.14,-8.3
540,2.24,-2.8,-8.8
550,2.53,-2.79,-8.31
560,2.91,-2.83,-7.88
570,2.39,-2.61,-7.56
580,2.94,-2.22,-8.72
590,3.45,-2.3,-8.67
600,3.55,-2.06,-8.9
610,3.26,-1.76,-9.43
620,2.7,-1.49,-9.29
630,2.62,-1.53,-9.85
640,4.29,-1.12,-10.43
650,1.69,-0.87,-8.59
660,1.81,-0.86,-8.17
670,3.69,-1.16,-7.33
680,3.96,-1.21,-5.44
690,2.66,-1.03,-3.83
700,2.34,-0.37,-5.38
710,1.77,0.2,-6.35
720,0.92,0.74,-7.09
730,0.49,1.2,-7.9
740,1.05,1.49,-7.88
750,1.62,1.63,-7.16
760,2.5,1.8,-6.95
770,2.79,2.15,-7.72
780,2.0,2.81,-9.07
790,1.47,3.56,-10.23
800,1.78,3.99,-10.38
810,2.49,4.11,-9.84
820,3.26,4.06,-7.82
830,2.74,4.05,-5.62
840,1.96,4.48,-5.24
850,0.35,5.34,-7.67
860,-0.21,6.35,-11.35
870,-0.24,7.09,-13.74
880,-0.28,7.5,-14.28
890,-0.18,7.71,-13.66
900,0.55,7.48,-11.85
910,1.27,7.24,-10.16
920,1.54,7.08,-9.46
930,1.55,6.93,-9.41
940,1.74,6.75,-9.56
950,1.89,6.5,-9.63
960,1.99,6.26,-9.39
970,2.32,5.92,-9.18
980,2.56,5.67,-9.33
990,2.31,5.42,-9.5
1000,2.1,5.26,-9.77
