timestamp,x,y,z
0,5.59,2.98,-6.59
10,5.17,3.48,-6.61
20,5.09,3.96,-6.76
30,5.14,4.54,-7.54
40,5.12,5.22,-8.57
50,5.31,5.72,-9.25
60,5.22,6.23,-9.91
70,4.65,6.79,-10.77
80,4.04,7.03,-10.49
90,3.2,6.92,-8.57
100,2.55,6.73,-6.2
110,1.5,6.82,-4.67
120,0.46,7.14,-4.52
130,-0.46,7.55,-5.59
140,-1.45,7.86,-6.76
150,-1.61,7.69,-7.48
160,-1.23,7.07,-7.07
170,-1.06,6.26,-6.31
180,-0.83,5.27,-5.55
190,0.25,4.1,-5.18
200,1.54,3.14,-6.02
210,2.42,2.48,-7.5
220,3.29,2.26,-9.08
230,2.54,2.07,-10.76
240,2.94,0.15,-6.68
250,2.72,-0.42,-6.38
260,2.87,-1.36,-6.22
270,4.09,-2.41,-6.38
280,5.12,-3.18,-7.96
290,7.06,-3.75,-10.12
300,8.37,-4.19,-11.67
310,8.94,-4.52,-12.62
320,7.86,-4.84,-12.07
330,10.0,-4.73,-13.01
340,7.75,-6.17,-8.83
350,9.24,-6.38,-9.2
360,8.03,-6.09,-10.0
370,8.92,-6.15,-9.86
380,8.42,-5.9,-9.94
390,8.43,-5.94,-8.96
400,8.22,-5.87,-8.24
410,8.2,-5.78,-7.79
420,7.79,-5.47,-8.02
430,7.39,-5.1,-8.16
440,6.98,-4.84,-7.85
450,6.65,-4.66,-7.26
460,6.24,-4.42,-6.79
470,5.82,-4.24,-6.29
480,5.44,-3.97,-6.0
490,4.89,-3.51,-6.09
500,4.84,-3.18,-6.74
510,4.68,-2.77,-6.9
520,4.69,-2.35,-7.55
530,4.61,-2.04,-7.33
540,4.59,-1.81,-6.86
550,4.62,-1.54,-6.31
560,4.93,-1.3,-6.37
570,5.13,-0.81,-6.78
580,5.54,-0.37,-7.06
590,5.77,-0.05,-6.91
600,5.88,0.38,-7.11
610,5.7,0.79,-7.26
620,5.49,1.18,-7.42
630,5.29,1.6,-7.65
640,5.21,2.05,-8.01
650,5.13,2.44,-8.22
660,5.02,2.86,-8.26
670,4.66,3.43,-8.14
680,4.17,4.01,-8.22
690,3.62,4.63,-8.6
700,3.08,5.23,-9.08
710,2.58,5.74,-9.36
720,2.15,6.12,-9.21
730,1.83,6.36,-8.99
740,1.64,6.53,-8.75
750,1.56,6.53,-8.41
760,1.8,6.62,-8.6
770,1.63,6.7,-9.05
780,1.9,6.81,-9.21
790,1.87,6.84,-9.2
800,2.06,6.65,-8.84
810,2.46,6.34,-8.57
820,2.85,6.06,-8.82
830,3.3,5.78,-9.24
840,3.72,5.49,-9.36
850,4.16,5.16,-9.36
860,4.38,4.94,-9.42
870,4.66,4.71,-9.33
880,4.75,4.56,-9.34
890,4.62,4.55,-9.67
900,4.24,4.55,-9.87
910,3.73,4.61,-10.03
920,3.06,4.72,-10.47
930,2.14,4.73,-10.49
940,1.6,4.45,-9.66
950,1.28,3.97,-8.54
960,1.16,3.6,-8.21
970,1.31,3.04,-7.66
980,1.6,2.38,-6.7
990,1.67,1.7,-5.63
1000,1.81,1.1,-4.75
