timestamp,x,y,z
0,1.19,4.92,-9.92
10,1.27,5.13,-10.59
20,0.87,5.53,-10.75
30,0.13,5.93,-10.32
40,-0.87,6.1,-9.68
50,-1.23,6.2,-9.11
60,-2.15,6.42,-8.88
70,-3.11,6.57,-9.06
80,-4.24,6.8,-9.75
90,-5.02,7.17,-11.07
100,-5.13,7.41,-13.01
110,-4.61,7.39,-13.99
120,-4.01,6.9,-13.07
130,-3.71,6.29,-11.19
140,-3.74,5.7,-9.48
150,-4.51,5.11,-7.65
160,-4.37,4.14,-5.33
170,-3.43,3.15,-3.86
180,-2.7,2.3,-3.57
190,-1.71,1.81,-4.89
200,-0.09,1.44,-6.99
210,0.91,1.19,-8.76
220,1.23,0.93,-9.56
230,1.21,0.41,-8.98
240,1.81,-0.39,-7.29
250,2.81,-1.16,-5.83
260,3.78,-1.59,-5.27
270,3.75,-1.65,-5.71
280,3.86,-1.21,-6.69
290,2.75,-1.27,-7.69
300,3.98,-1.65,-7.53
310,4.09,-2.2,-6.52
320,4.42,-2.38,-6.64
330,4.18,-2.32,-7.72
340,4.23,-2.16,-8.98
350,4.29,-2.07,-9.99
360,4.75,-2.08,-10.79
370,5.42,-2.33,-10.72
380,5.73,-2.84,-9.43
390,5.86,-3.22,-8.51
400,5.77,-3.21,-9.17
410,5.72,-2.97,-11.1
420,5.82,-2.7,-12.84
430,5.79,-2.33,-14.44
440,5.47,-1.92,-14.24
450,5.67,-2.01,-14.48
460,6.02,-2.79,-10.98
470,5.92,-2.91,-9.92
480,5.64,-2.75,-9.61
490,5.14,-2.69,-9.13
500,4.88,-2.43,-9.43
510,4.4,-2.14,-9.8
520,4.04,-1.97,-10.34
530,3.81,-1.65,-10.21
540,3.27,-1.64,-9.42
550,3.26,-1.53,-8.93
560,2.84,-1.3,-8.75
570,2.35,-1.05,-8.82
580,1.8,-0.76,-8.68
590,1.09,-0.5,-8.31
600,0.81,-0.5,-8.22
610,0.54,-0.44,-7.96
620,0.84,-0.56,-7.79
630,1.39,-0.72,-8.33
640,2.18,-0.91,-9.6
650,3.08,-1.19,-10.8
660,3.69,-1.32,-11.73
670,4.08,-1.45,-12.03
680,4.22,-1.63,-11.95
690,3.67,-1.72,-11.4
700,2.85,-1.77,-10.27
710,2.5,-1.95,-8.84
720,2.33,-2.12,-7.58
730,2.1,-2.22,-6.67
740,1.75,-2.29,-6.53
750,1.32,-2.14,-7.19
760,0.79,-1.7,-8.74
770,0.65,-1.38,-10.37
780,0.52,-1.09,-11.33
790,0.2,-0.8,-11.41
800,0.66,-0.71,-10.93
810,1.65,-0.75,-10.51
820,1.62,-0.59,-10.14
830,1.07,-0.24,-9.63
840,0.35,0.11,-8.95
850,-1.12,0.68,-8.77
860,-2.59,1.42,-8.9
870,-3.47,1.99,-8.66
880,-4.11,2.42,-8.15
890,-3.61,2.69,-7.59
900,-2.15,2.82,-7.52
910,-1.03,3.01,-7.5
920,-0.76,3.34,-7.19
930,-1.64,3.59,-6.22
940,-1.62,4.29,-5.88
950,-1.7,4.63,-5.26
960,-2.33,5.15,-5.37
970,-2.68,5.73,-6.21
980,-2.04,6.25,-7.4
990,-0.76,6.46,-8.02
1000,0.16,6.68,-7.76
