timestamp,x,y,z
0,5.41,1.92,-8.93
10,5.5,2.05,-8.69
20,5.26,2.35,-8.6
30,4.41,2.82,-8.59
40,3.26,3.42,-8.77
50,2.13,4.08,-8.92
60,1.15,4.73,-8.85
70,0.75,5.26,-8.39
80,0.86,5.4,-7.08
90,0.74,5.57,-5.94
100,0.02,5.83,-5.5
110,-0.55,6.0,-5.67
120,-0.88,6.07,-6.39
130,-1.48,6.1,-7.32
140,-2.18,6.26,-8.82
150,-1.21,6.17,-10.17
160,0.97,5.49,-10.17
170,2.57,4.79,-9.65
180,2.04,4.8,-9.75
190,1.28,4.86,-9.58
200,1.0,4.62,-8.1
210,-0.07,4.4,-6.58
220,-1.53,4.53,-6.35
230,-2.28,4.37,-6.32
240,-0.73,3.74,-6.59
250,1.44,3.02,-6.83
260,1.93,2.6,-7.21
270,1.58,2.39,-7.65
280,1.47,2.03,-7.37
290,1.21,1.56,-6.4
300,1.17,1.04,-5.88
310,1.83,0.36,-5.68
320,3.65,-0.43,-5.99
330,5.2,-1.22,-6.31
340,5.76,-1.63,-7.01
350,5.49,-1.84,-8.12
360,5.82,-2.02,-9.15
370,6.29,-2.48,-9.11
380,7.11,-3.11,-8.33
390,7.59,-3.75,-7.79
400,8.58,-4.14,-8.33
410,9.64,-4.51,-8.76
420,10.26,-4.69,-9.41
430,10.15,-4.75,-9.88
440,9.79,-4.8,-9.91
450,9.44,-4.77,-9.96
460,9.42,-4.86,-9.35
470,9.56,-4.86,-8.63
480,9.66,-4.88,-8.17
490,9.3,-4.65,-8.32
500,8.46,-4.22,-8.65
510,7.66,-3.8,-8.51
520,7.16,-3.64,-7.4
530,6.39,-3.47,-6.41
540,5.28,-3.17,-6.03
550,5.06,-2.84,-6.46
560,5.76,-2.82,-6.64
570,5.8,-2.72,-6.97
580,5.69,-2.48,-8.0
590,5.77,-2.16,-8.92
600,5.51,-1.93,-8.96
610,5.64,-1.78,-8.23
620,5.53,-1.74,-6.78
630,4.11,-1.36,-6.35
640,3.53,-0.81,-6.98
650,4.78,-0.77,-7.4
660,6.19,-0.85,-8.06
670,6.75,-0.73,-8.82
680,5.91,-0.44,-8.99
690,4.79,-0.08,-8.76
700,4.2,0.32,-7.77
710,4.61,0.26,-6.51
720,4.78,0.4,-6.96
730,4.92,0.83,-8.17
740,5.18,1.13,-8.75
750,4.98,1.45,-8.7
760,4.66,1.91,-8.73
770,4.16,2.27,-8.38
780,3.36,2.74,-8.3
790,2.24,3.22,-8.11
800,1.75,3.57,-7.74
810,2.56,3.73,-7.53
820,3.52,3.8,-7.96
830,3.93,4.09,-8.94
840,3.57,4.57,-10.21
850,2.49,5.1,-11.26
860,1.56,5.73,-12.05
870,1.46,6.07,-11.92
880,1.81,6.21,-10.9
890,1.96,6.25,-9.54
900,2.1,6.31,-8.64
910,2.43,6.41,-8.11
920,2.34,6.39,-7.55
930,1.87,6.61,-8.02
940,1.58,6.81,-8.79
950,1.57,6.74,-8.75
960,1.7,6.5,-8.26
970,1.4,6.42,-7.96
980,1.01,6.42,-7.81
990,1.25,6.32,-7.27
1000,1.7,6.05,-6.39
