timestamp,x,y,z
0,6.57,3.95,-6.48
10,6.51,3.69,-6.34
20,6.73,3.52,-6.54
30,6.51,3.43,-6.91
40,6.7,3.05,-6.93
50,7.76,2.49,-6.77
60,8.72,2.15,-7.15
70,9.22,2.15,-8.09
80,9.53,2.47,-8.93
90,9.2,2.94,-9.65
100,8.82,3.4,-9.61
110,8.45,3.65,-8.91
120,8.16,3.82,-8.06
130,7.86,4.0,-7.42
140,7.9,4.45,-7.29
150,7.81,4.88,-7.49
160,7.8,5.26,-7.48
170,7.65,5.54,-7.05
180,7.55,5.88,-6.51
190,6.96,6.59,-6.12
200,6.1,7.27,-5.43
210,5.12,8.05,-4.49
220,4.37,8.6,-3.85
230,3.78,8.82,-3.29
240,4.09,9.07,-2.75
250,4.61,9.15,-2.01
260,4.7,9.67,-1.22
270,4.43,10.43,-0.95
280,3.79,11.54,-0.72
290,2.98,12.35,0.34
300,2.21,13.03,1.69
310,1.31,13.8,2.7
320,0.45,14.41,2.9
330,-0.61,14.64,2.65
340,-1.48,14.85,1.94
350,-1.65,14.4,1.46
360,-1.31,13.8,0.96
370,-1.55,13.02,0.23
380,-2.13,11.91,-0.47
390,-2.92,10.09,-0.93
400,-3.45,7.35,-1.09
410,-3.07,3.24,-0.85
420,-1.23,-1.7,-0.17
430,1.27,-6.19,-0.37
440,3.96,-9.27,-3.36
450,5.26,-9.87,-8.21
460,6.5,-10.13,-10.69
470,6.34,-12.33,-8.44
480,5.88,-15.58,-7.54
490,6.21,-18.46,-8.6
500,8.34,-18.94,-9.58
510,9.87,-18.85,-11.71
520,8.93,-17.38,-14.03
530,9.94,-15.77,-11.47
540,11.93,-15.23,-5.85
550,10.38,-13.99,-3.65
560,6.0,-11.54,-4.99
570,4.94,-8.88,-7.14
580,5.63,-6.91,-9.27
590,6.71,-6.06,-10.05
600,7.45,-5.86,-9.1
610,7.42,-5.3,-7.5
620,6.48,-4.32,-5.89
630,5.3,-3.35,-4.74
640,4.77,-2.59,-3.89
650,5.29,-2.59,-2.42
660,6.15,-1.41,-4.1
670,6.69,0.59,-7.71
680,6.74,2.82,-10.82
690,6.73,4.56,-11.85
700,6.52,6.17,-10.99
710,5.62,7.32,-8.75
720,4.67,8.76,-7.37
730,4.53,10.38,-6.22
740,3.75,11.5,-5.19
750,3.6,12.12,-3.93
760,3.82,12.58,-3.62
770,4.2,13.11,-4.13
780,4.28,14.36,-5.67
790,4.48,15.74,-6.69
800,3.51,16.31,-7.53
810,3.86,16.97,-7.08
820,3.22,17.15,-6.4
830,2.32,16.69,-5.78
840,2.28,16.1,-4.55
850,1.65,15.18,-3.89
860,1.95,13.65,-3.54
870,2.18,12.05,-3.37
880,2.49,9.95,-3.76
890,2.92,7.48,-4.28
900,3.51,5.2,-4.87
910,4.48,2.67,-6.25
920,5.11,0.99,-7.37
930,5.3,-0.27,-8.14
940,5.03,-0.8,-8.76
950,3.27,-1.6,-8.78
960,2.81,-4.48,-7.08
970,4.73,-7.84,-4.99
980,6.75,-10.5,-4.92
990,7.86,-11.58,-6.87
1000,8.07,-11.4,-9.49
