timestamp,x,y,z
0,2.28,6.02,-6.77
10,2.04,6.09,-6.9
20,1.99,6.12,-7.6
30,1.96,6.12,-8.32
40,1.96,5.94,-8.37
50,1.89,5.59,-7.84
60,1.69,5.3,-7.34
70,1.6,5.05,-7.18
80,1.81,4.76,-7.3
90,2.06,4.44,-7.5
100,2.08,4.11,-7.72
110,2.09,3.81,-8.06
120,2.01,3.34,-7.48
130,1.94,2.8,-6.43
140,2.01,2.32,-5.62
150,1.91,1.88,-5.25
160,1.65,1.47,-5.07
170,1.81,1.0,-5.4
180,2.51,0.37,-5.85
190,3.2,-0.41,-5.92
200,3.88,-1.14,-6.67
210,4.82,-1.66,-7.81
220,5.84,-2.43,-7.95
230,6.82,-3.12,-7.86
240,7.04,-3.41,-8.49
250,7.74,-3.5,-9.14
260,6.04,-3.88,-8.36
270,8.18,-4.47,-8.03
280,6.98,-4.28,-9.32
290,7.58,-4.39,-9.9
300,7.52,-4.61,-9.59
310,8.03,-4.8,-9.36
320,8.4,-4.96,-8.96
330,8.09,-4.84,-8.79
340,7.73,-4.61,-8.6
350,7.75,-4.37,-8.43
360,7.21,-4.12,-7.77
370,7.07,-3.78,-7.7
380,6.58,-3.42,-7.58
390,6.23,-3.11,-7.39
400,5.53,-2.67,-7.12
410,5.49,-2.43,-7.84
420,5.08,-2.26,-7.49
430,4.54,-1.81,-8.0
440,4.23,-1.1,-8.92
450,3.4,-1.13,-8.39
460,3.93,-1.06,-8.04
470,3.48,-0.62,-8.77
480,3.49,-0.47,-8.61
490,3.34,-0.24,-8.51
500,3.66,-0.26,-7.98
510,3.42,-0.17,-7.73
520,3.31,-0.13,-7.42
530,3.42,-0.03,-7.09
540,3.41,-0.03,-6.75
550,3.44,0.12,-6.89
560,3.62,0.26,-7.06
570,3.77,0.48,-7.24
580,3.47,0.76,-7.27
590,3.62,0.91,-6.85
600,3.43,1.12,-6.55
610,3.2,1.43,-6.75
620,2.98,1.7,-7.17
630,2.93,1.92,-7.54
640,2.83,2.19,-8.2
650,3.15,2.34,-8.71
660,3.61,2.36,-8.92
670,3.63,2.58,-9.42
680,3.18,3.02,-10.11
690,2.73,3.4,-10.35
700,2.36,3.63,-9.99
710,2.04,3.89,-9.78
720,2.0,4.1,-10.02
730,2.22,4.23,-10.52
740,2.53,4.35,-10.97
750,2.64,4.53,-11.54
760,2.6,4.79,-12.32
770,2.73,4.95,-12.46
780,2.76,4.94,-11.67
790,2.8,4.94,-10.99
800,2.72,4.99,-10.71
810,2.84,4.95,-10.5
820,3.04,4.91,-10.37
830,3.15,4.88,-10.5
840,3.35,4.87,-10.64
850,3.63,4.88,-10.65
860,3.57,4.84,-10.42
870,3.59,4.89,-10.69
880,3.52,4.98,-11.08
890,3.38,5.04,-11.5
900,3.29,4.93,-11.38
910,3.17,4.83,-10.84
920,2.63,4.78,-10.22
930,2.2,4.68,-9.47
940,1.94,4.57,-8.77
950,1.83,4.42,-8.13
960,1.81,4.29,-7.72
970,1.84,4.13,-7.57
980,1.75,4.0,-7.79
990,1.79,3.79,-7.85
1000,1.84,3.49,-7.56
