timestamp,x,y,z
0,-1.2,4.43,-9.01
10,-1.7,4.78,-9.6
20,-2.1,5.12,-9.74
30,-2.69,5.46,-9.89
40,-3.11,5.75,-10.29
50,-3.36,6.01,-10.64
60,-3.95,6.34,-11.09
70,-4.53,6.75,-11.7
80,-5.65,7.41,-13.18
90,-5.56,7.53,-13.36
100,-5.51,7.35,-12.74
110,-5.45,7.23,-12.93
120,-4.76,6.66,-12.29
130,-3.59,6.04,-11.68
140,-2.94,5.69,-11.76
150,-2.57,5.47,-12.13
160,-2.63,5.38,-12.27
170,-2.76,4.9,-11.13
180,-3.37,4.51,-10.45
190,-3.42,3.73,-9.32
200,-2.67,2.64,-7.52
210,-1.4,1.56,-6.08
220,-0.29,0.85,-6.13
230,0.23,0.46,-7.47
240,0.7,0.11,-8.77
250,0.97,-0.65,-8.35
260,3.34,-1.6,-7.91
270,2.27,-2.77,-6.02
280,3.87,-3.17,-7.95
290,3.81,-3.5,-9.8
300,4.74,-3.81,-10.99
310,5.67,-4.14,-11.45
320,5.62,-4.53,-10.43
330,5.3,-4.63,-9.19
340,5.55,-5.16,-7.45
350,6.2,-5.65,-6.89
360,6.07,-5.6,-7.92
370,6.04,-5.53,-8.93
380,5.98,-5.57,-9.48
390,5.77,-5.51,-9.98
400,5.55,-5.32,-10.66
410,5.46,-5.26,-10.9
420,5.09,-5.04,-10.81
430,4.68,-4.72,-10.59
440,4.13,-4.49,-9.63
450,3.71,-4.26,-8.65
460,3.35,-3.93,-8.28
470,2.67,-3.57,-8.16
480,2.15,-3.28,-8.08
490,1.53,-2.99,-7.3
500,0.92,-2.75,-8.2
510,0.57,-2.78,-8.74
520,0.53,-2.81,-9.19
530,0.38,-2.67,-10.08
540,0.56,-2.54,-10.81
550,1.84,-2.49,-10.57
560,3.28,-2.62,-8.92
570,4.4,-2.42,-7.46
580,4.73,-2.09,-5.67
590,4.28,-1.66,-4.18
600,3.18,-1.05,-4.12
610,1.45,-0.16,-5.19
620,0.67,0.96,-7.52
630,0.67,1.24,-7.03
640,2.12,1.42,-6.42
650,3.76,1.66,-6.9
660,4.35,1.95,-7.56
670,3.49,2.65,-8.79
680,2.72,3.1,-9.23
690,1.57,3.71,-9.88
700,0.49,4.15,-10.48
710,-0.79,4.74,-11.02
720,-0.94,5.14,-10.79
730,0.32,5.22,-10.2
740,2.37,5.17,-9.59
750,3.64,5.2,-9.16
760,2.88,5.54,-9.39
770,1.07,6.33,-10.23
780,-0.33,7.03,-10.24
790,-1.39,7.49,-9.22
800,-2.02,8.05,-8.53
810,-1.59,8.39,-8.0
820,-0.99,8.63,-7.75
830,-0.01,8.67,-7.75
840,0.48,8.63,-7.94
850,0.55,8.46,-8.27
860,0.93,8.1,-8.75
870,1.26,7.61,-8.91
880,1.52,6.97,-8.68
890,1.88,6.45,-8.92
900,2.27,6.07,-9.31
910,2.42,5.79,-9.67
920,2.54,5.6,-10.03
930,2.57,5.34,-10.06
940,1.83,5.32,-10.75
950,0.64,5.38,-11.81
960,-0.46,5.12,-11.74
970,-1.47,4.69,-10.45
980,-2.65,4.24,-8.53
990,-3.37,3.67,-6.62
1000,-2.86,3.12,-5.46
