timestamp,x,y,z
0,2.64,3.41,-10.06
10,2.09,3.81,-10.4
20,1.37,4.2,-10.01
30,0.89,4.73,-9.91
40,0.41,5.18,-9.25
50,-0.24,5.49,-8.01
60,-1.2,5.92,-7.35
70,-2.16,6.39,-7.45
80,-2.95,6.74,-7.8
90,-3.27,6.89,-8.4
100,-3.04,6.82,-9.28
110,-2.61,6.61,-10.18
120,-2.04,6.3,-10.76
130,-1.94,5.95,-10.69
140,-2.1,5.68,-10.25
150,-1.76,5.27,-9.56
160,-1.35,4.84,-9.07
170,-1.22,4.53,-8.84
180,-1.3,4.22,-8.61
190,-1.58,3.9,-8.34
200,-1.71,3.55,-7.95
210,-2.11,3.14,-7.44
220,-1.97,2.57,-6.74
230,-1.23,1.83,-5.9
240,-0.65,1.24,-5.61
250,-0.34,0.75,-5.6
260,0.36,0.04,-5.33
270,1.42,-0.97,-4.64
280,2.4,-1.89,-4.6
290,3.12,-2.62,-5.32
300,3.86,-3.17,-6.42
310,4.08,-3.63,-7.46
320,4.24,-3.98,-8.19
330,4.82,-4.43,-8.42
340,6.44,-5.09,-8.2
350,8.2,-5.77,-8.02
360,9.66,-6.34,-8.15
370,9.69,-6.46,-9.26
380,9.42,-6.26,-10.91
390,8.96,-6.14,-11.77
400,9.0,-5.98,-12.23
410,8.94,-5.77,-12.0
420,8.55,-5.69,-11.17
430,9.01,-5.65,-10.04
440,9.78,-5.91,-7.96
450,9.92,-5.92,-6.49
460,9.6,-5.62,-6.41
470,9.24,-5.32,-6.62
480,8.87,-5.02,-6.96
490,8.22,-4.72,-7.16
500,7.54,-4.46,-7.12
510,6.58,-4.2,-6.62
520,5.53,-3.99,-6.12
530,4.84,-3.89,-5.79
540,4.41,-3.85,-5.55
550,4.47,-3.91,-5.45
560,5.36,-4.06,-5.38
570,5.9,-4.2,-5.74
580,5.95,-4.07,-6.93
590,5.98,-3.98,-7.74
600,6.04,-3.77,-7.87
610,5.07,-3.67,-7.4
620,4.52,-3.55,-6.75
630,3.65,-3.37,-6.46
640,3.01,-2.91,-7.33
650,2.71,-2.46,-8.15
660,2.87,-2.23,-8.39
670,3.87,-2.16,-8.48
680,5.1,-2.17,-8.89
690,5.56,-2.02,-9.34
700,4.54,-1.71,-9.28
710,3.11,-1.24,-9.33
720,2.07,-0.82,-9.17
730,1.58,-0.38,-8.96
740,2.34,-0.18,-8.68
750,3.2,0.03,-8.82
760,3.63,0.26,-8.96
770,3.51,0.57,-8.89
780,3.13,0.93,-8.98
790,2.17,1.28,-9.16
800,0.94,1.82,-9.73
810,0.62,2.32,-10.59
820,0.77,2.66,-11.28
830,0.96,3.0,-11.86
840,1.35,3.42,-12.24
850,1.77,3.75,-11.77
860,0.3,3.98,-10.93
870,0.63,4.6,-11.13
880,-0.02,4.8,-10.65
890,-1.12,5.16,-10.29
900,-1.99,5.4,-10.06
910,-1.47,5.4,-9.32
920,-0.6,5.13,-8.39
930,0.33,4.86,-8.06
940,1.29,4.6,-8.23
950,1.73,4.42,-8.97
960,1.83,4.4,-10.02
970,1.72,4.32,-10.77
980,1.16,4.38,-11.64
990,0.21,4.46,-12.24
1000,-0.86,4.56,-12.49
