timestamp,x,y,z
0,4.46,5.49,-7.32
10,4.55,6.05,-7.96
20,4.75,6.36,-8.55
30,4.92,6.5,-8.81
40,4.67,6.65,-9.08
50,3.85,6.72,-8.74
60,2.92,6.94,-8.55
70,2.47,7.51,-9.12
80,2.35,8.05,-9.61
90,3.06,8.59,-9.01
100,-0.02,7.93,-10.35
110,0.28,7.96,-10.07
120,0.58,7.89,-10.27
130,1.26,7.91,-10.91
140,1.26,7.8,-11.53
150,1.39,7.3,-11.59
160,1.87,6.62,-11.55
170,2.31,5.81,-11.25
180,2.36,4.77,-10.49
190,2.21,4.08,-10.06
200,1.78,3.26,-9.18
210,1.36,2.47,-8.13
220,1.05,2.11,-7.78
230,-0.86,0.85,-7.71
240,0.13,-0.19,-5.83
250,1.91,-0.81,-6.37
260,2.76,-1.2,-7.63
270,3.38,-1.17,-8.1
280,3.84,-1.13,-9.09
290,4.93,-1.18,-7.37
300,3.47,-1.81,-7.57
310,3.86,-2.48,-7.76
320,5.38,-3.33,-8.75
330,6.97,-3.45,-7.13
340,7.32,-4.2,-5.92
350,6.0,-3.73,-8.72
360,6.79,-3.28,-9.97
370,8.31,-2.98,-9.96
380,8.56,-2.83,-9.69
390,7.42,-3.01,-10.01
400,7.51,-3.87,-6.73
410,8.03,-3.95,-8.12
420,8.88,-3.85,-9.09
430,9.03,-4.1,-7.74
440,8.29,-3.86,-8.78
450,8.38,-3.63,-8.21
460,8.54,-3.16,-8.94
470,8.43,-2.94,-8.76
480,8.19,-2.66,-8.47
490,7.55,-2.54,-7.75
500,7.1,-2.52,-7.32
510,7.19,-2.28,-7.39
520,7.02,-2.14,-7.02
530,6.28,-1.94,-6.75
540,5.92,-1.56,-6.91
550,5.63,-1.23,-6.73
560,5.32,-1.09,-6.43
570,5.01,-0.78,-6.7
580,4.89,-0.62,-6.52
590,5.01,-0.64,-6.69
600,5.41,-0.59,-6.9
610,5.87,-0.51,-7.5
620,6.08,-0.06,-7.17
630,5.62,-0.25,-7.13
640,5.43,0.23,-8.91
650,5.94,0.57,-8.71
660,5.96,0.3,-7.72
670,5.81,0.06,-6.92
680,5.16,-0.03,-6.57
690,5.12,-0.01,-6.26
700,4.97,0.15,-6.89
710,4.86,0.34,-7.09
720,5.08,0.58,-7.23
730,5.52,0.72,-7.33
740,5.73,0.79,-7.15
750,5.43,0.79,-7.05
760,4.85,0.79,-6.65
770,4.47,0.78,-6.14
780,4.35,0.75,-5.74
790,4.26,0.78,-5.54
800,4.14,0.82,-5.22
810,3.63,0.92,-5.06
820,3.37,1.04,-5.2
830,3.45,1.26,-5.57
840,4.19,1.67,-6.56
850,5.12,2.18,-7.66
860,5.67,2.5,-8.35
870,5.91,2.65,-8.53
880,5.73,2.7,-8.36
890,5.27,2.84,-8.33
900,4.82,3.13,-8.6
910,4.45,3.61,-8.92
920,4.29,4.2,-9.35
930,4.18,4.68,-9.9
940,4.23,5.13,-10.52
950,4.5,5.48,-10.89
960,4.38,5.6,-10.79
970,4.19,5.58,-10.42
980,4.03,5.51,-9.94
990,3.83,5.4,-9.64
1000,3.39,5.66,-9.68
